Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
    0, 1, 958372.6233, 1942117.9563,         5.236461,         1.305054,         4.012447,        -0.047691,         0.025324,        -1.883192,         0.136759,         0.015440,         8.857396,         0.038631,         0.014979,         2.579079,        -0.102956,         0.021674,        -4.750168,         0.007774,         0.024489,         0.317436,        -1.191092,         0.686504,        -1.735012,         0.123311,         0.046760,         2.637106,        -2.939145,         1.436472,        -2.046086,         0.001016,         0.000789,         1.288047,         0.193723,         0.137473,         1.409176,        -0.123160,         0.054717,        -2.250865,         0.837740,         0.035978,        23.284817,        -0.014471,         0.039776,        -0.363826,         4.707487,         4.794236,        -0.086749,        -1.597887,         0.901379,         0.155780,         0.001125
    1, 2, 941780.2414, 1942553.3493,         5.412992,         1.574107,         3.438770,        -0.221655,         0.040895,        -5.420103,         0.137075,         0.022417,         6.114709,        -0.026022,         0.020052,        -1.297707,        -0.083213,         0.029909,        -2.782249,        -0.003332,         0.028494,        -0.116924,        -1.452339,         0.889611,        -1.632555,        -0.009066,         0.045113,        -0.200958,         2.552165,         1.727637,         1.477258,         0.003959,         0.002764,         1.432181,         0.426999,         0.225607,         1.892665,         0.039565,         0.069304,         0.570893,         0.793634,         0.075459,        10.517423,        -0.073975,         0.042900,        -1.724367,         4.491848,         4.524261,        -0.032413,        -0.679500,         0.881500,         0.348250,         0.000589
    2, 3, 956263.1394, 1942470.5298,         7.383332,         1.378091,         5.357652,        -0.132223,         0.027458,        -4.815430,         0.112095,         0.016688,         6.717138,        -0.015611,         0.016510,        -0.945557,        -0.037849,         0.030588,        -1.237363,        -0.022583,         0.026041,        -0.867233,        -2.437319,         0.713752,        -3.414799,        -0.039636,         0.039516,        -1.003031,        -6.591858,         1.208075,        -5.456499,         0.001448,         0.000919,         1.575016,        -0.030986,         0.175659,        -0.176400,        -0.046267,         0.069244,        -0.668172,         1.022162,         0.042920,        23.815521,        -0.073386,         0.032778,        -2.238896,         4.753583,         4.813774,        -0.060191,        -1.167023,         0.900139,         0.238055,         0.001016
    3, 4, 956247.1093, 1942495.7323,         7.465668,         1.383500,         5.396217,        -0.134675,         0.027617,        -4.876472,         0.111908,         0.016762,         6.676457,        -0.016013,         0.016527,        -0.968891,        -0.037238,         0.030725,        -1.211981,        -0.022359,         0.026127,        -0.855784,        -2.479532,         0.715564,        -3.465145,        -0.041559,         0.039754,        -1.045416,        -6.666195,         1.212620,        -5.497350,         0.001455,         0.000926,         1.571101,        -0.031910,         0.176786,        -0.180498,        -0.047323,         0.069750,        -0.678462,         1.022634,         0.043012,        23.775659,        -0.074024,         0.032864,        -2.252412,         4.748188,         4.851751,        -0.103563,        -1.958426,         0.899851,         0.199042,         0.002276
    4, 5, 951661.7375, 1943058.3575,         2.902957,         1.082138,         2.682613,        -0.183651,         0.027261,        -6.736862,         0.095216,         0.014262,         6.676336,        -0.021330,         0.015753,        -1.353966,        -0.057634,         0.024829,        -2.321184,        -0.025747,         0.020660,        -1.246188,         0.219107,         0.640782,         0.341937,        -0.020785,         0.032824,        -0.633222,        -2.785887,         1.302569,        -2.138764,         0.000891,         0.001657,         0.537812,         1.063805,         0.245056,         4.341078,         0.024144,         0.038746,         0.623133,         0.791467,         0.037959,        20.850479,        -0.019954,         0.025189,        -0.792189,         4.508467,         4.590979,        -0.082512,        -1.543959,         0.893651,         0.181946,         0.001266
    5, 6, 945855.2506, 1943263.4347,         0.993381,         1.125188,         0.882858,        -0.195936,         0.031454,        -6.229204,         0.117333,         0.017617,         6.660124,         0.041089,         0.016024,         2.564170,        -0.039665,         0.028560,        -1.388814,        -0.004369,         0.029010,        -0.150611,         1.507340,         0.699400,         2.155190,        -0.151538,         0.071028,        -2.133497,        -3.502492,         1.158836,        -3.022422,        -0.000671,         0.001648,        -0.407178,        -0.312006,         0.214868,        -1.452086,         0.085282,         0.045159,         1.888465,         0.896905,         0.048602,        18.454254,        -0.129722,         0.029730,        -4.363376,         4.021189,         4.182896,        -0.161707,        -2.943310,         0.894127,         0.135421,         0.003240
    6, 7, 953103.1538, 1943348.3149,         4.397578,         1.117457,         3.935346,        -0.194286,         0.024643,        -7.884144,         0.107034,         0.015318,         6.987538,        -0.012137,         0.017007,        -0.713662,        -0.069157,         0.025678,        -2.693238,        -0.033777,         0.021988,        -1.536141,        -0.895201,         0.637385,        -1.404489,         0.030798,         0.040217,         0.765791,        -5.425773,         1.379934,        -3.931908,         0.002913,         0.001482,         1.964803,         1.460050,         0.172155,         8.481028,         0.013071,         0.037764,         0.346127,         0.829780,         0.035895,        23.117134,        -0.024866,         0.023030,        -1.079725,         4.577492,         4.634188,        -0.056696,        -1.006121,         0.912856,         0.090452,         0.000240
    7, 8, 966299.3339, 1944525.5923,         3.324750,         0.899325,         3.696938,        -0.107546,         0.031253,        -3.441134,         0.109221,         0.014680,         7.440096,        -0.033382,         0.019719,        -1.692858,        -0.044533,         0.022956,        -1.939909,        -0.013188,         0.026504,        -0.497605,        -0.378358,         0.563162,        -0.671845,        -0.043070,         0.034434,        -1.250774,         0.360460,         0.315323,         1.143148,        -0.002303,         0.001104,        -2.085900,         0.004308,         0.032992,         0.130578,         0.218864,         0.040277,         5.434009,         0.787565,         0.045713,        17.228470,         0.036133,         0.064054,         0.564097,         4.526339,         4.588910,        -0.062571,        -1.114505,         0.921139,         0.097192,         0.000319
    8, 9, 959697.2476, 1944770.6249,         3.847948,         1.278354,         3.010080,        -0.121983,         0.027831,        -4.382999,         0.150057,         0.016895,         8.881879,        -0.009262,         0.015504,        -0.597390,        -0.077883,         0.020276,        -3.841158,         0.003057,         0.025815,         0.118436,        -0.717265,         0.697875,        -1.027785,         0.023352,         0.061083,         0.382299,         3.631083,         1.768925,         2.052706,        -0.004652,         0.000865,        -5.375012,         0.255347,         0.164936,         1.548152,         0.124460,         0.059155,         2.103953,         0.855398,         0.035146,        24.338466,        -0.020739,         0.032856,        -0.631214,         4.930032,         4.717622,         0.212410,         4.213289,         0.905609,         0.272015,         0.015838
    9, 10, 947937.8901, 1944856.5906,         4.908629,         1.134221,         4.327753,        -0.215720,         0.031839,        -6.775344,         0.092977,         0.016412,         5.665079,         0.022364,         0.019592,         1.141475,        -0.027596,         0.027034,        -1.020772,         0.000485,         0.028975,         0.016730,        -0.246086,         0.639123,        -0.385037,        -0.221339,         0.071460,        -3.097401,        -2.468892,         1.141639,        -2.162586,         0.000648,         0.001959,         0.330798,         0.117225,         0.207864,         0.563948,        -0.080580,         0.051348,        -1.569300,         0.834134,         0.039658,        21.033432,        -0.060502,         0.032643,        -1.853469,         4.322219,         4.417238,        -0.095019,        -1.820899,         0.901854,         0.220044,         0.002234
   10, 11, 955265.2653, 1945338.949,        10.442343,         1.504627,         6.940156,        -0.115627,         0.026096,        -4.430843,         0.062524,         0.015086,         4.144613,         0.033487,         0.016090,         2.081283,        -0.004423,         0.025108,        -0.176173,         0.031516,         0.025054,         1.257890,        -4.362809,         0.816925,        -5.340528,        -0.063032,         0.047280,        -1.333181,       -10.213436,         3.359125,        -3.040505,         0.001926,         0.001367,         1.408710,         0.351438,         0.151290,         2.322942,        -0.053368,         0.082889,        -0.643855,         0.878522,         0.039907,        22.014397,        -0.093254,         0.027962,        -3.335073,         5.222612,         4.862563,         0.360049,         6.900869,         0.804589,         0.220290,         0.032127
   11, 12, 951324.5534, 1945525.5364,         5.672584,         1.435959,         3.950380,        -0.244943,         0.027867,        -8.789822,         0.116585,         0.015967,         7.301781,         0.005198,         0.022833,         0.227664,        -0.017455,         0.026782,        -0.651745,        -0.067668,         0.026709,        -2.533502,        -0.380991,         0.814435,        -0.467797,        -0.306661,         0.081547,        -3.760556,        -1.418018,         1.663315,        -0.852525,        -0.003049,         0.002215,        -1.376490,         0.187637,         0.122347,         1.533645,        -0.028723,         0.043895,        -0.654362,         0.720344,         0.041544,        17.339324,         0.046019,         0.040739,         1.129595,         4.611723,         4.648994,        -0.037271,        -0.684676,         0.914349,         0.151228,         0.000199
   12, 13, 941684.3759, 1945932.0352,         6.588954,         1.465175,         4.497043,        -0.188496,         0.028118,        -6.703777,         0.147546,         0.017667,         8.351422,        -0.055504,         0.018247,        -3.041888,        -0.079940,         0.020351,        -3.928094,        -0.003243,         0.022102,        -0.146753,        -2.388215,         0.819981,        -2.912524,         0.050721,         0.040218,         1.261154,         0.164788,         1.113982,         0.147927,         0.000771,         0.001261,         0.611127,         0.805224,         0.252544,         3.188457,         0.012461,         0.052991,         0.235160,         0.888710,         0.049375,        17.999261,        -0.022579,         0.036538,        -0.617959,         4.770415,         4.691374,         0.079041,         1.441303,         0.917947,         0.138596,         0.000798
   13, 14, 967981.7198, 1947087.2146,         0.380597,         3.213546,         0.118435,        -0.108701,         0.031575,        -3.442607,         0.140259,         0.020395,         6.876979,         0.027135,         0.023221,         1.168524,        -0.027933,         0.024096,        -1.159233,         0.025068,         0.024158,         1.037693,         1.580023,         1.908703,         0.827799,         0.036755,         0.069304,         0.530349,        -2.090556,         4.269712,        -0.489624,        -0.002884,         0.001229,        -2.346298,         0.160896,         0.339675,         0.473677,         0.057432,         0.091905,         0.624908,         0.693816,         0.043781,        15.847332,        -0.036680,         0.037929,        -0.967077,         4.805007,         4.824415,        -0.019408,        -0.400981,         0.893947,         0.328953,         0.000188
   14, 15, 961046.6324, 1947199.698,        -1.823820,         1.127631,        -1.617392,        -0.144184,         0.032291,        -4.465086,         0.116559,         0.017840,         6.533483,         0.025760,         0.015566,         1.654886,        -0.038333,         0.023696,        -1.617659,         0.029193,         0.025760,         1.133284,         2.120443,         0.616507,         3.439447,         0.026913,         0.064161,         0.419463,        -3.885230,         1.737012,        -2.236732,        -0.004586,         0.001194,        -3.840971,        -0.543218,         0.146260,        -3.714058,         0.347061,         0.032674,        10.622021,         0.976902,         0.042522,        22.974209,        -0.059138,         0.027625,        -2.140764,         5.006810,         5.048974,        -0.042164,        -0.834108,         0.896361,         0.268084,         0.000608
   15, 16, 957965.3057, 1947681.4411,        -2.352764,         1.414923,        -1.662821,        -0.113770,         0.031028,        -3.666647,         0.044180,         0.018018,         2.452033,         0.072394,         0.023837,         3.037096,         0.010233,         0.022685,         0.451106,         0.041867,         0.027459,         1.524712,         2.083733,         0.826106,         2.522355,         0.202156,         0.058610,         3.449161,       -12.323455,         2.196191,        -5.611286,         0.000056,         0.001571,         0.035614,         0.093648,         0.156623,         0.597921,         0.207446,         0.045429,         4.566409,         0.990639,         0.042321,        23.407860,        -0.081034,         0.027352,        -2.962638,         5.194051,         5.250248,        -0.056197,        -1.026528,         0.908280,         0.141589,         0.000415
   16, 17, 957966.3553, 1947841.7875,        -1.061793,         1.212009,        -0.876060,        -0.110870,         0.029515,        -3.756345,         0.046143,         0.018111,         2.547828,         0.089144,         0.023668,         3.766417,         0.020505,         0.022342,         0.917773,         0.047204,         0.027579,         1.711590,         1.233437,         0.708854,         1.740042,         0.156375,         0.047501,         3.292015,        -9.185399,         1.891731,        -4.855553,         0.000397,         0.001567,         0.253582,         0.105399,         0.151128,         0.697415,         0.237167,         0.039835,         5.953742,         0.986472,         0.042473,        23.225801,        -0.082733,         0.027495,        -3.009005,         5.045323,         5.130628,        -0.085305,        -1.542868,         0.909417,         0.124398,         0.000808
   17, 18, 958371.1524, 1947964.887,         0.265205,         1.188679,         0.223109,        -0.117722,         0.029310,        -4.016511,         0.059180,         0.019069,         3.103466,         0.097375,         0.024500,         3.974476,         0.028627,         0.024450,         1.170846,         0.057535,         0.029312,         1.962821,         0.473158,         0.687184,         0.688547,         0.083406,         0.047507,         1.755644,        -6.227727,         1.831414,        -3.400501,         0.000753,         0.001716,         0.438978,        -0.048641,         0.151736,        -0.320564,         0.270376,         0.040764,         6.632772,         0.981164,         0.044946,        21.829973,        -0.080467,         0.027388,        -2.938048,         5.314740,         5.289519,         0.025221,         0.465436,         0.898246,         0.158919,         0.000098
   18, 19, 959247.0223, 1947984.5433,         2.687747,         1.283804,         2.093580,        -0.130537,         0.030937,        -4.219515,         0.081688,         0.018082,         4.517525,         0.024620,         0.023508,         1.047321,         0.010009,         0.024636,         0.406293,         0.064120,         0.027029,         2.372266,        -0.178674,         0.720656,        -0.247932,        -0.113601,         0.053508,        -2.123057,        -7.284634,         1.976773,        -3.685114,        -0.000872,         0.001227,        -0.710289,        -0.591274,         0.124828,        -4.736693,         0.243360,         0.038137,         6.381135,         0.999618,         0.046729,        21.392022,        -0.069858,         0.028170,        -2.479857,         4.917092,         4.846847,         0.070245,         1.311322,         0.873839,         0.178071,         0.000890
   19, 20, 959082.4319, 1948051.2434,         2.552769,         1.223249,         2.086877,        -0.127295,         0.028956,        -4.396214,         0.080789,         0.017238,         4.686761,         0.039726,         0.022979,         1.728798,         0.020298,         0.024094,         0.842460,         0.064835,         0.026675,         2.430540,        -0.303617,         0.690625,        -0.439626,        -0.081927,         0.048570,        -1.686768,        -6.182440,         1.810127,        -3.415472,        -0.000071,         0.001255,        -0.056442,        -0.508965,         0.121910,        -4.174931,         0.260431,         0.035990,         7.236158,         0.994395,         0.045937,        21.647099,        -0.075665,         0.027312,        -2.770377,         5.010724,         5.043690,        -0.032966,        -0.576950,         0.881155,         0.064859,         0.000055
   20, 21, 958202.1307, 1948092.6477,        -0.294387,         1.212121,        -0.242869,        -0.115872,         0.030415,        -3.809657,         0.048455,         0.019735,         2.455224,         0.123943,         0.025926,         4.780542,         0.030683,         0.025109,         1.221968,         0.052557,         0.030462,         1.725325,         0.623157,         0.704146,         0.884984,         0.110126,         0.045629,         2.413526,        -5.284365,         1.740730,        -3.035717,         0.000648,         0.001724,         0.375661,         0.114213,         0.156213,         0.731138,         0.289030,         0.040238,         7.183046,         0.979277,         0.046553,        21.035871,        -0.083683,         0.029739,        -2.813948,         5.010595,         4.971725,         0.038870,         0.705859,         0.905248,         0.131441,         0.000180
   21, 22, 942235.9402, 1948212.2856,         3.733149,         1.378415,         2.708291,        -0.190448,         0.032555,        -5.850021,         0.130432,         0.017409,         7.492395,        -0.024053,         0.021313,        -1.128559,        -0.033892,         0.021732,        -1.559587,        -0.002525,         0.018902,        -0.133602,        -1.038560,         0.820765,        -1.265355,         0.089893,         0.057970,         1.550689,        -3.701643,         1.224246,        -3.023611,        -0.000694,         0.001697,        -0.408601,         1.221764,         0.356705,         3.425138,         0.108602,         0.055115,         1.970456,         0.828916,         0.052529,        15.780209,        -0.002322,         0.038638,        -0.060095,         4.311237,         4.360047,        -0.048810,        -0.931507,         0.911708,         0.213571,         0.000563
   22, 23, 942254.0842, 1949011.1698,         4.176960,         1.190493,         3.508596,        -0.242208,         0.036996,        -6.546894,         0.136481,         0.016315,         8.365222,        -0.028450,         0.019169,        -1.484189,        -0.031381,         0.022431,        -1.398990,         0.011543,         0.019293,         0.598300,        -0.995430,         0.751682,        -1.324270,         0.020506,         0.056160,         0.365136,        -1.960151,         0.572202,        -3.425629,        -0.001042,         0.001572,        -0.663206,         0.648176,         0.312655,         2.073135,         0.092162,         0.053199,         1.732387,         0.844269,         0.052501,        16.080949,         0.006890,         0.029928,         0.230223,         4.255273,         4.282770,        -0.027497,        -0.503953,         0.915382,         0.147280,         0.000105
   23, 24, 949900.9484, 1949483.2712,         1.478769,         1.086798,         1.360666,        -0.198391,         0.028448,        -6.973923,         0.091331,         0.019247,         4.745244,         0.003027,         0.016793,         0.180269,        -0.068488,         0.022542,        -3.038283,        -0.018424,         0.028986,        -0.635629,         0.907470,         0.780466,         1.162729,         0.000516,         0.056819,         0.009090,        -1.506400,         0.993070,        -1.516912,        -0.001046,         0.000692,        -1.510540,         0.073571,         0.119807,         0.614081,         0.080256,         0.023994,         3.344823,         0.914179,         0.038202,        23.930068,        -0.054027,         0.040228,        -1.342997,         4.698970,         4.710408,        -0.011438,        -0.205442,         0.897481,         0.112119,         0.000013
   24, 25, 952742.9454, 1950691.4414,         3.043452,         0.886746,         3.432158,        -0.193149,         0.029272,        -6.598342,         0.087578,         0.016484,         5.312982,        -0.018613,         0.016181,        -1.150313,        -0.038027,         0.019427,        -1.957457,        -0.021215,         0.026004,        -0.815840,        -0.120145,         0.521983,        -0.230170,        -0.022127,         0.043864,        -0.504454,        -2.925294,         0.967894,        -3.022329,        -0.002676,         0.001004,        -2.665291,         0.105881,         0.039480,         2.681897,         0.116685,         0.023125,         5.045922,         0.934449,         0.051004,        18.321037,        -0.132111,         0.041561,        -3.178703,         4.321039,         4.364001,        -0.042962,        -0.874827,         0.904476,         0.309207,         0.000818
   25, 26, 939080.6864, 1953019.8329,         1.072117,         1.110749,         0.965220,        -0.206672,         0.048474,        -4.263547,         0.079047,         0.015636,         5.055339,         0.013122,         0.024304,         0.539900,        -0.002527,         0.026417,        -0.095650,         0.054379,         0.026102,         2.083335,         0.684612,         0.560426,         1.221592,        -0.000904,         0.028418,        -0.031803,         0.053363,         0.229332,         0.232690,        -0.004347,         0.002075,        -2.094781,        -0.468958,         0.239609,        -1.957179,         0.234520,         0.062807,         3.733968,         0.831314,         0.054505,        15.252048,        -0.040040,         0.027334,        -1.464850,         4.488645,         4.499071,        -0.010426,        -0.184368,         0.905408,         0.084060,         0.000007
   26, 27, 965579.6177, 1955799.992,         2.570457,         0.953660,         2.695360,        -0.177980,         0.035091,        -5.071953,         0.036628,         0.018909,         1.937103,         0.006571,         0.021124,         0.311056,        -0.045184,         0.028771,        -1.570463,        -0.009245,         0.026327,        -0.351167,         0.626079,         0.566792,         1.104601,        -0.056194,         0.043074,        -1.304588,         0.737825,         0.679244,         1.086245,        -0.001077,         0.001468,        -0.733536,        -0.162252,         0.328151,        -0.494444,        -0.009437,         0.053480,        -0.176463,         0.795668,         0.058121,        13.689874,        -0.031502,         0.063181,        -0.498595,         4.517196,         4.544084,        -0.026888,        -0.528614,         0.836515,         0.258948,         0.000233
   27, 28, 963171.4745, 1956404.2441,         2.572511,         0.904106,         2.845365,        -0.192518,         0.032532,        -5.917844,         0.050082,         0.017707,         2.828407,        -0.002309,         0.024437,        -0.094503,        -0.035920,         0.026346,        -1.363376,        -0.012524,         0.024702,        -0.507006,         0.564363,         0.530929,         1.062973,        -0.051412,         0.044792,        -1.147790,         0.672949,         0.660778,         1.018419,        -0.001338,         0.001527,        -0.876480,        -0.103150,         0.364214,        -0.283214,        -0.000541,         0.053756,        -0.010055,         0.818501,         0.052177,        15.687055,        -0.021276,         0.047041,        -0.452288,         4.301030,         4.408555,        -0.107525,        -2.074606,         0.847621,         0.230584,         0.003080
   28, 29, 963149.2861, 1960775.3378,         4.866452,         1.436647,         3.387368,        -0.116644,         0.056575,        -2.061734,         0.017876,         0.017459,         1.023887,        -0.051717,         0.017700,        -2.921833,         0.002436,         0.023651,         0.102988,        -0.000838,         0.028328,        -0.029586,        -1.617559,         0.726929,        -2.225196,         0.036694,         0.025504,         1.438759,         1.364124,         0.367833,         3.708546,        -0.000698,         0.002485,        -0.280745,         0.562616,         0.594478,         0.946404,         0.025159,         0.081468,         0.308824,         1.084939,         0.054109,        20.051139,         0.009630,         0.039033,         0.246720,         4.392697,         4.374769,         0.017928,         0.339745,         0.911380,         0.202462,         0.000070
   29, 30, 959818.4678, 1961025.4862,         5.407213,         1.419347,         3.809649,        -0.268155,         0.057892,        -4.632026,         0.079202,         0.015919,         4.975251,        -0.006404,         0.022895,        -0.279701,        -0.076593,         0.027844,        -2.750800,        -0.028044,         0.025586,        -1.096072,        -1.311235,         0.782234,        -1.676270,        -0.027657,         0.044251,        -0.625006,         0.140747,         0.409998,         0.343287,         0.000724,         0.002355,         0.307299,        -0.027234,         0.500903,        -0.054369,         0.020815,         0.035553,         0.585460,         0.912672,         0.056326,        16.203339,        -0.008423,         0.041585,        -0.202549,         4.698970,         4.686625,         0.012345,         0.359480,         0.939156,         0.662227,         0.000605
   30, 31, 938725.5587, 1952880.8187,         1.071508,         1.105088,         0.969613,        -0.205119,         0.047829,        -4.288581,         0.079739,         0.015555,         5.126241,         0.013467,         0.024388,         0.552204,        -0.004059,         0.026622,        -0.152483,         0.053695,         0.025958,         2.068554,         0.677790,         0.559559,         1.211293,        -0.003010,         0.027779,        -0.108340,         0.058783,         0.227764,         0.258088,        -0.004398,         0.001872,        -2.349098,        -0.482162,         0.230879,        -2.088379,         0.241169,         0.061649,         3.911997,         0.830445,         0.054923,        15.120036,        -0.040782,         0.027595,        -1.477865,         4.488551,         4.492127,        -0.003576,        -0.074121,         0.905516,         0.333303,         0.000007
   31, 32, 938779.3708, 1952593.7962,         1.082827,         1.091535,         0.992022,        -0.205008,         0.046835,        -4.377194,         0.080789,         0.015361,         5.259500,         0.013382,         0.024106,         0.555115,        -0.004366,         0.026408,        -0.165338,         0.053312,         0.025454,         2.094459,         0.668722,         0.554984,         1.204941,        -0.004596,         0.027268,        -0.168564,         0.063352,         0.225449,         0.281004,        -0.004361,         0.001761,        -2.475791,        -0.487627,         0.226062,        -2.157046,         0.243326,         0.060532,         4.019761,         0.831417,         0.054148,        15.354573,        -0.040200,         0.027355,        -1.469549,         4.271918,         4.277623,        -0.005705,        -0.114561,         0.906350,         0.289731,         0.000013
   32, 33, 938894.5131, 1952730.6285,         1.074117,         1.098606,         0.977709,        -0.205332,         0.047521,        -4.320908,         0.080114,         0.015458,         5.182785,         0.013360,         0.024190,         0.552285,        -0.003631,         0.026437,        -0.137343,         0.053780,         0.025698,         2.092762,         0.676282,         0.556951,         1.214258,        -0.003381,         0.027638,        -0.122338,         0.059005,         0.226799,         0.260163,        -0.004348,         0.001863,        -2.334430,        -0.481743,         0.230073,        -2.093870,         0.240541,         0.061338,         3.921548,         0.831419,         0.054352,        15.297065,        -0.040120,         0.027352,        -1.466827,         4.431364,         4.462136,        -0.030772,        -0.614526,         0.905857,         0.281811,         0.000354
   33, 34, 938894.6953, 1951469.9694,         1.211255,         1.041965,         1.162472,        -0.208933,         0.041316,        -5.056915,         0.085813,         0.014708,         5.834293,         0.012070,         0.022680,         0.532185,        -0.007714,         0.025496,        -0.302549,         0.050408,         0.023316,         2.162001,         0.596594,         0.541075,         1.102609,        -0.010479,         0.025793,        -0.406276,         0.091428,         0.216903,         0.421516,        -0.004196,         0.001449,        -2.895548,        -0.491557,         0.216564,        -2.269796,         0.247795,         0.055822,         4.439037,         0.834660,         0.050257,        16.607670,        -0.037615,         0.026462,        -1.421444,         4.531479,         4.493753,         0.037726,         0.881596,         0.911657,         0.475475,         0.001682
   34, 35, 938903.3219, 1952524.4804,         1.083382,         1.088409,         0.995381,        -0.205198,         0.046739,        -4.390278,         0.080939,         0.015315,         5.284843,         0.013295,         0.023992,         0.554160,        -0.003973,         0.026293,        -0.151109,         0.053438,         0.025323,         2.110285,         0.668806,         0.553573,         1.208161,        -0.004692,         0.027225,        -0.172350,         0.062923,         0.224991,         0.279670,        -0.004327,         0.001769,        -2.446121,        -0.486647,         0.226043,        -2.152893,         0.242528,         0.060450,         4.012047,         0.832083,         0.053803,        15.465417,        -0.039732,         0.027197,        -1.460914,         4.471292,         4.439479,         0.031813,         0.682854,         0.906502,         0.378296,         0.000677
   35, 36, 938937.7611, 1952727.2538,         1.073592,         1.098615,         0.977224,        -0.205438,         0.047565,        -4.319112,         0.080078,         0.015457,         5.180800,         0.013336,         0.024169,         0.551781,        -0.003459,         0.026410,        -0.130968,         0.053859,         0.025692,         2.096367,         0.677014,         0.556834,         1.215827,        -0.003252,         0.027675,        -0.117497,         0.058433,         0.226854,         0.257582,        -0.004338,         0.001877,        -2.310410,        -0.480684,         0.230634,        -2.084188,         0.239993,         0.061410,         3.908040,         0.831578,         0.054283,        15.319207,        -0.039998,         0.027311,        -1.464543,         4.389166,         4.397395,        -0.008229,        -0.174924,         0.905852,         0.366114,         0.000042
   36, 37, 939088.8169, 1953026.2875,         1.071537,         1.111740,         0.963838,        -0.206706,         0.048533,        -4.259088,         0.078979,         0.015648,         5.047163,         0.013140,         0.024325,         0.540206,        -0.002496,         0.026428,        -0.094448,         0.054410,         0.026130,         2.082292,         0.685074,         0.560787,         1.221629,        -0.000786,         0.028474,        -0.027597,         0.052978,         0.229538,         0.230805,        -0.004343,         0.002088,        -2.080323,        -0.468170,         0.240250,        -1.948676,         0.234293,         0.062906,         3.724529,         0.831286,         0.054536,        15.242767,        -0.040050,         0.027340,        -1.464883,         4.525045,         4.542403,        -0.017358,        -0.308172,         0.905366,         0.091306,         0.000023
   37, 38, 939095.3223, 1953313.7242,         1.072628,         1.128992,         0.950076,        -0.207535,         0.049446,        -4.197172,         0.077820,         0.015897,         4.895146,         0.013157,         0.024702,         0.532605,        -0.002303,         0.026634,        -0.086486,         0.054663,         0.026685,         2.048465,         0.689415,         0.566976,         1.215950,         0.001323,         0.029349,         0.045095,         0.049027,         0.232892,         0.210513,        -0.004360,         0.002278,        -1.914115,        -0.457172,         0.250375,        -1.825946,         0.230447,         0.064484,         3.573719,         0.830225,         0.055174,        15.047388,        -0.040623,         0.027564,        -1.473778,         4.235203,         4.220625,         0.014578,         0.273488,         0.904765,         0.186218,         0.000041
   38, 39, 939129.0311, 1952739.9854,         1.071463,         1.100116,         0.973954,        -0.206062,         0.047840,        -4.307311,         0.079817,         0.015472,         5.158913,         0.013231,         0.024098,         0.549041,        -0.002659,         0.026296,        -0.101103,         0.054244,         0.025708,         2.109970,         0.680711,         0.556832,         1.222470,        -0.002412,         0.027936,        -0.086356,         0.055445,         0.227425,         0.243795,        -0.004290,         0.001966,        -2.181937,        -0.474496,         0.234311,        -2.025071,         0.237045,         0.061884,         3.830463,         0.832221,         0.054022,        15.405174,        -0.039491,         0.027146,        -1.454777,         4.491362,         4.548802,        -0.057440,        -1.089874,         0.905807,         0.204412,         0.000729
   39, 40, 939239.1103, 1952731.5612,         1.077907,         1.095088,         0.984311,        -0.206650,         0.047633,        -4.338348,         0.080064,         0.015414,         5.194205,         0.012934,         0.023900,         0.541161,        -0.002200,         0.026101,        -0.084277,         0.054321,         0.025537,         2.127143,         0.679351,         0.554476,         1.225214,        -0.002308,         0.027852,        -0.082880,         0.056033,         0.226640,         0.247233,        -0.004288,         0.001977,        -2.168833,        -0.473462,         0.234249,        -2.021192,         0.235503,         0.061716,         3.815901,         0.832943,         0.053522,        15.562699,        -0.038992,         0.026960,        -1.446294,         4.412908,         4.410833,         0.002075,         0.037896,         0.906195,         0.141333,         0.000001
   40, 41, 939261.7097, 1953030.3927,         1.080177,         1.108398,         0.974538,        -0.207712,         0.048416,        -4.290137,         0.079085,         0.015610,         5.066370,         0.012793,         0.024143,         0.529909,        -0.001836,         0.026208,        -0.070052,         0.054577,         0.025995,         2.099530,         0.684037,         0.558969,         1.223747,        -0.000184,         0.028569,        -0.006458,         0.052570,         0.229259,         0.229305,        -0.004326,         0.002145,        -2.016629,        -0.463656,         0.242688,        -1.910502,         0.231319,         0.063009,         3.671179,         0.832086,         0.053981,        15.414399,        -0.039463,         0.027114,        -1.455451,         4.585461,         4.503545,         0.081916,         1.441491,         0.905758,         0.075026,         0.000402
