Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 939129.0311, 1952739.9854,         1.325367,         1.386561,         0.955866,         0.019565,         0.073949,         0.264573,         0.143632,         0.021292,         6.745739,        -0.060700,         0.029664,        -2.046222,         0.004128,         0.033156,         0.124514,        -0.014678,         0.035366,        -0.415018,         0.039177,         0.733922,         0.053380,        -0.060627,         0.036269,        -1.671595,         0.002316,         0.286962,         0.008069,        -0.007020,         0.002545,        -2.758540,        -0.864947,         0.295192,        -2.930112,         0.271434,         0.080834,         3.357915,         1.327401,         0.085707,        15.487611,        -0.042156,         0.042742,        -0.986296,         4.423246,         4.421794,         0.001452,         0.018643,         0.869528,         0.143151,         0.000000
   11, 12, 939239.1103, 1952731.5612,         1.312454,         1.385700,         0.947141,         0.019548,         0.073676,         0.265322,         0.144025,         0.021224,         6.785910,        -0.060469,         0.029453,        -2.053045,         0.004283,         0.033016,         0.129732,        -0.014669,         0.035222,        -0.416484,         0.043884,         0.733354,         0.059840,        -0.061193,         0.036351,        -1.683411,         0.003843,         0.286569,         0.013411,        -0.007040,         0.002581,        -2.728160,        -0.870263,         0.296627,        -2.933860,         0.272893,         0.080860,         3.374881,         1.328541,         0.085199,        15.593317,        -0.042844,         0.042497,        -1.008170,         4.371068,         4.337408,         0.033660,         0.428077,         0.870029,         0.127111,         0.000058
   12, 13, 939261.7097, 1953030.3927,         1.274104,         1.397419,         0.911755,         0.012894,         0.074522,         0.173019,         0.143710,         0.021447,         6.700679,        -0.060080,         0.029527,        -2.034728,         0.005103,         0.033275,         0.153373,        -0.013421,         0.035652,        -0.376428,         0.065095,         0.737835,         0.088224,        -0.061010,         0.036991,        -1.649313,         0.011753,         0.287502,         0.040880,        -0.007057,         0.002727,        -2.587374,        -0.871862,         0.305072,        -2.857887,         0.272661,         0.082163,         3.318514,         1.332463,         0.085511,        15.582303,        -0.041861,         0.042836,        -0.977230,         4.439726,         4.397567,         0.042159,         0.518752,         0.871923,         0.067524,         0.000042
   13, 14, 939267.8715, 1953580.3616,         1.230574,         1.419419,         0.866956,         0.001552,         0.075968,         0.020430,         0.142932,         0.021883,         6.531555,        -0.059775,         0.029797,        -2.006079,         0.006254,         0.033774,         0.185169,        -0.011550,         0.036409,        -0.317217,         0.094204,         0.746719,         0.126157,        -0.060093,         0.038093,        -1.577516,         0.022917,         0.288962,         0.079307,        -0.007083,         0.002955,        -2.397215,        -0.867834,         0.320201,        -2.710275,         0.270003,         0.084466,         3.196585,         1.337510,         0.086188,        15.518473,        -0.039871,         0.043537,        -0.915803,         4.358222,         4.347915,         0.010307,         0.132618,         0.874801,         0.147219,         0.000007
   14, 15, 939299.8379, 1953724.519,         1.217329,         1.420992,         0.856676,        -0.001034,         0.075983,        -0.013612,         0.142878,         0.021904,         6.522873,        -0.059647,         0.029687,        -2.009168,         0.006485,         0.033767,         0.192050,        -0.011242,         0.036414,        -0.308730,         0.102817,         0.747262,         0.137592,        -0.059952,         0.038172,        -1.570593,         0.025423,         0.288245,         0.088198,        -0.007099,         0.002992,        -2.372874,        -0.867456,         0.322428,        -2.690385,         0.269547,         0.084719,         3.181647,         1.338808,         0.086022,        15.563534,        -0.039895,         0.043482,        -0.917496,         4.577428,         4.616317,        -0.038889,        -0.507980,         0.875713,         0.172584,         0.000117
   15, 16, 939333.5625, 1953139.1865,         1.256810,         1.405453,         0.894238,         0.009755,         0.074905,         0.130229,         0.143728,         0.021562,         6.665711,        -0.059952,         0.029592,        -2.025980,         0.005538,         0.033393,         0.165843,        -0.012890,         0.035853,        -0.359512,         0.074712,         0.741023,         0.100823,        -0.061112,         0.037489,        -1.630127,         0.015415,         0.288524,         0.053428,        -0.007074,         0.002824,        -2.504834,        -0.874068,         0.311305,        -2.807752,         0.272775,         0.082988,         3.286927,         1.334453,         0.085549,        15.598767,        -0.041489,         0.042978,        -0.965357,         4.144849,         4.117884,         0.026965,         0.339187,         0.872860,         0.107706,         0.000030
   16, 17, 939370.6744, 1952777.1737,         1.290579,         1.381717,         0.934040,         0.018735,         0.073167,         0.256051,         0.144542,         0.021094,         6.852261,        -0.060019,         0.029017,        -2.068437,         0.004580,         0.032772,         0.139749,        -0.014534,         0.034943,        -0.415919,         0.052494,         0.731305,         0.071781,        -0.062118,         0.036282,        -1.712086,         0.008372,         0.284883,         0.029387,        -0.007089,         0.002618,        -2.707968,        -0.879086,         0.297367,        -2.956233,         0.275163,         0.080713,         3.409145,         1.330677,         0.084355,        15.774797,        -0.044067,         0.042044,        -1.048130,         4.325200,         4.401162,        -0.075962,        -0.947138,         0.871224,         0.091903,         0.000197
   17, 18, 939380.8826, 1951691.543,         1.532197,         1.360989,         1.125796,         0.047021,         0.070376,         0.668138,         0.145493,         0.020544,         7.082077,        -0.063457,         0.029793,        -2.129943,        -0.000389,         0.032257,        -0.012051,        -0.020777,         0.033598,        -0.618401,        -0.062938,         0.725763,        -0.086719,        -0.060499,         0.035193,        -1.719041,        -0.041106,         0.286455,        -0.143500,        -0.007035,         0.002187,        -3.216279,        -0.844260,         0.282841,        -2.984925,         0.268598,         0.077354,         3.472339,         1.307477,         0.083894,        15.584921,        -0.047056,         0.041492,        -1.134089,         4.342423,         4.381537,        -0.039114,        -0.612413,         0.861995,         0.424110,         0.000600
   18, 19, 939439.9316, 1953326.6557,         1.229834,         1.407337,         0.873873,         0.005644,         0.074812,         0.075448,         0.143893,         0.021556,         6.675204,        -0.059620,         0.029312,        -2.033954,         0.006055,         0.033322,         0.181700,        -0.012355,         0.035790,        -0.345211,         0.089630,         0.741487,         0.120879,        -0.061454,         0.037667,        -1.631483,         0.021497,         0.287309,         0.074820,        -0.007125,         0.002903,        -2.453854,        -0.878669,         0.315623,        -2.783919,         0.273382,         0.083412,         3.277500,         1.337335,         0.085045,        15.725083,        -0.041956,         0.042756,        -0.981276,         4.567571,         4.650472,        -0.082901,        -1.115824,         0.874656,         0.220709,         0.000765
   19, 20, 939439.8358, 1952649.2022,         1.298173,         1.378518,         0.941716,         0.021408,         0.072731,         0.294350,         0.144942,         0.020989,         6.905460,        -0.060057,         0.028911,        -2.077302,         0.004341,         0.032610,         0.133122,        -0.015033,         0.034725,        -0.432908,         0.046900,         0.730030,         0.064244,        -0.062545,         0.036199,        -1.727823,         0.005839,         0.284766,         0.020505,        -0.007094,         0.002597,        -2.731348,        -0.881709,         0.296138,        -2.977360,         0.276125,         0.080364,         3.435932,         1.329796,         0.083957,        15.838971,        -0.044793,         0.041813,        -1.071260,         4.386274,         4.381716,         0.004558,         0.057891,         0.870725,         0.124711,         0.000001
   20, 21, 939448.2655, 1952555.0657,         1.310540,         1.375989,         0.952435,         0.023617,         0.072479,         0.325851,         0.145084,         0.020931,         6.931579,        -0.060187,         0.028906,        -2.082185,         0.004068,         0.032533,         0.125055,        -0.015453,         0.034601,        -0.446588,         0.040135,         0.729116,         0.055046,        -0.062609,         0.036078,        -1.735406,         0.003000,         0.284716,         0.010538,        -0.007087,         0.002562,        -2.765795,        -0.881153,         0.294364,        -2.993416,         0.276177,         0.080046,         3.450216,         1.328505,         0.083838,        15.846093,        -0.045098,         0.041724,        -1.080877,         4.382186,         4.438748,        -0.056562,        -0.716442,         0.870090,         0.120035,         0.000152
   21, 22, 939509.2908, 1953034.7857,         1.244925,         1.392410,         0.894079,         0.012076,         0.073642,         0.163987,         0.144649,         0.021228,         6.813967,        -0.059573,         0.028917,        -2.060159,         0.005481,         0.032882,         0.166672,        -0.013436,         0.035175,        -0.381980,         0.076728,         0.735248,         0.104357,        -0.062478,         0.036986,        -1.689236,         0.016991,         0.285519,         0.059509,        -0.007137,         0.002790,        -2.558306,        -0.885505,         0.307292,        -2.881638,         0.276086,         0.081974,         3.367956,         1.335366,         0.084153,        15.868284,        -0.043840,         0.042093,        -1.041501,         4.580591,         4.500223,         0.080368,         1.031669,         0.873584,         0.143242,         0.000386
   22, 23, 939522.8774, 1952936.958,         1.253751,         1.393263,         0.899867,         0.013754,         0.073633,         0.186790,         0.144778,         0.021227,         6.820329,        -0.059701,         0.029013,        -2.057718,         0.005342,         0.032887,         0.162445,        -0.013690,         0.035181,        -0.389148,         0.071314,         0.735726,         0.096931,        -0.062590,         0.037067,        -1.688559,         0.014779,         0.286377,         0.051607,        -0.007126,         0.002783,        -2.560271,        -0.885795,         0.307346,        -2.882077,         0.276313,         0.081962,         3.371241,         1.334537,         0.084203,        15.849025,        -0.043824,         0.042132,        -1.040155,         4.168792,         4.092113,         0.076679,         0.985405,         0.872965,         0.145147,         0.000358
   23, 24, 939589.49, 1953542.089,         1.199503,         1.412685,         0.849095,         0.000033,         0.074796,         0.000443,         0.144047,         0.021593,         6.671141,        -0.059375,         0.029091,        -2.041011,         0.006656,         0.033295,         0.199898,        -0.011744,         0.035775,        -0.328267,         0.108380,         0.743478,         0.145774,        -0.061528,         0.038040,        -1.617451,         0.027290,         0.286539,         0.095239,        -0.007173,         0.003011,        -2.382430,        -0.881019,         0.322542,        -2.731489,         0.273120,         0.084164,         3.245070,         1.340617,         0.084555,        15.854915,        -0.042242,         0.042575,        -0.992173,         4.485986,         4.375080,         0.110906,         1.407876,         0.876746,         0.123896,         0.000608
   24, 25, 939590.6526, 1952479.051,         1.302617,         1.368226,         0.952049,         0.025880,         0.071582,         0.361544,         0.145854,         0.020714,         7.041266,        -0.059817,         0.028417,        -2.104950,         0.003985,         0.032165,         0.123903,        -0.015860,         0.034131,        -0.464677,         0.040500,         0.725634,         0.055813,        -0.063757,         0.035827,        -1.779583,         0.004395,         0.282815,         0.015542,        -0.007133,         0.002555,        -2.791780,        -0.890370,         0.292627,        -3.042674,         0.278860,         0.079445,         3.510101,         1.329130,         0.082773,        16.057493,        -0.046886,         0.041126,        -1.140059,         4.403978,         4.435116,        -0.031138,        -0.386611,         0.870563,         0.084205,         0.000030
   25, 26, 939583.1083, 1944218.2455,         6.757962,         2.189418,         3.086647,        -0.232244,         0.071906,        -3.229813,         0.174578,         0.024307,         7.182255,         0.020298,         0.026159,         0.775928,        -0.075403,         0.045484,        -1.657791,        -0.017762,         0.031080,        -0.571485,        -2.779127,         1.232470,        -2.254925,         0.004492,         0.061792,         0.072695,         2.682229,         2.156771,         1.243632,         0.000765,         0.001783,         0.429198,         1.434983,         0.411812,         3.484555,        -0.040983,         0.082521,        -0.496636,         1.106198,         0.104656,        10.569803,        -0.077320,         0.044367,        -1.742757,         4.278754,         4.402064,        -0.123310,        -2.609935,         0.860342,         0.684855,         0.032133
   26, 27, 939728.3717, 1952986.2231,         1.220872,         1.386065,         0.880819,         0.012328,         0.072656,         0.169671,         0.145605,         0.020986,         6.938101,        -0.059145,         0.028346,        -2.086549,         0.005638,         0.032473,         0.173637,        -0.013664,         0.034645,        -0.394390,         0.085895,         0.732176,         0.117315,        -0.063838,         0.036882,        -1.730850,         0.020207,         0.283703,         0.071226,        -0.007207,         0.002825,        -2.551331,        -0.897650,         0.308071,        -2.913779,         0.279315,         0.081592,         3.423309,         1.337543,         0.082860,        16.142294,        -0.045886,         0.041349,        -1.109732,         4.132998,         4.154712,        -0.021714,        -0.269373,         0.874889,         0.082653,         0.000014
   27, 28, 939736.2351, 1953316.5612,         1.198322,         1.404680,         0.853093,         0.003495,         0.073902,         0.047286,         0.144937,         0.021348,         6.789173,        -0.059237,         0.028736,        -2.061458,         0.006514,         0.032946,         0.197730,        -0.012388,         0.035300,        -0.350923,         0.104338,         0.739980,         0.141001,        -0.062842,         0.037825,        -1.661417,         0.026567,         0.285754,         0.092972,        -0.007213,         0.002987,        -2.415231,        -0.891522,         0.320108,        -2.785070,         0.276291,         0.083479,         3.309709,         1.340689,         0.083641,        16.028989,        -0.043972,         0.041980,        -1.047458,         4.275627,         4.257546,         0.018081,         0.222126,         0.876658,         0.064538,         0.000007
   28, 29, 939790.9726, 1952858.6574,         1.224000,         1.378876,         0.887680,         0.015453,         0.071976,         0.214694,         0.146110,         0.020812,         7.020336,        -0.059014,         0.028077,        -2.101868,         0.005362,         0.032211,         0.166476,        -0.014185,         0.034291,        -0.413661,         0.081353,         0.729108,         0.111579,        -0.064538,         0.036581,        -1.764214,         0.018777,         0.282635,         0.066436,        -0.007224,         0.002783,        -2.595818,        -0.902666,         0.304740,        -2.962089,         0.281070,         0.080924,         3.473244,         1.336966,         0.082247,        16.255484,        -0.047086,         0.040957,        -1.149634,         4.250420,         4.320161,        -0.069741,        -0.878429,         0.874618,         0.110104,         0.000207
   29, 30, 939817.0397, 1952857.5025,         1.220216,         1.378300,         0.885305,         0.015376,         0.071865,         0.213961,         0.146224,         0.020786,         7.034677,        -0.058955,         0.028010,        -2.104784,         0.005384,         0.032164,         0.167395,        -0.014196,         0.034231,        -0.414719,         0.082977,         0.728808,         0.113853,        -0.064694,         0.036578,        -1.768678,         0.019245,         0.282439,         0.068138,        -0.007233,         0.002789,        -2.592977,        -0.904108,         0.304968,        -2.964604,         0.281451,         0.080897,         3.479132,         1.337296,         0.082097,        16.289199,        -0.047327,         0.040872,        -1.157927,         4.250420,         4.319357,        -0.068937,        -0.867831,         0.874815,         0.109144,         0.000200
   30, 31, 939862.3125, 1953038.0174,         1.203360,         1.394136,         0.863158,         0.009155,         0.072825,         0.125708,         0.145958,         0.021058,         6.931251,        -0.059076,         0.028346,        -2.084103,         0.006143,         0.032524,         0.188880,        -0.013303,         0.034735,        -0.382987,         0.095486,         0.735446,         0.129834,        -0.064362,         0.037473,        -1.717549,         0.024231,         0.284858,         0.085065,        -0.007248,         0.002934,        -2.470081,        -0.903102,         0.315661,        -2.860983,         0.280075,         0.082489,         3.395309,         1.339933,         0.082645,        16.213096,        -0.045989,         0.041331,        -1.112703,         3.975552,         4.087007,        -0.111455,        -1.449091,         0.876070,         0.164824,         0.000900
   31, 32, 939896.335, 1953543.5067,         1.161110,         1.407361,         0.825026,        -0.002874,         0.073619,        -0.039033,         0.145069,         0.021318,         6.804852,        -0.058993,         0.028418,        -2.075926,         0.006980,         0.032840,         0.212538,        -0.011871,         0.035142,        -0.337799,         0.128761,         0.740847,         0.173802,        -0.062459,         0.037993,        -1.643941,         0.030494,         0.284219,         0.107292,        -0.007246,         0.003069,        -2.361068,        -0.889860,         0.325317,        -2.735360,         0.275087,         0.083938,         3.277267,         1.344013,         0.083012,        16.190557,        -0.044514,         0.041647,        -1.068834,         4.206427,         4.251883,        -0.045456,        -0.579657,         0.878995,         0.131835,         0.000111
   32, 33, 939951.4375, 1952655.9886,         1.222357,         1.370985,         0.891590,         0.020208,         0.070909,         0.284992,         0.147198,         0.020560,         7.159584,        -0.058723,         0.027643,        -2.124301,         0.005014,         0.031788,         0.157728,        -0.014991,         0.033741,        -0.444311,         0.076814,         0.725670,         0.105852,        -0.066046,         0.036375,        -1.815694,         0.017476,         0.281634,         0.062052,        -0.007267,         0.002765,        -2.628516,        -0.914066,         0.302691,        -3.019804,         0.284651,         0.080204,         3.549092,         1.336800,         0.081135,        16.476206,        -0.049204,         0.040325,        -1.220195,         4.342423,         4.303831,         0.038592,         0.492123,         0.874493,         0.131797,         0.000080
   33, 34, 939890.0534, 1942997.5394,         6.337968,         2.041262,         3.104926,        -0.308006,         0.076300,        -4.036792,         0.163250,         0.025132,         6.495757,        -0.001804,         0.027099,        -0.066552,        -0.050916,         0.044205,        -1.151795,        -0.010327,         0.033103,        -0.311974,        -2.328489,         1.124070,        -2.071481,        -0.036670,         0.066610,        -0.550519,         5.544554,         2.680044,         2.068829,         0.002712,         0.002948,         0.919905,         1.334591,         0.391214,         3.411404,        -0.046278,         0.083391,        -0.554945,         1.074545,         0.110616,         9.714180,        -0.086899,         0.051326,        -1.693066,         4.454845,         4.437416,         0.017429,         0.245540,         0.863530,         0.288631,         0.000053
   34, 35, 940068.3395, 1952710.2897,         1.197205,         1.372184,         0.872482,         0.017934,         0.070647,         0.253852,         0.147629,         0.020508,         7.198462,        -0.058452,         0.027420,        -2.131719,         0.005298,         0.031671,         0.167277,        -0.014767,         0.033592,        -0.439596,         0.089427,         0.725858,         0.123201,        -0.066643,         0.036558,        -1.822943,         0.021098,         0.281313,         0.074997,        -0.007311,         0.002830,        -2.583702,        -0.920264,         0.306242,        -3.005024,         0.286048,         0.080472,         3.554652,         1.339199,         0.080636,        16.607961,        -0.049973,         0.040056,        -1.247566,         4.491362,         4.428457,         0.062905,         0.806348,         0.875853,         0.140799,         0.000231
   35, 36, 940070.2394, 1952542.3787,         1.215961,         1.365714,         0.890349,         0.023241,         0.070131,         0.331395,         0.148019,         0.020383,         7.261859,        -0.058421,         0.027298,        -2.140100,         0.004765,         0.031478,         0.151360,        -0.015509,         0.033339,        -0.465194,         0.076334,         0.723299,         0.105536,        -0.067181,         0.036244,        -1.853578,         0.017247,         0.280791,         0.061422,        -0.007303,         0.002762,        -2.644198,        -0.922792,         0.301747,        -3.058170,         0.287360,         0.079739,         3.603760,         1.337060,         0.080309,        16.648963,        -0.050821,         0.039862,        -1.274932,         4.306236,         4.271314,         0.034922,         0.458135,         0.874663,         0.179681,         0.000100
   36, 37, 940077.5727, 1952838.0197,         1.186540,         1.381182,         0.859075,         0.013456,         0.071260,         0.188826,         0.147353,         0.020672,         7.128013,        -0.058577,         0.027631,        -2.119930,         0.005809,         0.031906,         0.182072,        -0.014163,         0.033909,        -0.417692,         0.098045,         0.729632,         0.134377,        -0.066254,         0.037041,        -1.788633,         0.024212,         0.282573,         0.085683,        -0.007317,         0.002909,        -2.515523,        -0.918301,         0.312166,        -2.941710,         0.284792,         0.081402,         3.498592,         1.340865,         0.081035,        16.546823,        -0.049030,         0.040337,        -1.215491,         4.256458,         4.253968,         0.002490,         0.031026,         0.876697,         0.090663,         0.000000
   37, 38, 940144.2247, 1952744.4558,         1.184238,         1.376967,         0.860034,         0.015818,         0.070728,         0.223642,         0.147891,         0.020546,         7.198013,        -0.058406,         0.027413,        -2.130555,         0.005611,         0.031696,         0.177022,        -0.014553,         0.033633,        -0.432690,         0.096483,         0.727772,         0.132573,        -0.067015,         0.036909,        -1.815668,         0.023672,         0.282027,         0.083936,        -0.007339,         0.002897,        -2.533681,        -0.924080,         0.310841,        -2.972834,         0.286649,         0.081016,         3.538171,         1.340847,         0.080516,        16.653179,        -0.050104,         0.040029,        -1.251715,         4.222686,         4.211161,         0.011525,         0.143917,         0.876679,         0.094563,         0.000005
   38, 39, 940146.6023, 1952381.474,         1.223303,         1.360049,         0.899455,         0.028352,         0.069404,         0.408502,         0.148793,         0.020224,         7.357176,        -0.058208,         0.027044,        -2.152335,         0.004254,         0.031199,         0.136355,        -0.016301,         0.032977,        -0.494315,         0.068486,         0.720937,         0.094996,        -0.068191,         0.036056,        -1.891275,         0.014519,         0.280212,         0.051816,        -0.007317,         0.002730,        -2.680357,        -0.929347,         0.299362,        -3.104424,         0.289696,         0.079124,         3.661283,         1.335858,         0.079661,        16.769371,        -0.052270,         0.039512,        -1.322885,         3.954243,         4.099357,        -0.145114,        -1.850259,         0.874024,         0.131590,         0.001126
   39, 40, 940156.694, 1952296.1565,         1.232772,         1.351473,         0.912169,         0.031949,         0.068758,         0.464651,         0.149057,         0.020073,         7.425851,        -0.058003,         0.026781,        -2.165842,         0.003748,         0.030968,         0.121028,        -0.016838,         0.032643,        -0.515819,         0.061783,         0.717359,         0.086126,        -0.068488,         0.035580,        -1.924884,         0.012484,         0.278460,         0.044832,        -0.007319,         0.002658,        -2.753436,        -0.930127,         0.294246,        -3.161055,         0.290446,         0.078280,         3.710346,         1.334413,         0.079192,        16.850314,        -0.053339,         0.039212,        -1.360291,         4.318745,         4.332835,        -0.014090,        -0.183447,         0.873558,         0.167112,         0.000015
