Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   17, 18, 959048.347, 1946774.3474,         0.340611,         1.488175,         0.228879,        -0.114556,         0.031176,        -3.674456,         0.162048,         0.017862,         9.072151,         0.045267,         0.018286,         2.475434,        -0.033986,         0.022664,        -1.499591,         0.038870,         0.027524,         1.412225,         1.465122,         0.886415,         1.652862,        -0.022342,         0.075082,        -0.297569,        -9.585717,         1.901506,        -5.041119,        -0.002281,         0.001012,        -2.253066,        -0.193137,         0.203872,        -0.947347,         0.158555,         0.060922,         2.602573,         0.860023,         0.036021,        23.875844,        -0.092020,         0.048442,        -1.899605,         4.874143,         4.863232,         0.010911,         0.243918,         0.938976,         0.400600,         0.000100
   18, 19, 958683.7031, 1945539.5673,         5.419502,         1.344190,         4.031798,        -0.151918,         0.027677,        -5.488908,         0.195029,         0.016038,        12.160357,         0.030568,         0.017636,         1.733269,        -0.072493,         0.026944,        -2.690492,         0.017669,         0.025764,         0.685828,        -1.225262,         0.736637,        -1.663319,        -0.169218,         0.078728,        -2.149388,        -1.016346,         2.134398,        -0.476174,        -0.001805,         0.000808,        -2.234998,        -0.280516,         0.177014,        -1.584707,         0.159724,         0.061496,         2.597294,         0.837835,         0.032582,        25.714777,        -0.184177,         0.096714,        -1.904336,         4.705089,         4.796698,        -0.091609,        -1.813181,         0.950522,         0.235352,         0.002541
   19, 20, 958832.1591, 1946128.6926,         3.776957,         1.458979,         2.588768,        -0.113348,         0.031360,        -3.614421,         0.178448,         0.016700,        10.685229,         0.053116,         0.018106,         2.933538,        -0.035899,         0.023071,        -1.555991,         0.036703,         0.025870,         1.418722,        -0.457804,         0.795549,        -0.575456,        -0.169512,         0.084700,        -2.001329,        -3.851081,         2.251305,        -1.710599,        -0.002647,         0.001011,        -2.617802,        -0.328185,         0.202033,        -1.624415,         0.217942,         0.061156,         3.563712,         0.830861,         0.034566,        24.036674,        -0.110535,         0.057359,        -1.927092,         4.770852,         4.772412,        -0.001560,        -0.031601,         0.950225,         0.269806,         0.000001
   20, 21, 958777.0797, 1945693.3615,         5.238401,         1.345797,         3.892414,        -0.146057,         0.028687,        -5.091367,         0.193915,         0.016147,        12.009101,         0.035972,         0.017651,         2.037935,        -0.065546,         0.025074,        -2.614113,         0.023072,         0.025552,         0.902962,        -1.164295,         0.734332,        -1.585515,        -0.178867,         0.076745,        -2.330663,        -1.144740,         2.167242,        -0.528201,        -0.002016,         0.000840,        -2.399986,        -0.309763,         0.177604,        -1.744120,         0.179711,         0.060310,         2.979762,         0.837128,         0.033042,        25.335021,        -0.174525,         0.103503,        -1.686178,         4.300779,         4.258864,         0.041915,         1.032274,         0.950845,         0.506126,         0.002742
   21, 22, 959239.6026, 1946129.1883,         4.196079,         1.526999,         2.747926,        -0.143259,         0.030633,        -4.676570,         0.185053,         0.017910,        10.332535,         0.040095,         0.016818,         2.384065,        -0.049179,         0.022888,        -2.148644,         0.032450,         0.026958,         1.203738,        -0.602557,         0.785621,        -0.766981,        -0.177871,         0.092128,        -1.930694,        -3.161278,         2.313905,        -1.366209,        -0.001974,         0.000900,        -2.194022,        -0.373608,         0.196785,        -1.898562,         0.193462,         0.063981,         3.023736,         0.865181,         0.034092,        25.377570,        -0.063032,         0.050762,        -1.241738,         4.823474,         4.804119,         0.019355,         0.394359,         0.939992,         0.278481,         0.000151
   22, 23, 961916.2663, 1944639.4684,         3.142016,         0.872806,         3.599902,        -0.076207,         0.025739,        -2.960792,         0.126342,         0.014504,         8.710998,         0.007622,         0.015359,         0.496270,        -0.067450,         0.019942,        -3.382322,         0.046090,         0.027353,         1.685022,        -0.198463,         0.547615,        -0.362412,         0.004748,         0.048426,         0.098040,        -0.652413,         0.444730,        -1.466986,        -0.004093,         0.000869,        -4.708111,         0.200130,         0.171361,         1.167886,         0.087246,         0.047988,         1.818081,         0.873334,         0.034290,        25.469414,         0.078548,         0.088081,         0.891761,         4.929893,         4.885334,         0.044559,         0.822644,         0.890298,         0.121151,         0.000234
   23, 24, 962099.0949, 1944400.034,         2.987436,         0.849444,         3.516932,        -0.061119,         0.025643,        -2.383473,         0.124314,         0.014351,         8.662273,        -0.000565,         0.015619,        -0.036196,        -0.055181,         0.020052,        -2.751862,         0.037337,         0.027844,         1.340943,        -0.143718,         0.538510,        -0.266880,        -0.014108,         0.038740,        -0.364180,        -0.460687,         0.360800,        -1.276847,        -0.004919,         0.000887,        -5.545912,         0.020048,         0.044306,         0.452486,         0.137349,         0.031293,         4.389123,         0.856510,         0.034532,        24.803425,         0.087732,         0.085977,         1.020417,         5.093422,         5.067684,         0.025738,         0.490245,         0.888662,         0.174367,         0.000127
   24, 25, 961574.8277, 1944327.3266,         3.563603,         0.846932,         4.207664,        -0.079077,         0.024872,        -3.179372,         0.140313,         0.014074,         9.969920,         0.016908,         0.014713,         1.149180,        -0.069266,         0.019517,        -3.549088,         0.030637,         0.025580,         1.197688,        -0.388028,         0.532095,        -0.729245,         0.025279,         0.043537,         0.580622,        -0.782769,         0.487044,        -1.607184,        -0.003550,         0.000755,        -4.702328,         0.358438,         0.159194,         2.251584,         0.042293,         0.045485,         0.929823,         0.850376,         0.031587,        26.921863,         0.056657,         0.085183,         0.665118,         4.954653,         4.983260,        -0.028607,        -0.546553,         0.896151,         0.179360,         0.000164
   25, 26, 960762.4865, 1943587.7164,         5.275665,         0.951314,         5.545659,        -0.085452,         0.026233,        -3.257422,         0.165756,         0.014492,        11.437524,         0.049432,         0.014774,         3.345915,        -0.086839,         0.019727,        -4.401947,         0.002330,         0.025877,         0.090058,        -1.270309,         0.587950,        -2.160572,         0.064268,         0.044863,         1.432528,        -1.127633,         0.612497,        -1.841043,        -0.001396,         0.000791,        -1.765794,         0.421284,         0.143074,         2.944525,        -0.057852,         0.049887,        -1.159668,         0.831790,         0.029525,        28.172617,        -0.011910,         0.063337,        -0.188051,         5.093422,         4.916331,         0.177091,         3.526457,         0.907896,         0.244588,         0.010110
   26, 27, 960986.8406, 1943677.6799,         4.815409,         0.924032,         5.211300,        -0.081996,         0.026166,        -3.133725,         0.160289,         0.014383,        11.144454,         0.041340,         0.014755,         2.801807,        -0.078439,         0.019684,        -3.984806,         0.006924,         0.025831,         0.268062,        -1.051746,         0.575373,        -1.827937,         0.060753,         0.042765,         1.420639,        -0.981899,         0.586338,        -1.674628,        -0.002085,         0.000773,        -2.698537,         0.444304,         0.145559,         3.052404,        -0.032906,         0.048417,        -0.679637,         0.830925,         0.029822,        27.862681,         0.004649,         0.069196,         0.067189,         5.178084,         5.130667,         0.047417,         0.874786,         0.904335,         0.119914,         0.000262
   27, 28, 961311.9362, 1943775.8531,         4.160415,         0.892219,         4.662997,        -0.072837,         0.026421,        -2.756738,         0.151727,         0.014459,        10.493338,         0.028892,         0.015015,         1.924184,        -0.068252,         0.019979,        -3.416181,         0.011635,         0.026245,         0.443311,        -0.730272,         0.563220,        -1.296602,         0.055869,         0.041625,         1.342192,        -0.795522,         0.523779,        -1.518811,        -0.003028,         0.000773,        -3.916819,         0.468893,         0.149577,         3.134791,         0.001376,         0.046753,         0.029425,         0.828368,         0.030953,        26.761873,         0.033472,         0.078775,         0.424899,         5.176104,         5.184095,        -0.007991,        -0.149100,         0.898416,         0.139669,         0.000009
   28, 29, 961754.6889, 1943881.208,         3.450876,         0.853047,         4.045355,        -0.054313,         0.025872,        -2.099274,         0.139662,         0.014342,         9.737937,         0.013315,         0.015442,         0.862244,        -0.059143,         0.020283,        -2.915946,         0.016346,         0.027009,         0.605206,        -0.386893,         0.547866,        -0.706181,         0.052203,         0.042115,         1.239543,        -0.513527,         0.374129,        -1.372592,        -0.003939,         0.000801,        -4.916421,         0.458713,         0.153076,         2.996642,         0.040303,         0.044909,         0.897430,         0.827575,         0.032832,        25.206707,         0.068660,         0.084224,         0.815201,         5.080959,         5.070260,         0.010699,         0.219407,         0.892260,         0.287738,         0.000049
   29, 30, 961098.6732, 1944140.5605,         4.892578,         0.938436,         5.213546,        -0.091843,         0.025665,        -3.578477,         0.154848,         0.014541,        10.649312,         0.037417,         0.015079,         2.481364,        -0.078608,         0.020228,        -3.886041,         0.017371,         0.025561,         0.679585,        -1.034880,         0.574217,        -1.802245,         0.006501,         0.044983,         0.144529,        -1.171240,         0.595903,        -1.965487,        -0.002549,         0.000773,        -3.299308,         0.404834,         0.157378,         2.572371,        -0.007612,         0.047614,        -0.159865,         0.850011,         0.030522,        27.849144,         0.010246,         0.082708,         0.123875,         4.951782,         4.940474,         0.011308,         0.215087,         0.903831,         0.172021,         0.000024
   30, 31, 960726.4469, 1943818.1846,         5.586430,         0.979724,         5.702042,        -0.093289,         0.025950,        -3.595020,         0.167039,         0.014509,        11.512694,         0.051724,         0.014995,         3.449494,        -0.089804,         0.020113,        -4.465037,         0.004714,         0.025694,         0.183478,        -1.387902,         0.594960,        -2.332764,         0.026065,         0.046781,         0.557172,        -1.323539,         0.629588,        -2.102230,        -0.001455,         0.000790,        -1.842295,         0.401832,         0.147362,         2.726837,        -0.050225,         0.049519,        -1.014261,         0.842206,         0.029467,        28.581258,        -0.020236,         0.066507,        -0.304260,         5.285725,         5.225838,         0.059887,         1.091064,         0.910169,         0.097532,         0.000323
   31, 32, 960624.9449, 1944072.1291,         6.030637,         1.023403,         5.892729,        -0.104661,         0.025194,        -4.154180,         0.169188,         0.014469,        11.693201,         0.053197,         0.015051,         3.534408,        -0.093581,         0.020037,        -4.670357,         0.008495,         0.025115,         0.338254,        -1.559971,         0.604695,        -2.579764,        -0.021495,         0.048527,        -0.442952,        -1.566743,         0.660650,        -2.371518,        -0.001435,         0.000766,        -1.872498,         0.355880,         0.151128,         2.354827,        -0.041647,         0.048756,        -0.854195,         0.853335,         0.029209,        29.215067,        -0.033864,         0.067577,        -0.501109,         5.137249,         5.146544,        -0.009295,        -0.198662,         0.914417,         0.344186,         0.000052
   32, 33, 960368.5034, 1945118.0775,         6.357089,         1.137446,         5.588915,        -0.153690,         0.023524,        -6.533420,         0.163803,         0.015455,        10.598636,         0.034316,         0.014582,         2.353361,        -0.098441,         0.019166,        -5.136097,         0.038582,         0.024534,         1.572631,        -1.639764,         0.621134,        -2.639951,        -0.139927,         0.057985,        -2.413168,        -2.095268,         1.004608,        -2.085656,        -0.001758,         0.000792,        -2.220552,         0.024141,         0.166322,         0.145143,         0.045117,         0.049352,         0.914191,         0.887308,         0.031075,        28.553931,        -0.057731,         0.078291,        -0.737390,         4.262451,         4.330765,        -0.068314,        -1.317962,         0.921138,         0.195215,         0.001058
   33, 34, 960561.6917, 1945186.7107,         5.835936,         1.077730,         5.415027,        -0.154221,         0.023507,        -6.560652,         0.157914,         0.015211,        10.381491,         0.032880,         0.014536,         2.262028,        -0.098621,         0.019206,        -5.134791,         0.043261,         0.024607,         1.758055,        -1.362130,         0.598058,        -2.277588,        -0.130995,         0.057128,        -2.292994,        -1.871559,         0.822408,        -2.275705,        -0.001929,         0.000781,        -2.470950,        -0.001499,         0.168103,        -0.008915,         0.052927,         0.047718,         1.109180,         0.895488,         0.031240,        28.665103,        -0.041384,         0.070650,        -0.585761,         4.348305,         4.407191,        -0.058886,        -1.087632,         0.916559,         0.121932,         0.000412
   34, 35, 960796.8645, 1945146.301,         5.263456,         1.021873,         5.150794,        -0.148238,         0.023452,        -6.320923,         0.152621,         0.014806,        10.307943,         0.031744,         0.014526,         2.185255,        -0.098245,         0.019190,        -5.119518,         0.045206,         0.024454,         1.848585,        -1.066994,         0.577407,        -1.847906,        -0.110762,         0.055292,        -2.003232,        -1.680602,         0.709522,        -2.368639,        -0.002148,         0.000765,        -2.807812,         0.011746,         0.170534,         0.068880,         0.054269,         0.046964,         1.155546,         0.898138,         0.031052,        28.924061,        -0.029689,         0.069800,        -0.425347,         4.944370,         4.906541,         0.037829,         0.693460,         0.911650,         0.108604,         0.000147
   35, 36, 960848.8963, 1945057.6082,         5.300098,         1.020544,         5.193405,        -0.143346,         0.023556,        -6.085325,         0.152539,         0.014773,        10.325337,         0.032648,         0.014612,         2.234357,        -0.097757,         0.019283,        -5.069642,         0.043772,         0.024452,         1.790117,        -1.086734,         0.578806,        -1.877544,        -0.105652,         0.054891,        -1.924763,        -1.669672,         0.693700,        -2.406909,        -0.002159,         0.000765,        -2.821754,         0.040000,         0.171988,         0.232575,         0.046613,         0.047361,         0.984198,         0.895492,         0.031009,        28.878073,        -0.031209,         0.076592,        -0.407464,         5.123852,         5.030856,         0.092996,         1.752401,         0.910842,         0.156412,         0.001430
   36, 37, 960791.6755, 1944904.3153,         5.693960,         1.035845,         5.496922,        -0.137212,         0.023698,        -5.790109,         0.156489,         0.014861,        10.530444,         0.036312,         0.014690,         2.471946,        -0.097103,         0.019379,        -5.010595,         0.038568,         0.024430,         1.578703,        -1.291382,         0.587763,        -2.197111,        -0.105128,         0.053914,        -1.949942,        -1.733135,         0.695778,        -2.490932,        -0.002016,         0.000766,        -2.630094,         0.093846,         0.169804,         0.552674,         0.028608,         0.047805,         0.598430,         0.888463,         0.030733,        28.909049,        -0.041245,         0.088304,        -0.467075,         4.811164,         4.985001,        -0.173837,        -3.450420,         0.912611,         0.239664,         0.009423
   37, 38, 961194.8203, 1944708.6601,         4.539335,         0.927785,         4.892657,        -0.114404,         0.024261,        -4.715592,         0.146888,         0.014580,        10.074783,         0.028668,         0.014742,         1.944566,        -0.087440,         0.019589,        -4.463696,         0.038458,         0.024848,         1.547742,        -0.769902,         0.554557,        -1.388318,        -0.045573,         0.049544,        -0.919846,        -1.344893,         0.617389,        -2.178358,        -0.002709,         0.000754,        -3.594840,         0.189612,         0.170784,         1.110246,         0.036521,         0.047386,         0.770709,         0.878779,         0.031321,        28.057108,         0.003448,         0.089690,         0.038445,         4.886385,         4.879433,         0.006952,         0.127852,         0.903436,         0.114387,         0.000005
   38, 39, 961286.4837, 1944720.3431,         4.145213,         0.896087,         4.625904,        -0.110761,         0.024077,        -4.600303,         0.144147,         0.014384,        10.021078,         0.024657,         0.014565,         1.692949,        -0.084962,         0.019379,        -4.384234,         0.040187,         0.024772,         1.622298,        -0.586760,         0.541970,        -1.082643,        -0.031201,         0.047985,        -0.650235,        -1.225033,         0.602792,        -2.032265,        -0.002921,         0.000745,        -3.920356,         0.197787,         0.168552,         1.173447,         0.045098,         0.046846,         0.962703,         0.876843,         0.031253,        28.055850,         0.017363,         0.088467,         0.196266,         4.822168,         4.786574,         0.035594,         0.675740,         0.901694,         0.168878,         0.000233
   39, 40, 961449.2976, 1944677.8331,         3.687393,         0.863197,         4.271787,        -0.101333,         0.024120,        -4.201140,         0.139909,         0.014182,         9.864989,         0.019370,         0.014502,         1.335635,        -0.079861,         0.019240,        -4.150847,         0.041220,         0.024942,         1.652644,        -0.387259,         0.530996,        -0.729307,        -0.009451,         0.046235,        -0.204403,        -1.066022,         0.584897,        -1.822581,        -0.003234,         0.000746,        -4.338195,         0.228019,         0.166237,         1.371651,         0.053077,         0.046546,         1.140311,         0.871934,         0.031425,        27.746361,         0.039121,         0.087346,         0.447883,         4.838849,         4.806115,         0.032734,         0.612826,         0.898648,         0.145368,         0.000160
