Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960747.8202, 1942840.786,         6.252382,         1.045797,         5.978579,        -0.084423,         0.029677,        -2.844726,         0.148015,         0.017166,         8.622723,         0.086296,         0.016194,         5.328762,        -0.089345,         0.022131,        -4.037057,        -0.012931,         0.028109,        -0.460028,        -2.037749,         0.646949,        -3.149784,         0.062967,         0.050521,         1.246352,        -1.265484,         0.681313,        -1.857421,        -0.000165,         0.000847,        -0.195106,         0.122236,         0.163984,         0.745416,        -0.037692,         0.056542,        -0.666618,         0.931315,         0.032172,        28.947821,         0.098555,         0.048300,         2.040476,         4.947435,         4.988081,        -0.040646,        -0.751089,         0.907953,         0.132896,         0.000166
   11, 12, 960606.3806, 1942696.267,         6.380981,         1.046333,         6.098422,        -0.088552,         0.029449,        -3.006969,         0.148954,         0.017311,         8.604790,         0.088471,         0.016197,         5.462196,        -0.096723,         0.022104,        -4.375900,        -0.013090,         0.027907,        -0.469066,        -2.083374,         0.646712,        -3.221484,         0.065784,         0.049912,         1.317998,        -1.278397,         0.709044,        -1.802988,        -0.000054,         0.000825,        -0.065736,         0.158903,         0.159884,         0.993863,        -0.049837,         0.056447,        -0.882900,         0.928095,         0.032209,        28.815093,         0.100088,         0.048446,         2.065979,         5.032075,         5.118397,        -0.086322,        -1.779726,         0.907344,         0.303456,         0.002650
   12, 13, 960331.6888, 1942674.632,         6.837384,         1.078667,         6.338733,        -0.096639,         0.029486,        -3.277449,         0.150763,         0.017914,         8.416091,         0.094653,         0.016610,         5.698468,        -0.112606,         0.022875,        -4.922746,        -0.011524,         0.028369,        -0.406220,        -2.278637,         0.658484,        -3.460426,         0.053960,         0.050471,         1.069120,        -1.399891,         0.923674,        -1.515567,         0.000267,         0.000836,         0.318758,         0.177170,         0.161660,         1.095942,        -0.067471,         0.058081,        -1.161664,         0.933297,         0.032643,        28.591016,         0.095973,         0.048431,         1.981640,         5.107336,         5.136811,        -0.029475,        -0.580526,         0.909130,         0.236740,         0.000201
   13, 14, 960584.4818, 1942236.797,         6.249275,         1.076173,         5.806942,        -0.082619,         0.028809,        -2.867860,         0.147269,         0.017920,         8.218356,         0.084818,         0.016662,         5.090406,        -0.098696,         0.022308,        -4.424310,        -0.016305,         0.029046,        -0.561344,        -2.029194,         0.670602,        -3.025929,         0.098602,         0.049958,         1.973683,        -1.001634,         0.722225,        -1.386873,        -0.000287,         0.000833,        -0.344541,         0.292309,         0.158154,         1.848263,        -0.066963,         0.057424,        -1.166122,         0.904447,         0.033710,        26.830389,         0.118758,         0.051211,         2.318992,         4.836331,         4.727468,         0.108863,         2.190939,         0.898345,         0.269014,         0.003392
   14, 15, 960240.7514, 1942103.266,         6.901651,         1.154303,         5.979063,        -0.089036,         0.028908,        -3.079960,         0.148216,         0.019267,         7.692679,         0.092629,         0.017756,         5.216806,        -0.119691,         0.024097,        -4.967049,        -0.016773,         0.030985,        -0.541333,        -2.333911,         0.710749,        -3.283735,         0.097249,         0.052329,         1.858411,        -0.969342,         1.140187,        -0.850160,         0.000031,         0.000881,         0.035463,         0.370896,         0.168240,         2.204564,        -0.098280,         0.060831,        -1.615613,         0.902857,         0.035367,        25.527933,         0.123795,         0.053303,         2.322479,         4.732394,         4.764037,        -0.031643,        -0.689324,         0.898103,         0.376081,         0.000550
   15, 16, 957816.4131, 1946266.786,        -0.968669,         1.883985,        -0.514160,        -0.028159,         0.038155,        -0.738014,         0.123078,         0.018156,         6.778910,         0.047848,         0.017996,         2.658848,        -0.032973,         0.026929,        -1.224427,         0.013156,         0.029182,         0.450828,         2.328260,         1.050704,         2.215906,         0.039955,         0.088356,         0.452200,       -10.515043,         2.515885,        -4.179461,        -0.000566,         0.001084,        -0.522445,        -0.056481,         0.196756,        -0.287058,         0.053987,         0.049567,         1.089172,         0.884894,         0.042526,        20.808498,         0.017538,         0.045976,         0.381459,         4.687942,         4.689425,        -0.001483,        -0.029519,         0.935562,         0.253041,         0.000001
   16, 17, 957914.0362, 1946138.891,        -0.560202,         2.085991,        -0.268554,        -0.033422,         0.038123,        -0.876691,         0.129545,         0.018165,         7.131550,         0.042085,         0.018202,         2.312087,        -0.031964,         0.026835,        -1.191141,         0.008986,         0.028989,         0.309999,         2.203381,         1.240024,         1.776885,         0.017586,         0.095065,         0.184986,        -9.552252,         2.490970,        -3.834752,        -0.000553,         0.001183,        -0.467567,        -0.077992,         0.208801,        -0.373524,         0.033392,         0.072094,         0.463182,         0.890109,         0.042108,        21.138509,         0.022358,         0.047706,         0.468658,         4.707570,         4.727884,        -0.020314,        -0.392996,         0.935716,         0.208928,         0.000078
   17, 18, 958373.9516, 1946168.306,        -1.246523,         1.939318,        -0.642763,        -0.051721,         0.036797,        -1.405551,         0.139776,         0.018993,         7.359444,         0.054891,         0.019415,         2.827294,        -0.018386,         0.025869,        -0.710744,         0.048406,         0.028214,         1.715649,         2.164546,         1.086513,         1.992195,         0.088669,         0.098904,         0.896515,       -10.955791,         2.510481,        -4.364021,        -0.003304,         0.001212,        -2.726962,         0.219431,         0.220734,         0.994095,         0.092217,         0.066340,         1.390076,         0.888570,         0.043166,        20.585012,         0.009781,         0.036853,         0.265418,         4.472214,         4.420934,         0.051280,         1.141119,         0.932692,         0.402078,         0.001681
   18, 19, 959048.347, 1946774.347,        -5.231281,         2.771654,        -1.887422,        -0.192016,         0.034602,        -5.549262,         0.135320,         0.018406,         7.351817,         0.003196,         0.020648,         0.154779,         0.046350,         0.023975,         1.933294,        -0.002735,         0.028810,        -0.094917,         4.605600,         1.444841,         3.187618,         0.257357,         0.156186,         1.647757,       -20.999749,         3.992509,        -5.259787,        -0.003290,         0.001042,        -3.156514,         0.288047,         0.256926,         1.121130,        -0.029683,         0.069155,        -0.429231,         1.038237,         0.038898,        26.691099,        -0.033151,         0.026750,        -1.239264,         4.923315,         4.886232,         0.037083,         0.752255,         0.908298,         0.280520,         0.000424
   19, 20, 959119.2751, 1946607.123,        -2.996919,         2.867624,        -1.045088,        -0.189725,         0.034123,        -5.559947,         0.140906,         0.018140,         7.767770,         0.002469,         0.019622,         0.125832,         0.044928,         0.023745,         1.892077,         0.000485,         0.028365,         0.017102,         3.438513,         1.435950,         2.394592,         0.155343,         0.166299,         0.934116,       -18.101182,         4.111182,        -4.402915,        -0.003000,         0.001051,        -2.854560,         0.130575,         0.262357,         0.497699,        -0.013921,         0.068159,        -0.204242,         1.038592,         0.037431,        27.746794,        -0.030542,         0.026530,        -1.151256,         4.661339,         4.674938,        -0.013599,        -0.257564,         0.912184,         0.174634,         0.000027
   20, 21, 958672.8924, 1945980.921,         0.145047,         1.844740,         0.078627,        -0.073610,         0.039296,        -1.873219,         0.166560,         0.021031,         7.919636,         0.047165,         0.021537,         2.189927,        -0.016831,         0.028738,        -0.585655,         0.049445,         0.030430,         1.624904,         1.255795,         0.998275,         1.257965,         0.081140,         0.102221,         0.793774,        -8.566234,         2.588724,        -3.309056,        -0.003631,         0.001172,        -3.098790,         0.215965,         0.220746,         0.978343,         0.108356,         0.068396,         1.584235,         0.898127,         0.046610,        19.269160,        -0.006928,         0.036019,        -0.192353,         4.633468,         4.717170,        -0.083702,        -1.653625,         0.931488,         0.241410,         0.001671
   21, 22, 959361.4899, 1946461.558,         1.903781,         3.168895,         0.600771,        -0.208450,         0.033084,        -6.300532,         0.146272,         0.017715,         8.256717,        -0.006130,         0.018650,        -0.328707,         0.042491,         0.023390,         1.816656,        -0.004618,         0.028063,        -0.164565,         1.244985,         1.495183,         0.832664,        -0.091811,         0.185348,        -0.495343,       -13.074703,         4.350594,        -3.005268,        -0.001553,         0.001109,        -1.400883,        -0.255404,         0.270713,        -0.943450,        -0.069333,         0.078259,        -0.885941,         1.067436,         0.035858,        29.768226,        -0.025561,         0.026120,        -0.978602,         4.897627,         4.946238,        -0.048611,        -1.041810,         0.913180,         0.355381,         0.001149
   22, 23, 959183.7233, 1946262.758,         1.815692,         2.698110,         0.672949,        -0.169918,         0.036805,        -4.616750,         0.151581,         0.019027,         7.966590,         0.015276,         0.019366,         0.788804,         0.037496,         0.024644,         1.521511,         0.018297,         0.029381,         0.622747,         0.949613,         1.300254,         0.730329,        -0.062524,         0.157481,        -0.397024,       -10.871246,         3.795633,        -2.864146,        -0.002356,         0.001117,        -2.108647,        -0.136379,         0.249438,        -0.546744,         0.001655,         0.075430,         0.021946,         1.013552,         0.037906,        26.738462,        -0.025167,         0.029026,        -0.867066,         5.280582,         5.140210,         0.140372,         2.657600,         0.920859,         0.173980,         0.002856
   23, 24, 959203.1992, 1946017.081,         4.195919,         2.640368,         1.589142,        -0.144251,         0.040771,        -3.538059,         0.161984,         0.020542,         7.885464,         0.025414,         0.019709,         1.289419,         0.023342,         0.026030,         0.896749,         0.031862,         0.030411,         1.047693,        -0.356796,         1.238132,        -0.288173,        -0.147497,         0.151724,        -0.972138,        -6.344747,         3.576744,        -1.773889,        -0.001973,         0.001234,        -1.598596,        -0.228320,         0.245057,        -0.931701,         0.012610,         0.086369,         0.146006,         0.983901,         0.040283,        24.424920,        -0.020386,         0.032584,        -0.625626,         4.778151,         4.714434,         0.063717,         1.246483,         0.928192,         0.226336,         0.000873
   24, 25, 959185.5227, 1945809.857,         3.973627,         2.152270,         1.846249,        -0.121465,         0.042778,        -2.839465,         0.172788,         0.021638,         7.985352,         0.027818,         0.019738,         1.409319,         0.005379,         0.028064,         0.191656,         0.036124,         0.030432,         1.187028,        -0.477635,         1.027507,        -0.464848,        -0.086740,         0.127757,        -0.678943,        -4.537840,         2.945636,        -1.540530,        -0.002202,         0.001183,        -1.861445,        -0.133176,         0.226388,        -0.588265,         0.041603,         0.088012,         0.472690,         0.960741,         0.042312,        22.706196,        -0.014526,         0.035818,        -0.405556,         4.826075,         4.856502,        -0.030427,        -0.604629,         0.935247,         0.250193,         0.000234
   25, 26, 959138.5562, 1945775.663,         3.635982,         1.942792,         1.871524,        -0.116155,         0.042081,        -2.760295,         0.174904,         0.021378,         8.181398,         0.027941,         0.019692,         1.418869,         0.001153,         0.028510,         0.040452,         0.035078,         0.030206,         1.161297,        -0.379381,         0.954425,        -0.397497,        -0.058058,         0.116036,        -0.500343,        -4.457681,         2.726446,        -1.634978,        -0.002342,         0.001093,        -2.143509,        -0.089560,         0.214708,        -0.417124,         0.053161,         0.082452,         0.644751,         0.955173,         0.042184,        22.642880,        -0.012973,         0.035971,        -0.360661,         4.904257,         4.911875,        -0.007618,        -0.153892,         0.936374,         0.274397,         0.000017
   26, 27, 962034.7097, 1944554.465,         3.256623,         0.986815,         3.300135,        -0.000763,         0.032519,        -0.023452,         0.120532,         0.016177,         7.450597,         0.001383,         0.018446,         0.074991,        -0.030046,         0.026785,        -1.121735,        -0.015735,         0.033189,        -0.474103,        -0.364958,         0.621315,        -0.587397,        -0.063998,         0.060349,        -1.060467,        -1.131142,         0.544474,        -2.077495,        -0.005776,         0.001163,        -4.964713,        -0.252544,         0.222052,        -1.137323,         0.185235,         0.057872,         3.200780,         0.932645,         0.034312,        27.180972,         0.010776,         0.033926,         0.317640,         5.053393,         5.054347,        -0.000954,        -0.018075,         0.922870,         0.175702,         0.000000
   27, 28, 962099.0949, 1944400.034,         3.070899,         0.965325,         3.181209,         0.008968,         0.032226,         0.278273,         0.123745,         0.016182,         7.647155,        -0.000933,         0.018483,        -0.050456,        -0.028011,         0.026838,        -1.043694,        -0.021462,         0.033345,        -0.643643,        -0.281509,         0.613414,        -0.458922,        -0.042712,         0.058254,        -0.733204,        -0.844701,         0.444622,        -1.899817,        -0.005702,         0.001132,        -5.035003,        -0.142129,         0.213637,        -0.665283,         0.175802,         0.054346,         3.234871,         0.914159,         0.034037,        26.857785,         0.019744,         0.035633,         0.554107,         4.952792,         4.924736,         0.028056,         0.543024,         0.920024,         0.209640,         0.000150
   28, 29, 961574.8277, 1944327.327,         4.766801,         1.046317,         4.555789,        -0.060241,         0.033182,        -1.815449,         0.127634,         0.016703,         7.641295,         0.036883,         0.018433,         2.000917,        -0.051671,         0.026117,        -1.978409,        -0.017587,         0.031968,        -0.550151,        -1.017269,         0.636178,        -1.599032,        -0.091781,         0.061919,        -1.482281,        -1.766945,         0.647391,        -2.729332,        -0.003506,         0.000898,        -3.902558,        -0.090017,         0.205446,        -0.438153,         0.095131,         0.055770,         1.705764,         0.955233,         0.033009,        28.938456,         0.025559,         0.036453,         0.701161,         4.962499,         4.992489,        -0.029990,        -0.596871,         0.928991,         0.252525,         0.000231
   29, 30, 960762.4865, 1943587.716,         6.932895,         1.109459,         6.248896,        -0.093723,         0.030026,        -3.121442,         0.144104,         0.017041,         8.456262,         0.087947,         0.017014,         5.168963,        -0.091779,         0.022801,        -4.025265,        -0.015436,         0.028824,        -0.535510,        -2.277719,         0.662309,        -3.439061,        -0.050648,         0.058766,        -0.861861,        -1.722303,         0.702555,        -2.451487,        -0.000472,         0.000917,        -0.514093,        -0.045706,         0.177700,        -0.257211,         0.005327,         0.056943,         0.093555,         0.968816,         0.031129,        31.122886,         0.078460,         0.045184,         1.736457,         5.064458,         4.947819,         0.116639,         2.431460,         0.926007,         0.318666,         0.005310
   30, 31, 960986.8406, 1943677.68,         6.418122,         1.096077,         5.855541,        -0.088743,         0.030544,        -2.905387,         0.140461,         0.016858,         8.331872,         0.079196,         0.017461,         4.535666,        -0.078852,         0.023414,        -3.367735,        -0.017854,         0.029413,        -0.607008,        -1.992175,         0.658677,        -3.024509,        -0.056548,         0.062609,        -0.903198,        -1.661487,         0.671014,        -2.476085,        -0.001244,         0.000966,        -1.287025,         0.011190,         0.182250,         0.061402,         0.022989,         0.057584,         0.399221,         0.960849,         0.031508,        30.495846,         0.077253,         0.044416,         1.739317,         5.119513,         5.073239,         0.046274,         0.859629,         0.924516,         0.142057,         0.000235
   31, 32, 961311.9362, 1943775.853,         5.281077,         1.044223,         5.057424,        -0.073365,         0.031249,        -2.347771,         0.136497,         0.016707,         8.169983,         0.060312,         0.017867,         3.375616,        -0.061087,         0.024317,        -2.512087,        -0.018608,         0.030380,        -0.612486,        -1.388514,         0.641322,        -2.165082,        -0.040435,         0.060583,        -0.667439,        -1.516658,         0.637581,        -2.378770,        -0.002379,         0.000923,        -2.578908,         0.105512,         0.185319,         0.569349,         0.046964,         0.055818,         0.841382,         0.943090,         0.031873,        29.588875,         0.069313,         0.043375,         1.597991,         5.164150,         5.182516,        -0.018366,        -0.345994,         0.921438,         0.165765,         0.000046
   32, 33, 961754.6889, 1943881.208,         3.743443,         1.000419,         3.741877,        -0.037831,         0.033156,        -1.140995,         0.131661,         0.017047,         7.723303,         0.028846,         0.018760,         1.537681,        -0.041598,         0.026338,        -1.579413,        -0.023203,         0.032768,        -0.708116,        -0.573269,         0.635167,        -0.902548,        -0.022221,         0.059071,        -0.376173,        -1.100572,         0.509261,        -2.161117,        -0.003955,         0.000964,        -4.102217,         0.168544,         0.195010,         0.864284,         0.092931,         0.053337,         1.742347,         0.912245,         0.033195,        27.481067,         0.058339,         0.044050,         1.324385,         5.082083,         5.083715,        -0.001632,        -0.031864,         0.915695,         0.223003,         0.000001
   33, 34, 961098.6732, 1944140.561,         7.015218,         1.193293,         5.878874,        -0.102305,         0.031921,        -3.204973,         0.130784,         0.016889,         7.743765,         0.067445,         0.018789,         3.589599,        -0.074986,         0.025375,        -2.955126,        -0.022239,         0.030331,        -0.733187,        -2.104023,         0.687321,        -3.061193,        -0.185858,         0.073424,        -2.531293,        -2.005370,         0.691692,        -2.899224,        -0.002148,         0.000905,        -2.371971,        -0.110410,         0.198488,        -0.556256,         0.066338,         0.057147,         1.160837,         0.982721,         0.032206,        30.513991,         0.054085,         0.040748,         1.327295,         4.926857,         4.935380,        -0.008523,        -0.165762,         0.934899,         0.217202,         0.000015
   34, 35, 960726.4469, 1943818.185,         7.522146,         1.187124,         6.336445,        -0.104350,         0.030417,        -3.430608,         0.139292,         0.017290,         8.056006,         0.084176,         0.017579,         4.788482,        -0.090747,         0.023503,        -3.861070,        -0.021194,         0.029211,        -0.725562,        -2.469257,         0.686387,        -3.597471,        -0.155385,         0.073142,        -2.124434,        -1.730150,         0.732607,        -2.361635,        -0.001227,         0.000992,        -1.236633,        -0.095232,         0.183795,        -0.518145,         0.047060,         0.058565,         0.803556,         0.984279,         0.031192,        31.555471,         0.071547,         0.044054,         1.624074,         5.263333,         5.242497,         0.020836,         0.386081,         0.932815,         0.137648,         0.000046
   35, 36, 960624.9449, 1944072.129,         7.838680,         1.259285,         6.224709,        -0.113291,         0.030562,        -3.706917,         0.135739,         0.017550,         7.734605,         0.074354,         0.017848,         4.165859,        -0.095318,         0.024103,        -3.954627,        -0.023084,         0.029124,        -0.792621,        -2.551275,         0.708483,        -3.601037,        -0.238738,         0.082230,        -2.903284,        -1.508804,         0.829359,        -1.819241,        -0.001884,         0.000975,        -1.932399,        -0.191129,         0.191492,        -0.998104,         0.095165,         0.059652,         1.595351,         1.001930,         0.031401,        31.907861,         0.056950,         0.042642,         1.335549,         5.018869,         5.026356,        -0.007487,        -0.148292,         0.941156,         0.245252,         0.000014
   36, 37, 960368.5034, 1945118.078,         6.277021,         1.551738,         4.045156,        -0.123694,         0.031735,        -3.897649,         0.142444,         0.017244,         8.260597,         0.025927,         0.018078,         1.434224,        -0.041933,         0.022441,        -1.868560,         0.019108,         0.028103,         0.679918,        -1.904698,         0.806804,        -2.360793,        -0.172284,         0.082222,        -2.095349,        -2.737035,         2.394944,        -1.142839,        -0.002462,         0.000934,        -2.634422,        -0.344431,         0.204779,        -1.681963,         0.130584,         0.068837,         1.897017,         1.020991,         0.037824,        26.993289,        -0.000409,         0.032860,        -0.012445,         4.255273,         4.266263,        -0.010990,        -0.213043,         0.947394,         0.212043,         0.000023
   37, 38, 960561.6917, 1945186.711,         6.155355,         1.581205,         3.892825,        -0.125454,         0.031813,        -3.943494,         0.141472,         0.017009,         8.317601,         0.021673,         0.018001,         1.203999,        -0.035623,         0.022759,        -1.565208,         0.021235,         0.028515,         0.744706,        -1.744283,         0.803975,        -2.169572,        -0.185377,         0.083253,        -2.226663,        -3.092245,         2.210059,        -1.399169,        -0.002424,         0.000969,        -2.502336,        -0.388273,         0.201168,        -1.930095,         0.115498,         0.070711,         1.633380,         1.027921,         0.038183,        26.920794,        -0.004148,         0.031733,        -0.130721,         4.360783,         4.377374,        -0.016591,        -0.307282,         0.944885,         0.136854,         0.000029
   38, 39, 960595.6726, 1945130.806,         6.046562,         1.504030,         4.020240,        -0.122240,         0.031437,        -3.888419,         0.140202,         0.016811,         8.340045,         0.024481,         0.017753,         1.378962,        -0.042021,         0.022543,        -1.864078,         0.019338,         0.028407,         0.680755,        -1.692479,         0.772257,        -2.191601,        -0.175215,         0.079342,        -2.208358,        -2.913667,         1.889074,        -1.542378,        -0.002428,         0.000915,        -2.652980,        -0.367816,         0.199554,        -1.843193,         0.112730,         0.065743,         1.714701,         1.027600,         0.037621,        27.314594,        -0.003889,         0.031736,        -0.122547,         4.633468,         4.636254,        -0.002786,        -0.051730,         0.945397,         0.141178,         0.000001
   39, 40, 960796.8645, 1945146.301,         5.724444,         1.455029,         3.934246,        -0.120907,         0.031398,        -3.850836,         0.138088,         0.016600,         8.318375,         0.023100,         0.017579,         1.314037,        -0.042208,         0.022859,        -1.846438,         0.019677,         0.028795,         0.683347,        -1.467921,         0.752295,        -1.951256,        -0.176641,         0.076837,        -2.298915,        -2.641505,         1.469295,        -1.797804,        -0.002565,         0.000890,        -2.883543,        -0.400644,         0.199362,        -2.009634,         0.109012,         0.063821,         1.708087,         1.033197,         0.037532,        27.528324,        -0.007572,         0.031016,        -0.244142,         4.965202,         4.950831,         0.014371,         0.276169,         0.943301,         0.198237,         0.000036
