Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960499.4548, 1946706.4719,         1.894970,         1.467742,         1.291078,         0.030609,         0.047738,         0.641186,         0.180915,         0.021187,         8.538974,         0.033665,         0.022612,         1.488818,         0.072618,         0.025177,         2.884250,         0.066024,         0.027539,         2.397488,        -0.181406,         0.755552,        -0.240098,        -0.183616,         0.079310,        -2.315168,        -0.839946,         1.885382,        -0.445505,        -0.002636,         0.000904,        -2.916863,        -0.718940,         0.174009,        -4.131617,         0.306573,         0.043873,         6.987732,         1.199182,         0.041734,        28.734242,        -0.030024,         0.046833,        -0.641078,         4.959041,         4.982254,        -0.023213,        -0.376568,         0.936735,         0.275018,         0.000117
   11, 12, 942187.4127, 1946849.0542,        -5.338212,         2.874935,        -1.856811,        -0.089429,         0.056339,        -1.587343,         0.230894,         0.022085,        10.454833,         0.020351,         0.020192,         1.007888,        -0.087422,         0.029156,        -2.998390,        -0.030771,         0.024098,        -1.276903,         3.239684,         1.468067,         2.206769,         0.238862,         0.121253,         1.969949,         1.491599,         1.536267,         0.970925,        -0.011088,         0.002330,        -4.759141,         1.038862,         0.405320,         2.563070,         0.383369,         0.093078,         4.118795,         1.079814,         0.085663,        12.605388,        -0.004054,         0.036184,        -0.112042,         4.474939,         4.363079,         0.111860,         1.690468,         0.840908,         0.164590,         0.001229
   12, 13, 967981.7198, 1947087.2146,         4.980452,         4.014243,         1.240695,        -0.070444,         0.062592,        -1.125436,         0.204216,         0.029415,         6.942516,         0.028831,         0.026651,         1.081793,        -0.020725,         0.028006,        -0.740033,         0.024880,         0.025771,         0.965418,        -1.880522,         2.620427,        -0.717640,         0.100503,         0.105419,         0.953369,         1.319336,         5.791110,         0.227821,        -0.005727,         0.001574,        -3.638309,        -0.785280,         0.480048,        -1.635836,         0.197945,         0.111843,         1.769846,         0.797803,         0.070014,        11.394932,        -0.045617,         0.040127,        -1.136817,         4.846323,         4.897764,        -0.051441,        -0.909946,         0.828761,         0.390243,         0.001157
   13, 14, 961046.6324, 1947199.698,        -2.570192,         1.371812,        -1.873575,         0.039454,         0.048620,         0.811478,         0.165693,         0.021615,         7.665600,         0.034750,         0.022888,         1.518236,         0.072378,         0.023878,         3.031191,         0.051402,         0.028888,         1.779377,         1.996252,         0.756916,         2.637350,        -0.053131,         0.069283,        -0.766862,         1.254015,         1.927763,         0.650503,        -0.003421,         0.001079,        -3.170861,        -0.736354,         0.149586,        -4.922626,         0.399360,         0.044502,         8.973953,         1.206749,         0.044866,        26.896989,        -0.041912,         0.036730,        -1.141083,         5.052309,         5.142428,        -0.090119,        -1.436427,         0.919878,         0.249011,         0.001494
   14, 15, 941925.5567, 1947894.1571,        -1.215299,         1.937989,        -0.627093,        -0.170930,         0.060098,        -2.844157,         0.203365,         0.024315,         8.363784,         0.035653,         0.020696,         1.722724,        -0.022818,         0.030500,        -0.748127,        -0.012963,         0.023251,        -0.557518,         1.751675,         1.110303,         1.577655,         0.048104,         0.093564,         0.514126,        -1.110652,         1.592704,        -0.697338,        -0.006163,         0.001965,        -3.136336,         0.370229,         0.401852,         0.921308,         0.233215,         0.073485,         3.173650,         0.924127,         0.083144,        11.114736,        -0.001969,         0.038813,        -0.050730,         4.397940,         4.294143,         0.103797,         1.500820,         0.744095,         0.087406,         0.000471
   15, 16, 942130.1842, 1948061.3855,        -0.799974,         2.030314,        -0.394015,        -0.170712,         0.061590,        -2.771761,         0.198776,         0.025879,         7.680869,         0.038658,         0.021308,         1.814282,        -0.018743,         0.031802,        -0.589368,        -0.011985,         0.023347,        -0.513346,         1.603882,         1.131825,         1.417076,         0.019223,         0.095688,         0.200897,        -1.450099,         1.616720,        -0.896939,        -0.005750,         0.002057,        -2.795893,         0.372298,         0.403804,         0.921977,         0.220417,         0.079814,         2.761633,         0.915715,         0.086772,        10.553083,         0.000184,         0.039979,         0.004598,         4.346863,         4.295018,         0.051845,         0.737999,         0.723468,         0.058388,         0.000074
   16, 17, 958371.1524, 1947964.887,         2.911643,         1.271242,         2.290392,        -0.011658,         0.043330,        -0.269050,         0.125005,         0.021159,         5.907982,         0.053258,         0.024078,         2.211836,         0.134916,         0.024658,         5.471526,         0.075387,         0.030043,         2.509287,        -0.584704,         0.708834,        -0.824882,        -0.092051,         0.052106,        -1.766610,       -10.452868,         1.815159,        -5.758652,        -0.001591,         0.001233,        -1.290204,        -0.104519,         0.143499,        -0.728364,         0.142156,         0.039287,         3.618407,         1.061744,         0.046100,        23.031146,        -0.063172,         0.036605,        -1.725771,         5.382297,         5.340005,         0.042292,         0.632814,         0.920899,         0.147823,         0.000152
   17, 18, 959247.0223, 1947984.5433,         4.678879,         1.504393,         3.110144,         0.054182,         0.049244,         1.100275,         0.107217,         0.022330,         4.801544,         0.041098,         0.026178,         1.569900,         0.106255,         0.026373,         4.028917,         0.105452,         0.032020,         3.293359,        -1.570628,         0.843516,        -1.862001,        -0.141412,         0.063408,        -2.230197,        -8.464982,         1.972945,        -4.290531,         0.000074,         0.001130,         0.065921,        -0.465153,         0.128893,        -3.608820,         0.141964,         0.044663,         3.178589,         1.098975,         0.051441,        21.363755,        -0.004976,         0.058635,        -0.084858,         5.027070,         5.000632,         0.026438,         0.399433,         0.916415,         0.164141,         0.000068
   18, 19, 958202.1307, 1948092.6477,         3.134604,         1.177304,         2.662527,         0.000044,         0.043734,         0.001008,         0.119826,         0.021243,         5.640624,         0.050220,         0.023591,         2.128754,         0.137796,         0.024111,         5.715139,         0.081785,         0.030968,         2.640967,        -0.699477,         0.681616,        -1.026204,        -0.071807,         0.049489,        -1.450979,       -10.332596,         1.769645,        -5.838796,         0.000158,         0.001328,         0.118852,         0.013617,         0.156352,         0.087093,         0.086116,         0.031343,         2.747549,         1.083546,         0.046984,        23.061933,        -0.058323,         0.035794,        -1.629397,         5.093408,         5.009257,         0.084151,         1.244596,         0.921915,         0.127772,         0.000495
   19, 20, 956268.1814, 1948728.4329,         2.890470,         1.060927,         2.724476,        -0.026331,         0.045270,        -0.581641,         0.115860,         0.020117,         5.759191,         0.056767,         0.021139,         2.685383,         0.048054,         0.026727,         1.797955,         0.021119,         0.029811,         0.708409,        -0.453475,         0.623678,        -0.727099,         0.081865,         0.042179,         1.940892,       -13.742187,         1.960837,        -7.008326,         0.006039,         0.001019,         5.927794,         0.140973,         0.053010,         2.659378,        -0.127980,         0.022697,        -5.638724,         1.307818,         0.052916,        24.715066,        -0.017613,         0.035419,        -0.497259,         4.612784,         4.561585,         0.051199,         0.826914,         0.936089,         0.268566,         0.000548
   20, 21, 953158.3465, 1948876.825,         2.289128,         1.250321,         1.830832,        -0.047116,         0.037569,        -1.254119,         0.139087,         0.018956,         7.337401,        -0.014141,         0.018764,        -0.753621,         0.048554,         0.026754,         1.814839,        -0.038487,         0.026416,        -1.456927,         0.751314,         0.732650,         1.025474,        -0.200782,         0.043833,        -4.580591,        -3.903624,         2.039387,        -1.914116,        -0.002889,         0.001068,        -2.704238,        -0.124765,         0.046107,        -2.706016,         0.044119,         0.022957,         1.921835,         1.036928,         0.058358,        17.768338,        -0.100128,         0.030813,        -3.249511,         4.763428,         4.877047,        -0.113619,        -1.731545,         0.870864,         0.178518,         0.001423
   21, 22, 968277.8277, 1949340.2799,         3.612122,         2.934219,         1.231033,         0.065226,         0.051457,         1.267588,         0.181957,         0.025638,         7.097009,        -0.048883,         0.024514,        -1.994053,        -0.005665,         0.025063,        -0.226016,        -0.003836,         0.024502,        -0.156575,        -0.169313,         1.789143,        -0.094634,        -0.126921,         0.060393,        -2.101577,         1.879692,         3.966589,         0.473881,        -0.001834,         0.001598,        -1.147958,         0.325786,         0.611066,         0.533144,         0.017674,         0.083521,         0.211613,         0.827024,         0.070213,        11.778760,        -0.014332,         0.032903,        -0.435593,         4.484218,         4.550840,        -0.066622,        -0.958030,         0.772343,         0.077348,         0.000168
   22, 23, 949900.9484, 1949483.2712,         2.906849,         1.466380,         1.982330,         0.013648,         0.052424,         0.260343,         0.124662,         0.021802,         5.717830,        -0.006973,         0.018364,        -0.379742,         0.020728,         0.030193,         0.686526,        -0.084861,         0.031740,        -2.673596,        -0.817026,         0.969818,        -0.842453,         0.120445,         0.059628,         2.019953,         0.273883,         1.626878,         0.168349,        -0.003022,         0.000957,        -3.159352,         0.239598,         0.106712,         2.245273,         0.130325,         0.030301,         4.301026,         1.035111,         0.069652,        14.861241,        -0.092132,         0.041827,        -2.202686,         4.654224,         4.604413,         0.049811,         0.733683,         0.828142,         0.120587,         0.000161
   23, 24, 941273.7767, 1949611.3298,         3.801506,         1.537781,         2.472073,         0.067030,         0.056135,         1.194081,         0.159997,         0.017342,         9.225721,        -0.019328,         0.026334,        -0.733942,        -0.030019,         0.032390,        -0.926825,         0.023186,         0.020760,         1.116821,        -1.734365,         1.150100,        -1.508012,         0.061006,         0.090007,         0.677787,        -0.398589,         0.364863,        -1.092434,        -0.004685,         0.001556,        -3.011792,         1.052232,         0.598710,         1.757498,         0.213159,         0.058942,         3.616409,         1.050464,         0.082230,        12.774675,        -0.055972,         0.031837,        -1.758081,         4.414973,         4.431537,        -0.016564,        -0.240952,         0.839435,         0.098328,         0.000014
   24, 25, 941344.6182, 1949672.3848,         3.691262,         1.540193,         2.396622,         0.073723,         0.057064,         1.291925,         0.160733,         0.017364,         9.256737,        -0.023014,         0.028056,        -0.820279,        -0.029583,         0.032500,        -0.910234,         0.024043,         0.020835,         1.153989,        -1.645727,         1.151263,        -1.429497,         0.052696,         0.090651,         0.581309,        -0.413961,         0.348950,        -1.186303,        -0.004760,         0.001572,        -3.027206,         1.015592,         0.594806,         1.707432,         0.213858,         0.059867,         3.572196,         1.058751,         0.081968,        12.916652,        -0.057216,         0.032235,        -1.774964,         4.377589,         4.337200,         0.040389,         0.591548,         0.839180,         0.110563,         0.000095
   25, 26, 941916.3053, 1949840.2521,         2.008706,         1.126967,         1.782401,         0.092331,         0.059756,         1.545122,         0.172231,         0.017329,         9.938838,        -0.029066,         0.030873,        -0.941472,        -0.010210,         0.030799,        -0.331513,         0.027782,         0.020233,         1.373111,        -0.417495,         0.814677,        -0.512466,        -0.029348,         0.071752,        -0.409021,        -0.205586,         0.283737,        -0.724564,        -0.006118,         0.001443,        -4.238781,         0.099988,         0.389468,         0.256728,         0.245359,         0.055734,         4.402332,         1.141622,         0.075046,        15.212339,        -0.066846,         0.032994,        -2.025987,         4.667453,         4.383659,         0.283794,         4.495831,         0.846464,         0.239760,         0.013919
   26, 27, 941727.4011, 1949949.3087,         1.600914,         1.129043,         1.417939,         0.099295,         0.059042,         1.681779,         0.166378,         0.016937,         9.823263,        -0.032936,         0.030270,        -1.088046,        -0.018601,         0.031231,        -0.595588,         0.022512,         0.020345,         1.106512,        -0.103695,         0.816061,        -0.127068,        -0.046793,         0.072328,        -0.646949,        -0.158417,         0.275462,        -0.575096,        -0.006374,         0.001411,        -4.516284,         0.026105,         0.374229,         0.069757,         0.261277,         0.055688,         4.691825,         1.129538,         0.075007,        15.059187,        -0.060599,         0.033041,        -1.834061,         4.591065,         4.582634,         0.008431,         0.135072,         0.844652,         0.256639,         0.000014
   27, 28, 941874.2645, 1949964.09,         1.338773,         1.085491,         1.233334,         0.103023,         0.060006,         1.716878,         0.170191,         0.017075,         9.967140,        -0.036504,         0.030879,        -1.182171,        -0.015213,         0.031026,        -0.490331,         0.025089,         0.020383,         1.230887,         0.091305,         0.774665,         0.117864,        -0.059348,         0.069490,        -0.854059,        -0.156744,         0.275491,        -0.568961,        -0.006547,         0.001442,        -4.540467,        -0.160668,         0.366414,        -0.438487,         0.264570,         0.056564,         4.677315,         1.149499,         0.074791,        15.369483,        -0.063047,         0.033351,        -1.890420,         4.596687,         4.540251,         0.056436,         0.916910,         0.845832,         0.277193,         0.000704
   28, 29, 941112.3839, 1950505.0185,        -0.004907,         1.065219,        -0.004607,         0.163509,         0.057793,         2.829206,         0.152598,         0.016933,         9.011677,        -0.058115,         0.033285,        -1.745974,        -0.029862,         0.034290,        -0.870866,         0.009941,         0.022112,         0.449550,         1.155191,         0.753686,         1.532721,        -0.086174,         0.062310,        -1.383001,        -0.251511,         0.284852,        -0.882955,        -0.005905,         0.001497,        -3.945432,        -0.754642,         0.295191,        -2.556457,         0.283691,         0.059918,         4.734647,         1.098667,         0.078404,        14.012877,        -0.029512,         0.033694,        -0.875861,         4.361728,         4.405428,        -0.043700,        -0.623158,         0.832669,         0.061723,         0.000056
   29, 30, 952197.305, 1950719.0181,         2.052796,         1.010720,         2.031022,        -0.076413,         0.042795,        -1.785539,         0.096286,         0.019155,         5.026680,        -0.020250,         0.015641,        -1.294653,         0.029329,         0.024426,         1.200701,        -0.042067,         0.027202,        -1.546466,        -0.213334,         0.608541,        -0.350566,         0.073137,         0.046365,         1.577433,         0.732670,         1.656705,         0.442245,        -0.003429,         0.001093,        -3.137417,         0.094831,         0.047333,         2.003463,         0.135069,         0.026561,         5.085330,         1.125954,         0.058041,        19.399230,        -0.100802,         0.038328,        -2.629986,         4.380211,         4.320014,         0.060197,         1.073268,         0.838364,         0.399806,         0.001675
   30, 31, 951853.4732, 1951105.9415,         3.064651,         0.985152,         3.110840,        -0.114260,         0.042742,        -2.673278,         0.099183,         0.018530,         5.352668,        -0.024513,         0.015666,        -1.564775,         0.008674,         0.022498,         0.385538,        -0.035738,         0.025826,        -1.383810,        -1.019612,         0.606065,        -1.682348,         0.136479,         0.046203,         2.953920,         2.410201,         1.591578,         1.514347,        -0.003637,         0.000991,        -3.670749,         0.156962,         0.044638,         3.516337,         0.155985,         0.026806,         5.819092,         1.103693,         0.057409,        19.224995,        -0.082612,         0.035210,        -2.346285,         4.215682,         4.089545,         0.126137,         2.074954,         0.836634,         0.294931,         0.003932
   31, 32, 939695.7171, 1951973.2132,         0.388603,         0.934098,         0.416020,         0.256899,         0.053114,         4.836709,         0.141329,         0.015352,         9.206015,        -0.060027,         0.026097,        -2.300127,        -0.001072,         0.027438,        -0.039063,        -0.023087,         0.021868,        -1.055738,         0.789071,         0.506129,         1.559031,         0.019079,         0.031951,         0.597140,        -0.604940,         0.247691,        -2.442312,        -0.001484,         0.001749,        -0.848317,        -0.584931,         0.252711,        -2.314624,         0.163884,         0.062371,         2.627557,         1.117889,         0.066396,        16.836728,         0.017844,         0.033425,         0.533851,         4.491362,         4.314219,         0.177143,         3.208719,         0.825522,         0.418501,         0.016179
   32, 33, 948491.2955, 1952525.5185,         7.452662,         1.112841,         6.696971,        -0.091448,         0.054114,        -1.689912,         0.164887,         0.022447,         7.345716,        -0.000193,         0.023975,        -0.008063,        -0.004141,         0.027723,        -0.149374,        -0.027661,         0.023535,        -1.175310,        -2.238124,         0.623019,        -3.592387,        -0.131660,         0.049264,        -2.672524,         0.524859,         0.934500,         0.561647,         0.001076,         0.001014,         1.061660,         0.048700,         0.036726,         1.326042,        -0.071504,         0.051433,        -1.390231,         0.836101,         0.068599,        12.188163,        -0.066597,         0.029337,        -2.270082,         4.421795,         4.280085,         0.141710,         2.482478,         0.775257,         0.378281,         0.008187
   33, 34, 960020.2051, 1952614.248,         4.311613,         2.159228,         1.996831,        -0.193476,         0.049924,        -3.875440,         0.111943,         0.018116,         6.179084,        -0.009805,         0.021412,        -0.457913,        -0.094212,         0.026550,        -3.548530,        -0.023352,         0.025201,        -0.926611,         0.140249,         1.340181,         0.104649,        -0.086941,         0.071153,        -1.221875,         1.661345,         3.025317,         0.549148,         0.000406,         0.001493,         0.271668,         0.815581,         0.296885,         2.747124,        -0.215659,         0.061852,        -3.486710,         0.802289,         0.096564,         8.308403,        -0.104203,         0.034588,        -3.012692,         4.387554,         4.434508,        -0.046954,        -0.728826,         0.775263,         0.208102,         0.000305
   34, 35, 939080.6864, 1953019.8329,         0.348902,         0.978923,         0.356414,         0.242226,         0.057125,         4.240272,         0.138410,         0.016253,         8.515902,        -0.053924,         0.027333,        -1.972902,        -0.000945,         0.029353,        -0.032178,        -0.030834,         0.023560,        -1.308755,         0.807910,         0.525047,         1.538737,         0.037575,         0.034185,         1.099181,        -0.648999,         0.256160,        -2.533571,        -0.000013,         0.001987,        -0.006299,        -0.409205,         0.268265,        -1.525378,         0.133335,         0.066976,         1.990773,         1.123264,         0.071673,        15.672118,         0.026736,         0.035066,         0.762441,         4.579784,         4.598406,        -0.018622,        -0.273846,         0.825193,         0.117756,         0.000022
   35, 36, 951355.7973, 1954086.1738,         1.318709,         1.407209,         0.937110,        -0.163486,         0.043821,        -3.730745,         0.147959,         0.019788,         7.477076,         0.000354,         0.026932,         0.013132,        -0.060813,         0.024214,        -2.511485,        -0.018630,         0.023581,        -0.790040,         0.568103,         0.813340,         0.698481,        -0.028901,         0.044992,        -0.642351,        -0.053143,         1.786585,        -0.029745,        -0.002133,         0.001410,        -1.512772,         0.091375,         0.036031,         2.536042,         0.174584,         0.047443,         3.679844,         1.042137,         0.061116,        17.051683,        -0.048050,         0.032210,        -1.491757,         4.370674,         4.339137,         0.031537,         0.478597,         0.852137,         0.171541,         0.000104
   36, 37, 949178.2714, 1954997.4378,        -1.075627,         2.171416,        -0.495358,        -0.181936,         0.044889,        -4.053014,         0.129199,         0.019634,         6.580407,         0.032054,         0.026241,         1.221488,        -0.043300,         0.023550,        -1.838636,        -0.028048,         0.019624,        -1.429256,         2.538273,         1.135054,         2.236258,        -0.078369,         0.053237,        -1.472067,        -1.760652,         1.850756,        -0.951315,         0.000803,         0.001696,         0.473325,         0.008965,         0.034617,         0.258971,         0.070435,         0.073399,         0.959622,         0.905092,         0.070029,        12.924492,        -0.049542,         0.030467,        -1.626096,         4.332438,         4.463055,        -0.130617,        -2.290806,         0.755126,         0.379725,         0.007015
   37, 38, 965579.6177, 1955799.992,         2.311622,         1.061909,         2.176854,        -0.168830,         0.065105,        -2.593207,         0.103417,         0.019517,         5.298780,         0.032129,         0.024497,         1.311558,        -0.045072,         0.032577,        -1.383564,        -0.006990,         0.028929,        -0.241636,         0.737485,         0.699585,         1.054175,        -0.069849,         0.069799,        -1.000717,        -0.253731,         0.757362,        -0.335019,        -0.003601,         0.002404,        -1.497621,         0.050589,         0.490868,         0.103060,        -0.051093,         0.058625,        -0.871526,         0.885041,         0.102992,         8.593271,        -0.063706,         0.043445,        -1.466377,         4.435307,         4.425432,         0.009875,         0.155882,         0.810286,         0.234276,         0.000016
   38, 39, 963644.2458, 1955982.8195,         1.390086,         0.942569,         1.474783,        -0.142291,         0.063076,        -2.255854,         0.102055,         0.017772,         5.742424,         0.030582,         0.025467,         1.200832,        -0.028517,         0.028412,        -1.003712,        -0.003504,         0.026425,        -0.132601,         1.007302,         0.560524,         1.797072,        -0.040054,         0.058936,        -0.679620,        -0.435009,         0.749567,        -0.580347,        -0.005014,         0.001956,        -2.563203,        -0.278850,         0.428683,        -0.650482,         0.015702,         0.058601,         0.267950,         0.936284,         0.096152,         9.737509,        -0.052743,         0.041470,        -1.271836,         4.301030,         4.376454,        -0.075424,        -1.094046,         0.777943,         0.093209,         0.000269
   39, 40, 965299.9016, 1956009.5281,         2.493305,         1.033851,         2.411667,        -0.163444,         0.064633,        -2.528812,         0.102645,         0.019155,         5.358512,         0.033067,         0.025648,         1.289249,        -0.038968,         0.031770,        -1.226551,        -0.005083,         0.028471,        -0.178527,         0.579306,         0.674958,         0.858285,        -0.073380,         0.068427,        -1.072373,        -0.228666,         0.765279,        -0.298801,        -0.003509,         0.002257,        -1.554696,         0.099165,         0.484688,         0.204596,        -0.046645,         0.058411,        -0.798557,         0.898977,         0.101672,         8.841940,        -0.063112,         0.042316,        -1.491440,         4.301030,         4.326257,        -0.025227,        -0.385833,         0.807046,         0.184365,         0.000073
