Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 967981.7198, 1947087.2146,        -1.351137,         3.530040,        -0.382754,        -0.028761,         0.045685,        -0.629541,         0.146181,         0.023971,         6.098167,         0.053214,         0.024445,         2.176904,        -0.040598,         0.028942,        -1.402717,         0.008039,         0.029433,         0.273115,         1.724792,         2.134835,         0.807927,         0.083423,         0.088509,         0.942541,         0.834829,         4.137796,         0.201757,        -0.005808,         0.001491,        -3.894652,         0.882715,         0.362879,         2.432531,         0.198103,         0.095013,         2.085015,         0.909334,         0.060716,        14.976928,        -0.091377,         0.033246,        -2.748521,         4.894090,         4.942438,        -0.048348,        -0.853624,         0.884809,         0.329452,         0.000920
   11, 12, 961046.6324, 1947199.698,         1.193187,         1.242868,         0.960027,        -0.046363,         0.043775,        -1.059121,         0.137017,         0.021746,         6.300708,         0.037000,         0.019804,         1.868310,        -0.085043,         0.033348,        -2.550170,        -0.040357,         0.030755,        -1.312241,         0.992494,         0.686618,         1.445483,        -0.149283,         0.077441,        -1.927697,        -5.682174,         2.069679,        -2.745438,        -0.003809,         0.001246,        -3.057453,        -0.586116,         0.182543,        -3.210840,         0.255035,         0.034787,         7.331345,         1.036202,         0.058146,        17.820624,        -0.058906,         0.035435,        -1.662383,         5.235455,         5.272928,        -0.037473,        -0.668092,         0.890772,         0.342370,         0.000597
   12, 13, 967133.0213, 1947558.1288,        -1.921808,         2.998770,        -0.640866,        -0.033708,         0.044720,        -0.753760,         0.132939,         0.020317,         6.543244,         0.051973,         0.022862,         2.273353,        -0.038682,         0.029172,        -1.326009,         0.009382,         0.028087,         0.334031,         2.170837,         1.715293,         1.265578,         0.021170,         0.069433,         0.304899,        -0.052401,         3.480004,        -0.015058,        -0.007016,         0.001290,        -5.438599,         0.560235,         0.386801,         1.448382,         0.250667,         0.079763,         3.142645,         0.928385,         0.059507,        15.601162,        -0.088209,         0.033421,        -2.639292,         4.515989,         4.540557,        -0.024568,        -0.408562,         0.880161,         0.244179,         0.000139
   13, 14, 958371.1524, 1947964.887,         0.375856,         1.393060,         0.269806,         0.004253,         0.041669,         0.102055,         0.162664,         0.022928,         7.094615,         0.066907,         0.023236,         2.879430,         0.068376,         0.035009,         1.953079,         0.034334,         0.031375,         1.094322,         0.990586,         0.788420,         1.256420,        -0.035331,         0.052356,        -0.674838,        -9.996915,         2.006694,        -4.981784,        -0.000051,         0.001449,        -0.035449,        -0.383416,         0.169890,        -2.256843,         0.220594,         0.036103,         6.110192,         0.874659,         0.056824,        15.392333,        -0.073744,         0.033610,        -2.194122,         5.361728,         5.324961,         0.036767,         0.621241,         0.901786,         0.267858,         0.000363
   14, 15, 959247.0223, 1947984.5433,         0.872998,         1.557546,         0.560496,         0.021748,         0.047576,         0.457128,         0.173090,         0.025686,         6.738710,         0.066089,         0.023308,         2.835485,         0.011042,         0.041027,         0.269142,         0.006436,         0.034914,         0.184350,         0.965833,         0.886092,         1.089992,        -0.122967,         0.062798,        -1.958143,        -7.799267,         2.139663,        -3.645091,        -0.000560,         0.001254,        -0.446419,        -0.646647,         0.142318,        -4.543665,         0.268261,         0.040965,         6.548516,         0.846387,         0.064568,        13.108505,        -0.029834,         0.036526,        -0.816783,         5.033424,         5.023751,         0.009673,         0.170001,         0.883295,         0.323208,         0.000035
   15, 16, 958202.1307, 1948092.6477,         0.957753,         1.320402,         0.725350,         0.015028,         0.041997,         0.357840,         0.149196,         0.022912,         6.511766,         0.057972,         0.022634,         2.561314,         0.088987,         0.033411,         2.663363,         0.056604,         0.031993,         1.769263,         0.623745,         0.752622,         0.828763,        -0.015568,         0.052099,        -0.298809,        -9.913705,         1.939260,        -5.112106,         0.001917,         0.001551,         1.235931,        -0.363001,         0.174826,        -2.076350,         0.167832,         0.032746,         5.125330,         0.898326,         0.056910,        15.785105,        -0.090988,         0.032781,        -2.775673,         5.130334,         5.033076,         0.097258,         1.561697,         0.903599,         0.189295,         0.001463
   16, 17, 956268.1814, 1948728.4329,         3.768098,         1.074044,         3.508326,         0.042551,         0.044513,         0.955933,         0.091957,         0.021127,         4.352572,        -0.040661,         0.024345,        -1.670203,        -0.037388,         0.035534,        -1.052173,         0.035213,         0.032945,         1.068831,        -0.344428,         0.610510,        -0.564165,        -0.009617,         0.049822,        -0.193031,       -10.776993,         1.959880,        -5.498802,         0.003713,         0.001235,         3.006458,         0.295420,         0.076583,         3.857531,        -0.095400,         0.026156,        -3.647312,         1.073480,         0.061640,        17.415385,        -0.130789,         0.039904,        -3.277637,         4.602060,         4.557292,         0.044768,         0.834144,         0.903202,         0.397899,         0.001181
   17, 18, 953215.3328, 1948856.6331,         4.220010,         1.148021,         3.675899,        -0.009508,         0.038305,        -0.248207,         0.116973,         0.020520,         5.700313,        -0.016077,         0.018445,        -0.871622,        -0.007035,         0.026599,        -0.264476,        -0.015513,         0.032888,        -0.471681,        -0.320084,         0.691446,        -0.462920,        -0.234781,         0.046289,        -5.072053,        -2.941263,         2.023273,        -1.453715,        -0.003393,         0.001288,        -2.633673,        -0.094099,         0.066157,        -1.422357,         0.068124,         0.030770,         2.213980,         0.982992,         0.049395,        19.900507,        -0.112301,         0.040472,        -2.774800,         4.755875,         4.816786,        -0.060911,        -1.016214,         0.896269,         0.249017,         0.000880
   18, 19, 949900.9484, 1949483.2712,         2.503443,         1.244275,         2.011970,         0.030651,         0.048340,         0.634081,         0.121806,         0.022776,         5.347985,         0.014867,         0.018512,         0.803089,        -0.014529,         0.033693,        -0.431204,        -0.077866,         0.033870,        -2.298992,        -0.005047,         0.815280,        -0.006190,         0.009288,         0.060412,         0.153752,        -2.068587,         1.369476,        -1.510495,        -0.002482,         0.001141,        -2.175422,         0.035374,         0.072696,         0.486598,         0.093147,         0.033763,         2.758823,         0.956526,         0.056943,        16.797901,        -0.134739,         0.063620,        -2.117868,         4.759668,         4.757851,         0.001817,         0.027836,         0.882469,         0.109208,         0.000000
   19, 20, 941528.4429, 1949918.2651,         2.703159,         1.348134,         2.005111,        -0.119312,         0.050649,        -2.355650,         0.188224,         0.018378,        10.242017,        -0.026395,         0.026437,        -0.998387,        -0.052771,         0.036003,        -1.465733,        -0.033146,         0.026142,        -1.267899,         0.031568,         0.817756,         0.038603,        -0.079956,         0.066298,        -1.206000,        -0.086074,         0.282638,        -0.304536,        -0.002239,         0.001658,        -1.349986,         0.071975,         0.287084,         0.250709,         0.137760,         0.063426,         2.171991,         0.987831,         0.076529,        12.907920,        -0.063529,         0.033617,        -1.889808,         4.586586,         4.520516,         0.066070,         1.142212,         0.906682,         0.300591,         0.001440
   20, 21, 941568.3968, 1949998.2458,         2.583126,         1.334816,         1.935193,        -0.114489,         0.050820,        -2.252861,         0.188203,         0.018310,        10.278547,        -0.028178,         0.026076,        -1.080618,        -0.050709,         0.035507,        -1.428127,        -0.033489,         0.025988,        -1.288633,         0.126671,         0.796507,         0.159033,        -0.083141,         0.061649,        -1.348608,        -0.083272,         0.279445,        -0.297991,        -0.002411,         0.001652,        -1.459033,        -0.038058,         0.271934,        -0.139952,         0.140320,         0.063863,         2.197221,         0.987070,         0.074779,        13.199849,        -0.067101,         0.033596,        -1.997304,         4.897627,         4.774542,         0.123085,         2.108113,         0.905764,         0.287418,         0.004604
   21, 22, 968554.4609, 1949916.9442,         2.789651,         1.945809,         1.433671,         0.025004,         0.036422,         0.686502,         0.153636,         0.018568,         8.274216,        -0.023348,         0.018674,        -1.250304,        -0.037289,         0.024819,        -1.502419,         0.027984,         0.025108,         1.114573,         0.259346,         1.194397,         0.217135,        -0.131905,         0.046166,        -2.857167,         4.163272,         2.570162,         1.619848,        -0.003568,         0.001295,        -2.756077,         1.411536,         0.406474,         3.472634,         0.008232,         0.062646,         0.131407,         0.814466,         0.057153,        14.250578,        -0.025313,         0.027447,        -0.922246,         4.414973,         4.376958,         0.038015,         0.639845,         0.765304,         0.262153,         0.000374
   22, 23, 949461.303, 1950180.7643,         3.625112,         1.192535,         3.039837,         0.029725,         0.052134,         0.570165,         0.119506,         0.023072,         5.179600,         0.000273,         0.018793,         0.014508,        -0.058929,         0.034120,        -1.727107,        -0.066307,         0.034026,        -1.948743,        -0.931065,         0.790963,        -1.177129,         0.123061,         0.065037,         1.892170,        -2.034261,         1.145169,        -1.776385,        -0.001472,         0.001155,        -1.274051,         0.017435,         0.055636,         0.313370,         0.079223,         0.038975,         2.032692,         0.972622,         0.061780,        15.743431,        -0.098455,         0.062248,        -1.581658,         4.404443,         4.478536,        -0.074093,        -1.366084,         0.885572,         0.385093,         0.003002
   23, 24, 951853.4732, 1951105.9415,         3.267888,         1.071185,         3.050721,        -0.074175,         0.042721,        -1.736267,         0.085275,         0.020265,         4.207932,        -0.028604,         0.016470,        -1.736715,        -0.047612,         0.022961,        -2.073620,         0.005336,         0.028210,         0.189149,        -0.649485,         0.659128,        -0.985371,         0.060039,         0.054718,         1.097236,         1.400493,         1.648311,         0.849653,        -0.002788,         0.001198,        -2.326443,         0.113297,         0.061817,         1.832774,         0.129201,         0.033120,         3.901052,         0.954003,         0.047367,        20.140880,        -0.095720,         0.044080,        -2.171532,         4.370465,         4.281317,         0.089148,         1.640690,         0.867738,         0.382868,         0.004289
   24, 25, 939695.7171, 1951973.2132,         2.799643,         1.330153,         2.104752,         0.032547,         0.052789,         0.616551,         0.142699,         0.018385,         7.761651,        -0.021233,         0.023633,        -0.898459,         0.040093,         0.028059,         1.428913,        -0.026491,         0.029003,        -0.913387,        -0.276402,         0.716179,        -0.385939,        -0.016139,         0.033208,        -0.485989,        -0.178148,         0.273301,        -0.651837,        -0.002325,         0.001767,        -1.315814,        -0.507107,         0.247505,        -2.048874,         0.122897,         0.068489,         1.794415,         0.943320,         0.064732,        14.572620,        -0.047605,         0.035718,        -1.332775,         4.511883,         4.264685,         0.247198,         4.347934,         0.839810,         0.324334,         0.023308
   25, 26, 949430.114, 1953018.1293,         3.744700,         1.518851,         2.465482,        -0.254612,         0.046947,        -5.423400,         0.159566,         0.021208,         7.523801,        -0.005027,         0.023184,        -0.216812,        -0.083797,         0.031113,        -2.693267,        -0.035553,         0.026599,        -1.336642,        -0.774281,         0.796946,        -0.971561,         0.059828,         0.055157,         1.084684,         1.093516,         1.107511,         0.987363,         0.000369,         0.001259,         0.293268,         0.052992,         0.039953,         1.326346,         0.103083,         0.072754,         1.416866,         0.953551,         0.060190,        15.842307,        -0.010699,         0.037794,        -0.283092,         4.255273,         4.367207,        -0.111934,        -1.785691,         0.849507,         0.178660,         0.001782
   26, 27, 963316.8005, 1955206.2545,         2.383334,         1.083761,         2.199134,        -0.170062,         0.056690,        -2.999845,         0.083400,         0.017847,         4.673093,         0.021901,         0.022142,         0.989085,        -0.040495,         0.029442,        -1.375411,        -0.002036,         0.028630,        -0.071130,         0.635158,         0.611102,         1.039366,        -0.007432,         0.052920,        -0.140437,        -0.732496,         0.797434,        -0.918566,        -0.000311,         0.001763,        -0.176521,         0.171594,         0.327629,         0.523745,        -0.033899,         0.059606,        -0.568720,         0.761000,         0.077233,         9.853296,        -0.018471,         0.040203,        -0.459447,         4.505150,         4.543182,        -0.038032,        -0.644844,         0.770168,         0.272898,         0.000401
   27, 28, 965579.6177, 1955799.992,         2.693741,         1.025404,         2.627006,        -0.128211,         0.062816,        -2.041057,         0.071319,         0.019754,         3.610300,         0.017579,         0.024292,         0.723651,        -0.058146,         0.030969,        -1.877588,        -0.001875,         0.029589,        -0.063377,         0.452729,         0.606162,         0.746877,        -0.018100,         0.051342,        -0.352534,        -0.522913,         0.784148,        -0.666855,        -0.001002,         0.001893,        -0.529439,         0.207473,         0.346600,         0.598595,        -0.036962,         0.058350,        -0.633456,         0.790769,         0.078415,        10.084467,        -0.031588,         0.046445,        -0.680118,         4.537819,         4.571467,        -0.033648,        -0.557588,         0.811488,         0.238794,         0.000251
   28, 29, 959818.4678, 1961025.4862,         6.171553,         1.357968,         4.544698,        -0.093758,         0.071065,        -1.319329,         0.033803,         0.019828,         1.704824,        -0.038414,         0.021348,        -1.799388,        -0.029978,         0.028366,        -1.056845,         0.038669,         0.031694,         1.220067,        -2.211125,         0.706327,        -3.130454,         0.007270,         0.050111,         0.145073,         0.883565,         0.390322,         2.263684,         0.001076,         0.002205,         0.488167,         0.416947,         0.509791,         0.817878,         0.026534,         0.042419,         0.625526,         0.954984,         0.066737,        14.309683,        -0.026715,         0.043369,        -0.615988,         4.676694,         4.812642,        -0.135948,        -2.507486,         0.900815,         0.385563,         0.010134
   29, 30, 938779.3708, 1952593.7962,         2.560181,         1.368010,         1.871464,         0.040217,         0.054624,         0.736255,         0.132528,         0.019083,         6.944865,        -0.016707,         0.024807,        -0.673467,         0.045123,         0.029660,         1.521333,        -0.020148,         0.030411,        -0.662509,        -0.164378,         0.735453,        -0.223506,        -0.017616,         0.034486,        -0.510828,        -0.160417,         0.278966,        -0.575040,        -0.002583,         0.001777,        -1.453415,        -0.521249,         0.252839,        -2.061582,         0.131592,         0.069846,         1.884042,         0.942200,         0.067741,        13.908776,        -0.046493,         0.036686,        -1.267331,         4.393229,         4.424752,        -0.031523,        -0.533813,         0.830822,         0.271073,         0.000272
   30, 31, 938918.7192, 1952888.3572,         2.463907,         1.378621,         1.787226,         0.045662,         0.055983,         0.815643,         0.130454,         0.019296,         6.760624,        -0.015299,         0.025034,        -0.611148,         0.047525,         0.030136,         1.577046,        -0.017410,         0.031188,        -0.558221,        -0.116099,         0.739521,        -0.156993,        -0.014757,         0.035304,        -0.418006,        -0.186771,         0.281792,        -0.662797,        -0.002444,         0.001864,        -1.311398,        -0.508779,         0.258582,        -1.967572,         0.127768,         0.072230,         1.768908,         0.941358,         0.068361,        13.770360,        -0.045586,         0.037423,        -1.218112,         4.332438,         4.468701,        -0.136263,        -2.238868,         0.828536,         0.225705,         0.003753
   31, 32, 938930.0177, 1952414.7371,         2.614119,         1.360682,         1.921183,         0.038684,         0.054175,         0.714055,         0.134400,         0.018947,         7.093510,        -0.017669,         0.024625,        -0.717518,         0.044142,         0.029353,         1.503822,        -0.021629,         0.030104,        -0.718496,        -0.190866,         0.731974,        -0.260755,        -0.017739,         0.034219,        -0.518402,        -0.159881,         0.277884,        -0.575352,        -0.002554,         0.001765,        -1.447338,        -0.520737,         0.251475,        -2.070728,         0.130610,         0.069313,         1.884343,         0.942676,         0.067174,        14.033355,        -0.046844,         0.036432,        -1.285792,         4.204120,         4.266645,        -0.062525,        -1.246947,         0.832370,         0.474437,         0.003605
   32, 33, 939027.8199, 1952533.1922,         2.573562,         1.364709,         1.885796,         0.041711,         0.054827,         0.760783,         0.133682,         0.019030,         7.024668,        -0.017138,         0.024734,        -0.692887,         0.045421,         0.029546,         1.537318,        -0.020550,         0.030440,        -0.675105,        -0.170553,         0.733355,        -0.232566,        -0.016377,         0.034579,        -0.473607,        -0.174047,         0.279155,        -0.623480,        -0.002485,         0.001803,        -1.377741,        -0.516132,         0.253872,        -2.033039,         0.128555,         0.070442,         1.824970,         0.942333,         0.067392,        13.982787,        -0.046454,         0.036801,        -1.262303,         4.437751,         4.317249,         0.120502,         2.223328,         0.831332,         0.385966,         0.007981
   33, 34, 939095.3223, 1953313.7242,         2.364322,         1.383785,         1.708590,         0.045257,         0.056774,         0.797146,         0.128342,         0.019394,         6.617485,        -0.013849,         0.024828,        -0.557778,         0.047977,         0.030381,         1.579141,        -0.013824,         0.031694,        -0.436181,        -0.060783,         0.740903,        -0.082039,        -0.010891,         0.035873,        -0.303586,        -0.209554,         0.283219,        -0.739902,        -0.002288,         0.001979,        -1.156298,        -0.482343,         0.265265,        -1.818346,         0.123021,         0.074404,         1.653410,         0.939253,         0.068632,        13.685288,        -0.043773,         0.037959,        -1.153184,         4.235824,         4.262604,        -0.026780,        -0.432953,         0.827932,         0.200256,         0.000121
   34, 35, 939129.0311, 1952739.9854,         2.508308,         1.370364,         1.830396,         0.044446,         0.055632,         0.798941,         0.132318,         0.019144,         6.911627,        -0.016176,         0.024799,        -0.652270,         0.046732,         0.029813,         1.567520,        -0.018604,         0.030895,        -0.602165,        -0.136976,         0.735357,        -0.186272,        -0.014348,         0.035067,        -0.409169,        -0.191142,         0.280748,        -0.680832,        -0.002390,         0.001865,        -1.281520,        -0.506218,         0.257771,        -1.963830,         0.125998,         0.072003,         1.749901,         0.941432,         0.067723,        13.901146,        -0.045665,         0.037269,        -1.225262,         4.591848,         4.615122,        -0.023274,        -0.395148,         0.830078,         0.274871,         0.000152
   35, 36, 939267.8715, 1953580.3616,         2.304048,         1.386613,         1.661637,         0.043025,         0.057108,         0.753401,         0.127207,         0.019428,         6.547693,        -0.013010,         0.024603,        -0.528806,         0.047553,         0.030469,         1.560685,        -0.011444,         0.031971,        -0.357937,        -0.025526,         0.741576,        -0.034421,        -0.007782,         0.036290,        -0.214447,        -0.224305,         0.284091,        -0.789553,        -0.002154,         0.002078,        -1.036527,        -0.458693,         0.271420,        -1.689977,         0.119007,         0.075916,         1.567624,         0.937867,         0.068701,        13.651402,        -0.042250,         0.038241,        -1.104820,         4.498311,         4.485849,         0.012462,         0.198559,         0.828185,         0.176638,         0.000022
   36, 37, 939333.5625, 1953139.1865,         2.415294,         1.373117,         1.758986,         0.042644,         0.056204,         0.758736,         0.130498,         0.019183,         6.802783,        -0.014894,         0.024484,        -0.608331,         0.046711,         0.029957,         1.559295,        -0.015129,         0.031253,        -0.484099,        -0.083465,         0.735587,        -0.113467,        -0.010465,         0.035509,        -0.294705,        -0.212557,         0.281646,        -0.754696,        -0.002242,         0.001978,        -1.133857,        -0.479171,         0.264099,        -1.814364,         0.121229,         0.074001,         1.638195,         0.939109,         0.067847,        13.841516,        -0.043645,         0.037743,        -1.156354,         4.454845,         4.403822,         0.051023,         0.782286,         0.829978,         0.110777,         0.000196
   37, 38, 939439.9316, 1953326.6557,         2.362722,         1.377182,         1.715620,         0.041834,         0.056586,         0.739298,         0.129413,         0.019245,         6.724329,        -0.014092,         0.024389,        -0.577795,         0.046699,         0.030099,         1.551533,        -0.013259,         0.031554,        -0.420204,        -0.054341,         0.737056,        -0.073727,        -0.008228,         0.035921,        -0.229052,        -0.223884,         0.282712,        -0.791915,        -0.002140,         0.002055,        -1.041149,        -0.462707,         0.269244,        -1.718543,         0.118539,         0.075284,         1.574559,         0.938168,         0.068033,        13.789859,        -0.042544,         0.038011,        -1.119236,         4.704349,         4.685022,         0.019327,         0.321718,         0.829780,         0.245654,         0.000087
   38, 39, 939439.8358, 1952649.2022,         2.540137,         1.361442,         1.865769,         0.043020,         0.055411,         0.776376,         0.134358,         0.018976,         7.080304,        -0.016918,         0.024441,        -0.692181,         0.045846,         0.029456,         1.556450,        -0.019332,         0.030659,        -0.630527,        -0.149923,         0.730497,        -0.205235,        -0.012865,         0.034922,        -0.368388,        -0.203434,         0.279830,        -0.726989,        -0.002273,         0.001899,        -1.196996,        -0.497025,         0.258685,        -1.921353,         0.122556,         0.072362,         1.693651,         0.940992,         0.066984,        14.047973,        -0.045288,         0.037233,        -1.216315,         4.466868,         4.499349,        -0.032481,        -0.512480,         0.831978,         0.160316,         0.000129
   39, 40, 939511.5749, 1952580.4335,         2.561836,         1.358296,         1.886066,         0.042552,         0.055253,         0.770131,         0.135259,         0.018917,         7.150251,        -0.017315,         0.024353,        -0.711019,         0.045476,         0.029318,         1.551137,        -0.019974,         0.030536,        -0.654090,        -0.160456,         0.728932,        -0.220124,        -0.012826,         0.034818,        -0.368365,        -0.204641,         0.279395,        -0.732444,        -0.002252,         0.001898,        -1.186756,        -0.496848,         0.258307,        -1.923483,         0.121977,         0.072237,         1.688580,         0.941130,         0.066732,        14.103091,        -0.045383,         0.037157,        -1.221367,         4.562293,         4.550013,         0.012280,         0.187571,         0.832686,         0.104021,         0.000010
