Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960331.6888, 1942674.6321,         5.748785,         1.106320,         5.196313,        -0.066804,         0.028441,        -2.348825,         0.186185,         0.017072,        10.905960,         0.039828,         0.017992,         2.213596,        -0.089567,         0.019771,        -4.530249,        -0.003057,         0.027576,        -0.110876,        -1.617043,         0.667613,        -2.422126,         0.028667,         0.040281,         0.711672,        -0.326142,         0.930487,        -0.350506,        -0.000935,         0.000867,        -1.078409,         0.101314,         0.150465,         0.673345,        -0.006683,         0.056779,        -0.117699,         0.880065,         0.033299,        26.429256,        -0.006776,         0.029744,        -0.227820,         5.090673,         5.158971,        -0.068298,        -1.329099,         0.904189,         0.252184,         0.001299
   11, 12, 960584.4818, 1942236.7969,         4.971407,         1.091834,         4.553265,        -0.057775,         0.028155,        -2.052027,         0.180002,         0.017732,        10.151207,         0.027674,         0.017955,         1.541264,        -0.079483,         0.019893,        -3.995451,         0.003790,         0.028170,         0.134542,        -1.237221,         0.671643,        -1.842082,         0.039824,         0.039331,         1.012527,         0.153245,         0.738326,         0.207558,        -0.001805,         0.000868,        -2.080365,         0.063582,         0.151587,         0.419442,         0.030706,         0.055839,         0.549902,         0.855063,         0.036367,        23.512024,         0.008968,         0.030523,         0.293808,         4.762570,         4.701923,         0.060647,         1.144975,         0.899311,         0.205470,         0.000739
   12, 13, 960818.2735, 1941987.041,         4.306018,         1.085385,         3.967274,        -0.052570,         0.028131,        -1.868739,         0.177931,         0.017823,         9.983396,         0.014809,         0.017666,         0.838293,        -0.068367,         0.019562,        -3.494861,         0.003512,         0.028416,         0.123598,        -0.896051,         0.675940,        -1.325638,         0.042033,         0.039409,         1.066588,         0.327631,         0.665046,         0.492644,        -0.002436,         0.000883,        -2.759771,         0.011354,         0.151197,         0.075092,         0.063879,         0.054990,         1.161656,         0.844340,         0.037479,        22.528271,         0.017597,         0.030839,         0.570591,         4.875061,         4.869292,         0.005769,         0.121678,         0.897751,         0.363360,         0.000018
   13, 14, 960497.1025, 1941665.9897,         4.596649,         1.128364,         4.073728,        -0.056423,         0.027333,        -2.064321,         0.175408,         0.018910,         9.275832,         0.019659,         0.018474,         1.064136,        -0.078237,         0.020251,        -3.863444,         0.013292,         0.029404,         0.452042,        -0.984590,         0.696257,        -1.414119,         0.042271,         0.040775,         1.036704,         0.065084,         0.778004,         0.083655,        -0.002154,         0.000857,        -2.513878,         0.025181,         0.156678,         0.160720,         0.032957,         0.056893,         0.579275,         0.838921,         0.037805,        22.190652,         0.014774,         0.030611,         0.482628,         4.531479,         4.562368,        -0.030889,        -0.665497,         0.903257,         0.389893,         0.000617
   14, 15, 957816.4131, 1946266.7864,         4.145004,         1.871395,         2.214927,        -0.158380,         0.028629,        -5.532236,         0.120152,         0.018727,         6.415861,         0.057140,         0.022381,         2.553076,        -0.004038,         0.029123,        -0.138661,         0.082987,         0.027760,         2.989494,        -0.536059,         1.091493,        -0.491124,        -0.197908,         0.074151,        -2.669000,        -3.007273,         2.441289,        -1.231838,        -0.003796,         0.000905,        -4.193573,        -0.517914,         0.192628,        -2.688669,         0.167615,         0.063776,         2.628180,         0.905093,         0.038756,        23.353910,         0.023923,         0.024699,         0.968598,         4.747006,         4.757031,        -0.010025,        -0.197783,         0.936597,         0.272407,         0.000032
   15, 16, 958373.9516, 1946168.3064,         4.571268,         1.759935,         2.597408,        -0.200008,         0.030914,        -6.469725,         0.145371,         0.018600,         7.815745,         0.034219,         0.022429,         1.525637,        -0.024084,         0.027901,        -0.863190,         0.078362,         0.028593,         2.740587,        -0.491979,         1.039700,        -0.473194,        -0.219147,         0.084943,        -2.579938,        -3.056296,         2.334742,        -1.309051,        -0.003869,         0.001187,        -3.259496,        -0.372952,         0.223971,        -1.665181,         0.098778,         0.069634,         1.418529,         0.920206,         0.039771,        23.137442,         0.049577,         0.026520,         1.869383,         4.479277,         4.414569,         0.064708,         1.337816,         0.935846,         0.337461,         0.001988
   16, 17, 958696.2581, 1946892.837,        -2.191515,         2.263701,        -0.968111,        -0.176291,         0.031067,        -5.674544,         0.132325,         0.019360,         6.834961,         0.052242,         0.023283,         2.243763,        -0.011111,         0.025850,        -0.429838,         0.075076,         0.029179,         2.572917,         3.131906,         1.294599,         2.419209,         0.057011,         0.101155,         0.563601,       -11.334057,         2.957541,        -3.832257,        -0.004900,         0.000982,        -4.991041,         0.032157,         0.204984,         0.156876,         0.026521,         0.066458,         0.399056,         0.940764,         0.040150,        23.431107,         0.060898,         0.024623,         2.473256,         4.841985,         4.777712,         0.064273,         1.310051,         0.927194,         0.318335,         0.001748
   17, 18, 959185.8158, 1946804.5359,        -1.929733,         1.679688,        -1.148864,        -0.172641,         0.030961,        -5.576093,         0.158022,         0.018746,         8.429678,         0.029989,         0.021238,         1.412030,        -0.002806,         0.025989,        -0.107963,         0.056220,         0.030154,         1.864468,         2.670513,         0.942507,         2.833416,         0.119533,         0.088055,         1.357480,       -11.734755,         2.400421,        -4.888624,        -0.005195,         0.000933,        -5.568610,         0.135928,         0.197967,         0.686617,         0.066182,         0.056318,         1.175140,         0.951409,         0.036701,        25.923349,         0.074329,         0.026088,         2.849192,         4.674999,         4.735961,        -0.060962,        -1.159877,         0.927041,         0.217696,         0.000817
   18, 19, 959119.2751, 1946607.1226,        -1.134396,         2.132491,        -0.531958,        -0.181900,         0.031785,        -5.722811,         0.161788,         0.018713,         8.645515,         0.027566,         0.020975,         1.314250,        -0.008548,         0.025988,        -0.328916,         0.057334,         0.030400,         1.885993,         2.315318,         1.130510,         2.048030,         0.081781,         0.121583,         0.672637,       -10.352408,         2.933299,        -3.529272,        -0.004852,         0.001016,        -4.774445,         0.105209,         0.232764,         0.451999,         0.054574,         0.063716,         0.856523,         0.955526,         0.037378,        25.563850,         0.073593,         0.026722,         2.754007,         4.681241,         4.721916,        -0.040675,        -0.753859,         0.929247,         0.175564,         0.000264
   19, 20, 958711.8698, 1945536.5524,         6.618855,         1.806634,         3.663640,        -0.319064,         0.033102,        -9.638712,         0.190134,         0.020274,         9.378429,        -0.022785,         0.021112,        -1.079249,        -0.115429,         0.032095,        -3.596524,         0.023856,         0.030051,         0.793852,        -1.443165,         0.991222,        -1.455946,        -0.187995,         0.093480,        -2.011076,        -1.032010,         2.341296,        -0.440786,        -0.003382,         0.000970,        -3.488159,         0.093907,         0.229204,         0.409709,         0.020971,         0.073533,         0.285188,         0.950503,         0.037356,        25.444743,         0.052375,         0.033849,         1.547333,         4.813581,         4.880836,        -0.067255,        -1.452446,         0.940354,         0.392797,         0.002977
   20, 21, 958252.7715, 1945332.6195,         6.520957,         1.782056,         3.659233,        -0.253780,         0.029913,        -8.483829,         0.167473,         0.019713,         8.495689,         0.008652,         0.021529,         0.401855,        -0.056111,         0.032596,        -1.721404,         0.037454,         0.028695,         1.305266,        -1.491470,         1.042066,        -1.431263,        -0.300277,         0.101657,        -2.953820,        -2.950726,         2.326157,        -1.268498,        -0.002952,         0.000866,        -3.409852,        -0.565367,         0.243853,        -2.318471,         0.154551,         0.079347,         1.947785,         0.929518,         0.037592,        24.726788,         0.027035,         0.028052,         0.963722,         4.348305,         4.420343,        -0.072038,        -1.681567,         0.942996,         0.480267,         0.005699
   21, 22, 958777.0797, 1945693.3615,         6.485317,         1.701685,         3.811115,        -0.299383,         0.032929,        -9.091859,         0.182618,         0.019798,         9.223891,        -0.016491,         0.020815,        -0.792274,        -0.110584,         0.030398,        -3.637811,         0.029508,         0.029604,         0.996769,        -1.399306,         0.945313,        -1.480256,        -0.172815,         0.089553,        -1.929766,         0.214785,         2.319042,         0.092618,        -0.003210,         0.000989,        -3.244109,         0.051064,         0.213490,         0.239189,         0.009445,         0.072881,         0.129599,         0.954692,         0.037172,        25.683370,         0.052667,         0.032947,         1.598530,         4.315801,         4.316001,        -0.000200,        -0.005375,         0.938116,         0.607927,         0.000000
   22, 23, 959240.284, 1946188.3265,         2.673016,         1.935242,         1.381231,        -0.216753,         0.031731,        -6.830846,         0.179803,         0.018906,         9.510311,         0.005900,         0.019977,         0.295358,        -0.033478,         0.025859,        -1.294668,         0.035978,         0.030097,         1.195406,         0.448270,         0.981722,         0.456616,        -0.093284,         0.113891,        -0.819062,        -4.417390,         2.688821,        -1.642873,        -0.003681,         0.001037,        -3.548468,        -0.103805,         0.210566,        -0.492979,         0.067703,         0.073049,         0.926818,         0.967529,         0.036559,        26.464592,         0.071500,         0.029314,         2.439131,         5.672098,         5.423689,         0.248409,         6.095553,         0.932530,         0.529676,         0.091272
   23, 24, 959365.4616, 1945872.7211,         3.962200,         1.799202,         2.202198,        -0.254614,         0.031826,        -8.000191,         0.182925,         0.019391,         9.433242,        -0.017634,         0.019672,        -0.896357,        -0.068565,         0.025354,        -2.704338,         0.017014,         0.029133,         0.584020,        -0.343019,         0.909315,        -0.377228,        -0.106100,         0.100856,        -1.051989,        -1.058801,         2.443271,        -0.433354,        -0.003793,         0.001040,        -3.646458,        -0.029607,         0.195950,        -0.151095,         0.101861,         0.079392,         1.283016,         0.966583,         0.035678,        27.092076,         0.068035,         0.031775,         2.141162,         4.653213,         4.733439,        -0.080226,        -1.553427,         0.934737,         0.244674,         0.001705
   24, 25, 959138.5562, 1945775.6629,         4.346830,         1.761781,         2.467293,        -0.292991,         0.034129,        -8.584796,         0.181502,         0.020692,         8.771701,        -0.027450,         0.020864,        -1.315658,        -0.105443,         0.028306,        -3.725119,         0.018672,         0.030184,         0.618599,        -0.569913,         0.931725,        -0.611675,        -0.068040,         0.097813,        -0.695615,        -0.223743,         2.439057,        -0.091733,        -0.004108,         0.001052,        -3.906193,         0.139150,         0.208115,         0.668624,         0.082160,         0.076353,         1.076057,         0.962092,         0.037081,        25.945600,         0.061741,         0.034049,         1.813289,         4.875061,         4.940806,        -0.065745,        -1.477894,         0.935914,         0.439563,         0.003737
   25, 26, 961916.2663, 1944639.4684,         2.782035,         1.075392,         2.586997,        -0.012384,         0.033627,        -0.368285,         0.147831,         0.015945,         9.271320,         0.001599,         0.020319,         0.078715,        -0.065961,         0.024820,        -2.657580,        -0.045438,         0.032635,        -1.392301,        -0.020240,         0.701598,        -0.028848,        -0.037206,         0.057140,        -0.651127,        -0.299173,         0.638873,        -0.468283,        -0.004282,         0.001167,        -3.669044,         0.055905,         0.223627,         0.249993,         0.152455,         0.053832,         2.832065,         0.929241,         0.040407,        22.996865,         0.079714,         0.052358,         1.522483,         5.064393,         5.058905,         0.005488,         0.099874,         0.922372,         0.144779,         0.000004
   26, 27, 962034.7097, 1944554.4653,         2.704743,         1.044748,         2.588895,        -0.004967,         0.032360,        -0.153478,         0.145444,         0.015662,         9.286538,        -0.000569,         0.020081,        -0.028349,        -0.060955,         0.024657,        -2.472154,        -0.044465,         0.032525,        -1.367111,        -0.007170,         0.686210,        -0.010449,        -0.026816,         0.054534,        -0.491726,        -0.183952,         0.518063,        -0.355077,        -0.004472,         0.001162,        -3.848591,         0.099795,         0.216645,         0.460641,         0.153778,         0.051480,         2.987136,         0.916430,         0.039751,        23.054431,         0.076512,         0.050371,         1.518972,         4.982271,         4.908485,         0.073786,         1.357043,         0.919265,         0.162765,         0.000781
   27, 28, 961574.8277, 1944327.3266,         3.177246,         1.076512,         2.951425,        -0.031889,         0.034099,        -0.935178,         0.165689,         0.015942,        10.393032,         0.004137,         0.019600,         0.211062,        -0.074984,         0.023889,        -3.138878,        -0.041826,         0.030820,        -1.357092,        -0.135648,         0.686125,        -0.197702,        -0.055772,         0.057831,        -0.964390,        -0.296725,         0.648612,        -0.457477,        -0.003398,         0.000974,        -3.489614,         0.127366,         0.201895,         0.630852,         0.123361,         0.052548,         2.347583,         0.927596,         0.037447,        24.770745,         0.049846,         0.041217,         1.209352,         4.949966,         5.016960,        -0.066994,        -1.288170,         0.918067,         0.234028,         0.001106
   28, 29, 960762.4865, 1943587.7164,         5.187300,         1.103195,         4.702072,        -0.071788,         0.033233,        -2.160138,         0.190958,         0.015972,        11.956017,         0.034218,         0.018557,         1.843879,        -0.089082,         0.020479,        -4.349991,        -0.031928,         0.028406,        -1.123998,        -1.229224,         0.675057,        -1.820920,        -0.043418,         0.055947,        -0.776059,        -0.345207,         0.721512,        -0.478450,        -0.001471,         0.001027,        -1.432634,         0.042456,         0.166389,         0.255159,         0.053598,         0.058929,         0.909545,         0.917688,         0.033389,        27.485123,        -0.007483,         0.034536,        -0.216666,         5.176074,         4.990200,         0.185874,         3.725105,         0.910429,         0.294906,         0.012659
   29, 30, 960986.8406, 1943677.6799,         4.641122,         1.090994,         4.254030,        -0.061214,         0.033990,        -1.800975,         0.185911,         0.015879,        11.708305,         0.025755,         0.018866,         1.365155,        -0.083106,         0.021339,        -3.894538,        -0.038385,         0.029129,        -1.317732,        -0.940234,         0.676875,        -1.389080,        -0.054137,         0.056895,        -0.951537,        -0.119943,         0.682883,        -0.175643,        -0.002224,         0.001065,        -2.088066,         0.102345,         0.173826,         0.588777,         0.083941,         0.059368,         1.413922,         0.910363,         0.034733,        26.210603,         0.009187,         0.035683,         0.257472,         5.242723,         5.208416,         0.034307,         0.629708,         0.908411,         0.159434,         0.000164
   30, 31, 961311.9362, 1943775.8531,         3.686461,         1.046533,         3.522546,        -0.043526,         0.033915,        -1.283398,         0.177962,         0.015570,        11.429880,         0.011252,         0.018379,         0.612202,        -0.072377,         0.021734,        -3.330182,        -0.039840,         0.029208,        -1.364035,        -0.453815,         0.664220,        -0.683230,        -0.045650,         0.050613,        -0.901942,         0.036384,         0.631569,         0.057609,        -0.003177,         0.000914,        -3.476731,         0.185118,         0.175222,         1.056476,         0.114869,         0.052495,         2.188189,         0.898337,         0.034647,        25.928334,         0.030376,         0.035236,         0.862078,         5.158033,         5.185286,        -0.027253,        -0.514480,         0.908299,         0.205353,         0.000149
   31, 32, 961754.6889, 1943881.208,         2.815029,         1.018135,         2.764888,        -0.021760,         0.032357,        -0.672494,         0.163721,         0.015532,        10.540666,        -0.000246,         0.018768,        -0.013096,        -0.061417,         0.023086,        -2.660384,        -0.036920,         0.030387,        -1.214976,        -0.007844,         0.661220,        -0.011863,        -0.024675,         0.050514,        -0.488476,        -0.105913,         0.455922,        -0.232306,        -0.003943,         0.000948,        -4.159610,         0.250469,         0.184066,         1.360756,         0.128398,         0.047205,         2.720003,         0.886675,         0.036066,        24.585007,         0.046781,         0.036946,         1.266194,         5.021189,         5.021782,        -0.000593,        -0.011081,         0.907251,         0.189360,         0.000000
   32, 33, 961098.6732, 1944140.5605,         4.620899,         1.173921,         3.936293,        -0.062636,         0.034359,        -1.822962,         0.180667,         0.016210,        11.145467,         0.018526,         0.020283,         0.913375,        -0.093759,         0.023534,        -3.983923,        -0.039651,         0.030137,        -1.315704,        -0.785387,         0.708394,        -1.108688,        -0.124342,         0.066553,        -1.868316,        -0.453040,         0.703802,        -0.643703,        -0.002263,         0.001015,        -2.229350,         0.026967,         0.195365,         0.138036,         0.104380,         0.059710,         1.748124,         0.943296,         0.036120,        26.115602,         0.013672,         0.038809,         0.352298,         4.999641,         4.966279,         0.033362,         0.638504,         0.918268,         0.226836,         0.000261
   33, 34, 960726.4469, 1943818.1846,         5.273280,         1.144587,         4.607145,        -0.078849,         0.033490,        -2.354436,         0.191872,         0.016186,        11.854327,         0.032255,         0.019242,         1.676306,        -0.094561,         0.021117,        -4.477852,        -0.034196,         0.028777,        -1.188298,        -1.194774,         0.688908,        -1.734300,        -0.084642,         0.061656,        -1.372815,        -0.588469,         0.760846,        -0.773440,        -0.001533,         0.001070,        -1.433575,         0.004333,         0.171291,         0.025299,         0.065628,         0.060469,         1.085319,         0.931920,         0.033677,        27.671904,        -0.013130,         0.036030,        -0.364436,         5.272501,         5.247880,         0.024621,         0.439336,         0.915920,         0.110557,         0.000052
   34, 35, 960624.9449, 1944072.1291,         5.301472,         1.216461,         4.358113,        -0.090365,         0.033392,        -2.706207,         0.193308,         0.016669,        11.597125,         0.025021,         0.019879,         1.258686,        -0.103148,         0.021890,        -4.712055,        -0.031691,         0.029251,        -1.083393,        -1.115678,         0.712549,        -1.565756,        -0.138934,         0.070247,        -1.977783,        -0.877442,         0.867666,        -1.011267,        -0.001668,         0.001084,        -1.539501,        -0.083351,         0.179235,        -0.465036,         0.091284,         0.062396,         1.462971,         0.951546,         0.034068,        27.931144,        -0.023539,         0.037854,        -0.621837,         5.074862,         5.112926,        -0.038064,        -0.720730,         0.923692,         0.210098,         0.000301
   35, 36, 960278.0218, 1944998.8108,         3.596787,         1.542968,         2.331083,        -0.167542,         0.030310,        -5.527582,         0.188625,         0.017181,        10.978927,        -0.011886,         0.019487,        -0.609980,        -0.100954,         0.022355,        -4.516006,        -0.007774,         0.026403,        -0.294450,        -0.240586,         0.806389,        -0.298350,        -0.122812,         0.080385,        -1.527797,        -0.397669,         2.129381,        -0.186754,        -0.003233,         0.001042,        -3.102991,        -0.162378,         0.191892,        -0.846195,         0.167133,         0.065476,         2.552578,         0.970360,         0.034193,        28.378669,         0.053369,         0.031291,         1.705586,         4.431364,         4.379085,         0.052279,         0.975721,         0.939809,         0.187003,         0.000478
   36, 37, 960368.5034, 1945118.0775,         3.429912,         1.572775,         2.180802,        -0.164547,         0.030061,        -5.473779,         0.185201,         0.017108,        10.825684,        -0.010149,         0.019526,        -0.519787,        -0.093305,         0.022481,        -4.150464,        -0.007750,         0.026435,        -0.293173,        -0.173540,         0.817650,        -0.212242,        -0.096283,         0.080960,        -1.189272,        -0.776566,         1.994433,        -0.389367,        -0.003136,         0.001071,        -2.928200,        -0.109744,         0.188742,        -0.581450,         0.146374,         0.068125,         2.148604,         0.973444,         0.035340,        27.545184,         0.063979,         0.032023,         1.997938,         4.361728,         4.346556,         0.015172,         0.279087,         0.938928,         0.163099,         0.000033
   37, 38, 960599.5962, 1945245.2311,         3.203609,         1.523124,         2.103315,        -0.151852,         0.029404,        -5.164393,         0.180068,         0.016688,        10.790208,        -0.003733,         0.018982,        -0.196684,        -0.083170,         0.022438,        -3.706655,        -0.008458,         0.026419,        -0.320156,        -0.036295,         0.796069,        -0.045593,        -0.074239,         0.077085,        -0.963079,        -1.243406,         1.359862,        -0.914362,        -0.002923,         0.001028,        -2.842142,        -0.065113,         0.182439,        -0.356901,         0.113737,         0.066129,         1.719942,         0.980368,         0.036347,        26.972323,         0.071615,         0.031743,         2.256075,         4.394098,         4.345515,         0.048583,         0.885504,         0.936253,         0.147536,         0.000296
   38, 39, 960561.6917, 1945186.7107,         3.320027,         1.531615,         2.167664,        -0.151877,         0.029610,        -5.129240,         0.181250,         0.016752,        10.819681,        -0.004432,         0.019140,        -0.231557,        -0.086895,         0.022400,        -3.879261,        -0.008651,         0.026455,        -0.327024,        -0.095381,         0.799652,        -0.119278,        -0.083005,         0.077782,        -1.067151,        -1.143395,         1.394906,        -0.819693,        -0.002895,         0.001032,        -2.805860,        -0.081555,         0.183950,        -0.443354,         0.119975,         0.065665,         1.827085,         0.979869,         0.036131,        27.119882,         0.068389,         0.031727,         2.155532,         4.301030,         4.408568,        -0.107538,        -1.913582,         0.936867,         0.105637,         0.000943
   39, 40, 960562.0455, 1945124.9109,         3.409725,         1.518748,         2.245089,        -0.148217,         0.029862,        -4.963436,         0.181880,         0.016780,        10.839383,        -0.004223,         0.019271,        -0.219118,        -0.090277,         0.022405,        -4.029324,        -0.009358,         0.026577,        -0.352123,        -0.139023,         0.796891,        -0.174457,        -0.091919,         0.077592,        -1.184639,        -1.054491,         1.358312,        -0.776325,        -0.002837,         0.001020,        -2.781141,        -0.100971,         0.186216,        -0.542225,         0.125336,         0.064160,         1.953488,         0.980942,         0.036072,        27.194150,         0.064672,         0.031781,         2.034929,         4.394452,         4.403043,        -0.008591,        -0.155591,         0.937172,         0.136706,         0.000008
