Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960584.4818, 1942236.7969,         3.871089,         1.069105,         3.620868,        -0.056350,         0.028913,        -1.948947,         0.236304,         0.016997,        13.902915,         0.015883,         0.015429,         1.029458,        -0.074090,         0.020654,        -3.587172,        -0.156818,         0.033895,        -4.626600,        -0.518489,         0.655984,        -0.790399,         0.083197,         0.049071,         1.695440,         0.017624,         0.691193,         0.025498,        -0.002536,         0.000869,        -2.918339,         0.244488,         0.149285,         1.637732,         0.033829,         0.054828,         0.617011,         0.846570,         0.031538,        26.843095,        -0.077745,         0.032350,        -2.403223,         4.754356,         4.674640,         0.079716,         1.463148,         0.905168,         0.217176,         0.001462
   11, 12, 960574.6482, 1941728.3643,         3.616120,         1.074167,         3.366440,        -0.055827,         0.028013,        -1.992881,         0.236720,         0.017172,        13.784911,         0.009850,         0.015610,         0.631038,        -0.068848,         0.020235,        -3.402421,        -0.154245,         0.034169,        -4.514173,        -0.357710,         0.656862,        -0.544575,         0.084045,         0.049907,         1.684026,        -0.078322,         0.591964,        -0.132309,        -0.002608,         0.000880,        -2.963945,         0.240400,         0.151690,         1.584813,         0.035027,         0.055512,         0.630975,         0.841073,         0.031982,        26.298040,        -0.076578,         0.032785,        -2.335753,         4.612784,         4.657063,        -0.044279,        -0.879799,         0.902810,         0.331989,         0.000947
   12, 13, 957816.4131, 1946266.7864,         1.793897,         1.587922,         1.129714,        -0.070761,         0.035744,        -1.979647,         0.124542,         0.018890,         6.592908,         0.061621,         0.021509,         2.864809,         0.001352,         0.034463,         0.039237,         0.064894,         0.030111,         2.155148,         0.407651,         0.896419,         0.454756,        -0.074373,         0.067057,        -1.109099,        -6.025970,         2.349152,        -2.565168,        -0.004209,         0.001014,        -4.149802,        -0.229146,         0.175614,        -1.304830,         0.216632,         0.049848,         4.345812,         0.845198,         0.040168,        21.041752,        -0.043921,         0.030028,        -1.462672,         4.662193,         4.672346,        -0.010153,        -0.190665,         0.920638,         0.252174,         0.000030
   13, 14, 957836.5425, 1946104.6644,         2.612232,         1.545291,         1.690446,        -0.072132,         0.035426,        -2.036106,         0.130158,         0.018958,         6.865610,         0.054030,         0.021530,         2.509473,        -0.008467,         0.034918,        -0.242467,         0.052321,         0.030945,         1.690799,         0.021268,         0.870678,         0.024427,        -0.106117,         0.070782,        -1.499215,        -5.260255,         2.293936,        -2.293114,        -0.003732,         0.001011,        -3.691160,        -0.337679,         0.179467,        -1.881565,         0.221146,         0.051599,         4.285852,         0.843635,         0.039478,        21.369527,        -0.049068,         0.030523,        -1.607569,         4.822822,         4.881113,        -0.058291,        -1.311519,         0.922256,         0.479055,         0.003893
   14, 15, 957801.4932, 1946083.8798,         2.635857,         1.536161,         1.715873,        -0.072134,         0.035324,        -2.042032,         0.129684,         0.018975,         6.834400,         0.054254,         0.021528,         2.520116,        -0.010075,         0.035022,        -0.287668,         0.051804,         0.030919,         1.675512,         0.011635,         0.865948,         0.013436,        -0.104076,         0.070190,        -1.482774,        -5.234092,         2.293724,        -2.281919,        -0.003593,         0.001001,        -3.589119,        -0.351521,         0.177153,        -1.984278,         0.219225,         0.051304,         4.273080,         0.842705,         0.039604,        21.278179,        -0.049036,         0.030539,        -1.605684,         4.574031,         4.664719,        -0.090688,        -1.580069,         0.922438,         0.131254,         0.000928
   15, 16, 958373.9516, 1946168.3064,         3.302380,         1.527559,         2.161867,        -0.088009,         0.033241,        -2.647625,         0.152314,         0.017534,         8.686862,         0.038862,         0.019817,         1.960996,         0.003075,         0.029480,         0.104309,         0.038609,         0.029340,         1.315943,        -0.219033,         0.857101,        -0.255551,        -0.157293,         0.077310,        -2.034566,        -4.698510,         2.188001,        -2.147398,        -0.004298,         0.001045,        -4.111389,        -0.303937,         0.197905,        -1.535773,         0.210545,         0.061999,         3.395968,         0.846852,         0.035239,        24.031678,        -0.036512,         0.029592,        -1.233813,         4.475671,         4.414761,         0.060910,         1.200082,         0.921621,         0.320627,         0.001673
   16, 17, 959099.6171, 1946925.3774,        -0.818694,         1.540257,        -0.531531,        -0.106528,         0.035560,        -2.995748,         0.163091,         0.019331,         8.436757,         0.015799,         0.021283,         0.742312,         0.038657,         0.028845,         1.340169,         0.035115,         0.032072,         1.094888,         2.113265,         0.851417,         2.482057,         0.061983,         0.079707,         0.777644,       -12.186885,         2.253147,        -5.408828,        -0.004389,         0.000894,        -4.908080,         0.017521,         0.198201,         0.088399,         0.068161,         0.052929,         1.287774,         0.909860,         0.039743,        22.893329,        -0.006982,         0.030447,        -0.229307,         4.792392,         4.805029,        -0.012637,        -0.234166,         0.910366,         0.231907,         0.000041
   17, 18, 958252.7715, 1945332.6195,         5.044153,         1.450473,         3.477591,        -0.112567,         0.031674,        -3.553909,         0.167543,         0.018364,         9.123643,         0.023870,         0.018900,         1.262977,        -0.069052,         0.034394,        -2.007681,        -0.009133,         0.030679,        -0.297692,        -1.082317,         0.804693,        -1.345006,        -0.123444,         0.080335,        -1.536609,        -1.835608,         2.082793,        -0.881320,        -0.002680,         0.000903,        -2.969208,        -0.381207,         0.184217,        -2.069330,         0.169794,         0.069852,         2.430780,         0.831793,         0.035407,        23.492593,        -0.059926,         0.032905,        -1.821203,         4.406540,         4.464528,        -0.057988,        -1.042561,         0.924715,         0.184130,         0.000604
   18, 19, 959183.7233, 1946262.7582,         4.232323,         1.568383,         2.698526,        -0.129656,         0.033414,        -3.880327,         0.182880,         0.017451,        10.479353,         0.013543,         0.018596,         0.728270,         0.021483,         0.026683,         0.805129,         0.000942,         0.029957,         0.031448,        -0.172221,         0.826725,        -0.208318,        -0.209289,         0.088424,        -2.366875,        -4.056591,         2.336212,        -1.736397,        -0.003084,         0.000835,        -3.691276,        -0.308694,         0.189906,        -1.625509,         0.062683,         0.067890,         0.923308,         0.875137,         0.034575,        25.311196,        -0.000709,         0.029547,        -0.023983,         5.297761,         5.104537,         0.193224,         3.518399,         0.920351,         0.204618,         0.007838
   19, 20, 959203.1992, 1946017.0808,         5.044756,         1.560617,         3.232539,        -0.146747,         0.034215,        -4.288967,         0.189620,         0.017900,        10.593141,         0.011375,         0.018644,         0.610115,         0.008879,         0.026911,         0.329950,        -0.012629,         0.030828,        -0.409673,        -0.528314,         0.818702,        -0.645307,        -0.237032,         0.087224,        -2.717513,        -2.462481,         2.331061,        -1.056377,        -0.003005,         0.000828,        -3.627435,        -0.283234,         0.191020,        -1.482749,         0.049908,         0.070608,         0.706829,         0.870349,         0.034829,        24.989286,         0.001095,         0.030551,         0.035856,         4.812913,         4.814757,        -0.001844,        -0.034907,         0.922395,         0.263879,         0.000001
   20, 21, 959138.5562, 1945775.6629,         5.434817,         1.525708,         3.562160,        -0.162627,         0.034688,        -4.688242,         0.193997,         0.018355,        10.569151,         0.007680,         0.018651,         0.411755,        -0.019021,         0.027497,        -0.691770,        -0.023242,         0.031315,        -0.742189,        -0.787135,         0.807140,        -0.975214,        -0.229706,         0.084152,        -2.729657,        -0.989858,         2.303152,        -0.429784,        -0.003153,         0.000836,        -3.770101,        -0.223312,         0.193496,        -1.154088,         0.067162,         0.070217,         0.956492,         0.859879,         0.035034,        24.544112,         0.000214,         0.031420,         0.006822,         4.949390,         4.995305,        -0.045915,        -0.893709,         0.923579,         0.303913,         0.000858
   21, 22, 961916.2663, 1944639.4684,         2.850163,         0.992402,         2.871984,        -0.025136,         0.030107,        -0.834870,         0.179751,         0.016924,        10.621134,         0.014380,         0.019233,         0.747698,        -0.039437,         0.025216,        -1.563971,        -0.108680,         0.035149,        -3.092010,        -0.251373,         0.634603,        -0.396111,         0.058198,         0.047206,         1.232867,        -0.402696,         0.479994,        -0.838960,        -0.004940,         0.000880,        -5.613662,         0.152542,         0.138342,         1.102644,         0.145850,         0.043177,         3.377947,         0.874605,         0.034761,        25.160617,        -0.047616,         0.036334,        -1.310527,         4.929419,         4.913000,         0.016419,         0.284117,         0.912704,         0.119260,         0.000027
   22, 23, 962099.0949, 1944400.034,         2.692043,         0.960055,         2.804051,        -0.007643,         0.030269,        -0.252499,         0.184120,         0.016718,        11.013404,         0.008719,         0.019590,         0.445067,        -0.034133,         0.025073,        -1.361357,        -0.124078,         0.036071,        -3.439779,        -0.181381,         0.618466,        -0.293275,         0.052898,         0.040671,         1.300653,        -0.372512,         0.394095,        -0.945232,        -0.005265,         0.000929,        -5.664994,         0.040801,         0.040614,         1.004593,         0.172292,         0.031861,         5.407554,         0.869923,         0.034942,        24.896326,        -0.052201,         0.035540,        -1.468819,         5.014286,         4.992383,         0.021903,         0.387696,         0.911363,         0.158287,         0.000070
   23, 24, 961574.8277, 1944327.3266,         2.963455,         0.965461,         3.069471,        -0.036030,         0.030692,        -1.173900,         0.204318,         0.016522,        12.366398,         0.021239,         0.017844,         1.190243,        -0.051196,         0.023919,        -2.140350,        -0.138932,         0.033940,        -4.093429,        -0.228541,         0.618592,        -0.369454,         0.081989,         0.043789,         1.872371,        -0.534832,         0.560545,        -0.954129,        -0.004236,         0.000773,        -5.481835,         0.326895,         0.172219,         1.898131,         0.097443,         0.049280,         1.977320,         0.866651,         0.032287,        26.841854,        -0.053048,         0.034149,        -1.553430,         4.931464,         4.965784,        -0.034320,        -0.622169,         0.913237,         0.197524,         0.000235
   24, 25, 960762.4865, 1943587.7164,         4.549029,         1.083842,         4.197131,        -0.065777,         0.032089,        -2.049833,         0.235164,         0.017275,        13.612742,         0.039378,         0.016390,         2.402616,        -0.085098,         0.023292,        -3.653502,        -0.173726,         0.035189,        -4.936956,        -0.889652,         0.661313,        -1.345281,         0.041569,         0.047230,         0.880134,        -0.268618,         0.811441,        -0.331039,        -0.002643,         0.000826,        -3.198154,         0.263826,         0.154707,         1.705329,         0.048215,         0.053598,         0.899571,         0.865611,         0.030951,        27.967311,        -0.078357,         0.033420,        -2.344602,         5.190051,         5.058444,         0.131607,         2.590987,         0.913639,         0.319587,         0.007761
   25, 26, 960986.8406, 1943677.6799,         4.113397,         1.056320,         3.894083,        -0.055638,         0.032173,        -1.729338,         0.232430,         0.017361,        13.388079,         0.033199,         0.016546,         2.006515,        -0.072782,         0.023329,        -3.119761,        -0.175717,         0.035394,        -4.964646,        -0.708834,         0.653684,        -1.084368,         0.052579,         0.043168,         1.218016,        -0.297096,         0.775385,        -0.383159,        -0.003122,         0.000805,        -3.878451,         0.305916,         0.157086,         1.947444,         0.062560,         0.051949,         1.204271,         0.866804,         0.031079,        27.890782,        -0.073555,         0.033083,        -2.223335,         5.163577,         5.184655,        -0.021078,        -0.371542,         0.913215,         0.151237,         0.000061
   26, 27, 961311.9362, 1943775.8531,         3.484936,         1.024517,         3.401540,        -0.037864,         0.032507,        -1.164774,         0.228128,         0.017424,        13.092908,         0.024230,         0.017163,         1.411790,        -0.058702,         0.023792,        -2.467326,        -0.178283,         0.035809,        -4.978674,        -0.438933,         0.647264,        -0.678137,         0.073954,         0.040819,         1.811752,        -0.392227,         0.624211,        -0.628357,        -0.003709,         0.000801,        -4.629220,         0.366223,         0.160368,         2.283649,         0.076805,         0.050059,         1.534283,         0.867279,         0.031703,        27.356153,        -0.067236,         0.033025,        -2.035931,         5.155982,         5.153689,         0.002293,         0.040747,         0.911847,         0.164982,         0.000001
   27, 28, 961754.6889, 1943881.208,         2.864586,         0.975156,         2.937566,        -0.009768,         0.032040,        -0.304877,         0.217023,         0.016845,        12.883450,         0.014977,         0.018156,         0.824903,        -0.047484,         0.024314,        -1.952922,        -0.172800,         0.036004,        -4.799528,        -0.192453,         0.630958,        -0.305016,         0.098288,         0.040879,         2.404376,        -0.473998,         0.409100,        -1.158636,        -0.004246,         0.000834,        -5.093065,         0.371944,         0.145537,         2.555656,         0.096051,         0.045307,         2.120004,         0.863692,         0.033015,        26.160402,        -0.057720,         0.033638,        -1.715892,         5.143773,         5.136899,         0.006874,         0.122629,         0.910240,         0.171273,         0.000008
   28, 29, 961098.6732, 1944140.5605,         3.957845,         1.031290,         3.837763,        -0.062688,         0.031302,        -2.002705,         0.219347,         0.016945,        12.944346,         0.034559,         0.016939,         2.040193,        -0.067940,         0.023438,        -2.898773,        -0.153380,         0.033840,        -4.532527,        -0.642452,         0.639024,        -1.005364,         0.042584,         0.041211,         1.033330,        -0.561591,         0.780157,        -0.719844,        -0.003518,         0.000748,        -4.701431,         0.301734,         0.163510,         1.845352,         0.074168,         0.050039,         1.482197,         0.869213,         0.030941,        28.092532,        -0.065200,         0.033851,        -1.926077,         4.992061,         4.929289,         0.062772,         1.146653,         0.915762,         0.209664,         0.000858
   29, 30, 960726.4469, 1943818.1846,         4.950412,         1.123360,         4.406790,        -0.073420,         0.032183,        -2.281287,         0.233256,         0.017391,        13.412527,         0.047766,         0.017093,         2.794512,        -0.091312,         0.024118,        -3.786134,        -0.174177,         0.035287,        -4.936006,        -1.072122,         0.674368,        -1.589818,         0.017394,         0.048677,         0.357332,        -0.473058,         0.848760,        -0.557353,        -0.002605,         0.000824,        -3.159046,         0.262111,         0.159603,         1.642262,         0.046748,         0.053817,         0.868651,         0.870044,         0.031045,        28.025382,        -0.078388,         0.034585,        -2.266550,         5.338559,         5.267643,         0.070916,         1.232788,         0.915896,         0.127326,         0.000546
   30, 31, 960624.9449, 1944072.1291,         5.363718,         1.178786,         4.550206,        -0.086504,         0.031843,        -2.716591,         0.228363,         0.017313,        13.190279,         0.053064,         0.017605,         3.014134,        -0.098109,         0.024454,        -4.011912,        -0.162292,         0.034500,        -4.704113,        -1.249087,         0.689649,        -1.811193,        -0.016672,         0.049912,        -0.334032,        -0.664683,         0.907591,        -0.732360,        -0.002636,         0.000788,        -3.343961,         0.230909,         0.163439,         1.412816,         0.052006,         0.053422,         0.973501,         0.870728,         0.030917,        28.163641,        -0.074917,         0.036069,        -2.077051,         5.214844,         5.302630,        -0.087786,        -1.608904,         0.918721,         0.214873,         0.001744
   31, 32, 960358.7293, 1945084.6297,         4.781870,         1.411278,         3.388326,        -0.143533,         0.030870,        -4.649585,         0.180406,         0.017648,        10.222390,         0.024861,         0.017906,         1.388393,        -0.074198,         0.024166,        -3.070287,        -0.052119,         0.030570,        -1.704927,        -1.028372,         0.757561,        -1.357477,        -0.103361,         0.070044,        -1.475650,         0.512472,         1.538469,         0.333105,        -0.004171,         0.000833,        -5.009171,        -0.089090,         0.196104,        -0.454300,         0.167738,         0.058767,         2.854266,         0.897313,         0.034147,        26.277914,        -0.007424,         0.033416,        -0.222156,         4.579784,         4.692763,        -0.112979,        -2.092125,         0.924262,         0.230929,         0.003235
   32, 33, 960650.8036, 1944798.4882,         4.935019,         1.202916,         4.102547,        -0.119303,         0.030108,        -3.962463,         0.192965,         0.016771,        11.505678,         0.034209,         0.017489,         1.956045,        -0.076135,         0.023538,        -3.234620,        -0.083234,         0.030822,        -2.700466,        -1.034776,         0.681891,        -1.517508,        -0.078762,         0.054626,        -1.441840,        -0.786534,         1.004849,        -0.782739,        -0.003610,         0.000749,        -4.817586,         0.017881,         0.176025,         0.101581,         0.115434,         0.051928,         2.222945,         0.888177,         0.031945,        27.803216,        -0.030346,         0.034586,        -0.877384,         4.763428,         4.747786,         0.015642,         0.289988,         0.921938,         0.232662,         0.000063
   33, 34, 961194.8203, 1944708.6601,         3.870119,         1.066651,         3.628289,        -0.085585,         0.030408,        -2.814508,         0.189865,         0.017174,        11.055292,         0.028066,         0.018255,         1.537415,        -0.058918,         0.024603,        -2.394804,        -0.100998,         0.032465,        -3.111026,        -0.568884,         0.652375,        -0.872021,        -0.011491,         0.053647,        -0.214206,        -0.847484,         0.851969,        -0.994736,        -0.004050,         0.000765,        -5.297604,         0.102654,         0.192200,         0.534100,         0.112030,         0.053230,         2.104648,         0.888967,         0.033015,        26.926347,        -0.044835,         0.035819,        -1.251729,         4.895445,         4.923867,        -0.028422,        -0.498145,         0.917794,         0.141487,         0.000101
   34, 35, 961593.836, 1944730.9175,         2.981773,         0.999914,         2.982029,        -0.056477,         0.029808,        -1.894704,         0.181315,         0.016846,        10.763347,         0.016873,         0.018317,         0.921199,        -0.045735,         0.024630,        -1.856900,        -0.095322,         0.033072,        -2.882248,        -0.224884,         0.635003,        -0.354147,         0.036077,         0.053066,         0.679851,        -0.575291,         0.763850,        -0.753147,        -0.004571,         0.000803,        -5.691674,         0.136653,         0.195735,         0.698154,         0.131987,         0.054237,         2.433509,         0.881557,         0.033646,        26.200960,        -0.042647,         0.035416,        -1.204200,         5.060698,         5.005262,         0.055436,         0.977362,         0.914568,         0.151553,         0.000420
   35, 36, 961584.5403, 1944606.9987,         2.910842,         0.972105,         2.994371,        -0.049898,         0.029840,        -1.672180,         0.189339,         0.016528,        11.455610,         0.018071,         0.018006,         1.003614,        -0.048013,         0.024162,        -1.987174,        -0.108322,         0.033020,        -3.280470,        -0.190194,         0.620152,        -0.306689,         0.054698,         0.048539,         1.126881,        -0.571825,         0.678392,        -0.842912,        -0.004449,         0.000778,        -5.716503,         0.210123,         0.184147,         1.141060,         0.119044,         0.051629,         2.305769,         0.874392,         0.032835,        26.630118,        -0.044850,         0.034658,        -1.294070,         4.776701,         4.797991,        -0.021290,        -0.477644,         0.914146,         0.476067,         0.000510
   36, 37, 960952.4405, 1944217.2625,         4.511654,         1.082391,         4.168230,        -0.074456,         0.031432,        -2.368816,         0.218817,         0.017074,        12.815900,         0.042311,         0.017404,         2.431097,        -0.075974,         0.023980,        -3.168183,        -0.151495,         0.033837,        -4.477147,        -0.886732,         0.656617,        -1.350456,         0.015707,         0.043904,         0.357765,        -0.698300,         0.825478,        -0.845934,        -0.003278,         0.000754,        -4.349482,         0.274661,         0.166778,         1.646870,         0.066186,         0.051142,         1.294173,         0.873298,         0.031070,        28.107816,        -0.066061,         0.034791,        -1.898829,         4.910550,         4.983624,        -0.073074,        -1.267214,         0.917392,         0.123056,         0.000555
   37, 38, 959714.0212, 1943179.7186,         5.198770,         1.181240,         4.401112,        -0.101334,         0.028753,        -3.524295,         0.230737,         0.016274,        14.178035,         0.042268,         0.015781,         2.678330,        -0.125059,         0.022663,        -5.518263,        -0.132903,         0.030642,        -4.337253,        -1.110947,         0.667734,        -1.663757,         0.031788,         0.052107,         0.610044,         0.380143,         1.267574,         0.299898,        -0.001988,         0.000817,        -2.434241,         0.247334,         0.144063,         1.716846,         0.014351,         0.055261,         0.259690,         0.839726,         0.028974,        28.982336,        -0.099559,         0.035500,        -2.804473,         4.776701,         4.853568,        -0.076867,        -1.834150,         0.913250,         0.536809,         0.009596
   38, 39, 960002.9064, 1943065.8589,         5.254867,         1.149040,         4.573268,        -0.090100,         0.030081,        -2.995258,         0.235153,         0.016535,        14.221542,         0.043378,         0.015986,         2.713542,        -0.116596,         0.022584,        -5.162768,        -0.147153,         0.032306,        -4.554929,        -1.137741,         0.668803,        -1.701159,         0.030584,         0.051683,         0.591767,        -0.021284,         1.037820,        -0.020508,        -0.001900,         0.000830,        -2.288350,         0.244147,         0.144726,         1.686960,         0.008683,         0.055431,         0.156635,         0.846599,         0.029970,        28.247821,        -0.096062,         0.034803,        -2.760146,         4.812913,         4.864101,        -0.051188,        -0.889537,         0.911640,         0.126731,         0.000283
   39, 40, 960119.7645, 1943167.2894,         5.216678,         1.138054,         4.583857,        -0.086455,         0.030825,        -2.804715,         0.235867,         0.016624,        14.188728,         0.043483,         0.015999,         2.717853,        -0.112804,         0.022704,        -4.968406,        -0.151017,         0.032782,        -4.606782,        -1.135856,         0.669543,        -1.696466,         0.031958,         0.051897,         0.615806,        -0.095712,         0.973141,        -0.098354,        -0.001907,         0.000831,        -2.294636,         0.230065,         0.144821,         1.588616,         0.013028,         0.055232,         0.235877,         0.850438,         0.030177,        28.181600,        -0.092511,         0.034334,        -2.694459,         4.843536,         4.848644,        -0.005108,        -0.090022,         0.912138,         0.150971,         0.000004
