Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960331.6888, 1942674.6321,         5.968105,         1.109928,         5.377019,        -0.011801,         0.033179,        -0.355667,         0.198439,         0.016086,        12.335808,         0.041523,         0.018154,         2.287335,        -0.141225,         0.023544,        -5.998288,        -0.055848,         0.027680,        -2.017588,        -1.448844,         0.684597,        -2.116344,         0.093469,         0.053665,         1.741720,        -0.789529,         0.769859,        -1.025550,         0.000883,         0.000860,         1.027898,         0.539831,         0.161648,         3.339547,        -0.130238,         0.051664,        -2.520847,         0.768070,         0.033218,        23.122110,        -0.007606,         0.034503,        -0.220459,         5.056637,         5.090087,        -0.033450,        -0.633325,         0.921892,         0.211455,         0.000240
   11, 12, 960451.4026, 1942588.0501,         5.722196,         1.110287,         5.153801,        -0.004967,         0.033654,        -0.147581,         0.196910,         0.016212,        12.146208,         0.037300,         0.018401,         2.027080,        -0.136266,         0.023544,        -5.787776,        -0.054497,         0.028189,        -1.933240,        -1.353400,         0.690927,        -1.958817,         0.103527,         0.053829,         1.923260,        -0.580796,         0.747686,        -0.776791,         0.000718,         0.000882,         0.813922,         0.553749,         0.163900,         3.378571,        -0.121432,         0.051959,        -2.337073,         0.763769,         0.034078,        22.412324,        -0.004659,         0.034793,        -0.133919,         4.778151,         4.725531,         0.052620,         0.971990,         0.921450,         0.171574,         0.000437
   12, 13, 960584.4818, 1942236.7969,         5.296995,         1.105373,         4.792042,         0.000521,         0.030904,         0.016855,         0.193614,         0.016217,        11.939096,         0.033220,         0.018319,         1.813432,        -0.120173,         0.022373,        -5.371341,        -0.048264,         0.028199,        -1.711541,        -1.206196,         0.692122,        -1.742750,         0.116321,         0.052077,         2.233648,        -0.267001,         0.701670,        -0.380522,         0.000330,         0.000882,         0.373985,         0.547653,         0.162509,         3.369990,        -0.098469,         0.050998,        -1.930848,         0.754073,         0.034627,        21.777269,        -0.003340,         0.034094,        -0.097971,         4.836167,         4.810103,         0.026064,         0.501155,         0.919483,         0.235425,         0.000173
   13, 14, 960818.2735, 1941987.041,         4.886188,         1.099268,         4.444946,         0.004646,         0.028813,         0.161240,         0.190100,         0.016050,        11.844240,         0.025968,         0.018333,         1.416444,        -0.106015,         0.022076,        -4.802201,        -0.042576,         0.028277,        -1.505690,        -1.035435,         0.693458,        -1.493147,         0.118602,         0.050539,         2.346713,        -0.092005,         0.530978,        -0.173274,        -0.000141,         0.000864,        -0.162774,         0.534745,         0.161531,         3.310470,        -0.074303,         0.049290,        -1.507461,         0.749052,         0.035401,        21.159087,         0.002726,         0.034005,         0.080170,         4.826075,         4.869627,        -0.043552,        -0.797606,         0.918627,         0.157218,         0.000265
   14, 15, 960484.4566, 1941655.5684,         5.213255,         1.127857,         4.622266,        -0.005341,         0.028552,        -0.187063,         0.192988,         0.016840,        11.459896,         0.040228,         0.018645,         2.157547,        -0.113079,         0.021523,        -5.253957,        -0.046729,         0.028922,        -1.615697,        -1.189052,         0.703177,        -1.690972,         0.120373,         0.052255,         2.303552,        -0.207237,         0.700838,        -0.295699,         0.000388,         0.000888,         0.436657,         0.534053,         0.167730,         3.184015,        -0.092023,         0.051095,        -1.801030,         0.743819,         0.035974,        20.676501,        -0.009800,         0.033123,        -0.295870,         4.582063,         4.588034,        -0.005971,        -0.112427,         0.915829,         0.202706,         0.000007
   15, 16, 960240.7514, 1942103.2658,         5.754526,         1.112344,         5.173331,        -0.010994,         0.029312,        -0.375070,         0.196186,         0.016338,        12.007813,         0.046495,         0.018043,         2.576894,        -0.128477,         0.021833,        -5.884615,        -0.051483,         0.027665,        -1.860944,        -1.400046,         0.682780,        -2.050507,         0.105227,         0.051909,         2.027164,        -0.642937,         0.770192,        -0.834774,         0.000805,         0.000851,         0.945214,         0.529910,         0.162020,         3.270644,        -0.118484,         0.050801,        -2.332297,         0.756479,         0.033662,        22.472586,        -0.014822,         0.032835,        -0.451420,         4.690196,         4.709302,        -0.019106,        -0.369035,         0.917971,         0.242349,         0.000097
   16, 17, 960135.9674, 1942353.0779,         6.066981,         1.112093,         5.455463,        -0.015027,         0.029664,        -0.506574,         0.198081,         0.016117,        12.290515,         0.049072,         0.017853,         2.748750,        -0.136576,         0.022358,        -6.108688,        -0.054235,         0.027151,        -1.997524,        -1.516202,         0.676668,        -2.240687,         0.093153,         0.051969,         1.792477,        -0.938360,         0.806747,        -1.163139,         0.001005,         0.000834,         1.204286,         0.523865,         0.159535,         3.283706,        -0.131577,         0.050753,        -2.592504,         0.763182,         0.032702,        23.337121,        -0.016330,         0.032922,        -0.496013,         4.777608,         4.843322,        -0.065714,        -1.233576,         0.919170,         0.197841,         0.000838
   17, 18, 958373.9516, 1946168.3064,         0.641727,         1.587516,         0.404234,        -0.233454,         0.031360,        -7.444281,         0.159316,         0.018101,         8.801347,         0.054633,         0.020561,         2.657147,        -0.010820,         0.027738,        -0.390092,        -0.015287,         0.026469,        -0.577556,         1.773841,         0.891052,         1.990726,        -0.144019,         0.079813,        -1.804453,        -4.011367,         2.158832,        -1.858119,        -0.004708,         0.001036,        -4.545861,        -0.242811,         0.186580,        -1.301375,         0.134573,         0.066379,         2.027339,         0.899142,         0.032112,        27.999857,        -0.082312,         0.031814,        -2.587325,         4.457882,         4.477500,        -0.019618,        -0.377555,         0.941280,         0.236799,         0.000099
   18, 19, 959185.8158, 1946804.5359,        -3.824671,         1.517377,        -2.520580,        -0.221039,         0.033617,        -6.575308,         0.140448,         0.019897,         7.058932,         0.031848,         0.019406,         1.641189,         0.031873,         0.027468,         1.160402,        -0.042811,         0.029304,        -1.460932,         4.080514,         0.855693,         4.768664,         0.105363,         0.079848,         1.319541,       -11.713788,         2.095560,        -5.589811,        -0.006046,         0.000847,        -7.142183,         0.158456,         0.193472,         0.819013,         0.045081,         0.054987,         0.819841,         0.964684,         0.033309,        28.961277,        -0.103394,         0.035749,        -2.892186,         4.700704,         4.789985,        -0.089281,        -1.639732,         0.924845,         0.161984,         0.001161
   19, 20, 959048.347, 1946774.3474,        -3.792023,         1.603813,        -2.364380,        -0.223695,         0.033457,        -6.686057,         0.139043,         0.019999,         6.952611,         0.038818,         0.019593,         1.981258,         0.031362,         0.027407,         1.144298,        -0.038410,         0.029443,        -1.304556,         4.086915,         0.911873,         4.481891,         0.093031,         0.081745,         1.138062,       -11.333416,         2.157868,        -5.252135,        -0.006125,         0.000869,        -7.050393,         0.171316,         0.194561,         0.880528,         0.044292,         0.059279,         0.747176,         0.959057,         0.033467,        28.656668,        -0.106420,         0.035384,        -3.007602,         4.847864,         4.818178,         0.029686,         0.586236,         0.928151,         0.275181,         0.000291
   20, 21, 959119.2751, 1946607.1226,        -2.341375,         1.568209,        -1.493025,        -0.227196,         0.032883,        -6.909239,         0.147171,         0.018792,         7.831571,         0.038929,         0.018593,         2.093734,         0.024578,         0.026845,         0.915535,        -0.034923,         0.027950,        -1.249463,         3.398326,         0.853712,         3.980645,         0.012385,         0.086230,         0.143631,        -8.939903,         2.112753,        -4.231400,        -0.005379,         0.000856,        -6.281106,         0.034599,         0.194505,         0.177882,         0.051621,         0.059759,         0.863815,         0.946928,         0.032118,        29.482490,        -0.110522,         0.036197,        -3.053368,         4.662758,         4.630521,         0.032237,         0.775863,         0.927429,         0.512005,         0.001411
   21, 22, 959168.0651, 1946630.7486,        -2.777941,         1.559537,        -1.781260,        -0.226439,         0.033147,        -6.831423,         0.146922,         0.018989,         7.737391,         0.036511,         0.018661,         1.956535,         0.025730,         0.027031,         0.951858,        -0.037327,         0.028179,        -1.324640,         3.607854,         0.853870,         4.225296,         0.039869,         0.085930,         0.463972,        -9.626690,         2.095491,        -4.594003,        -0.005474,         0.000853,        -6.413562,         0.068776,         0.196058,         0.350797,         0.047750,         0.058988,         0.809495,         0.950452,         0.032294,        29.431672,        -0.109755,         0.036574,        -3.000879,         4.352183,         4.376471,        -0.024288,        -0.464103,         0.926282,         0.225845,         0.000140
   22, 23, 958252.7715, 1945332.6195,         1.612672,         1.570100,         1.027114,        -0.241871,         0.033034,        -7.321855,         0.184398,         0.018006,        10.240974,         0.027446,         0.020063,         1.368009,        -0.052942,         0.031402,        -1.685974,        -0.051351,         0.027334,        -1.878680,         1.325009,         0.881807,         1.502607,        -0.132884,         0.091273,        -1.455893,        -3.015046,         2.167425,        -1.391073,        -0.003423,         0.000883,        -3.875718,        -0.226440,         0.212971,        -1.063245,         0.131701,         0.076026,         1.732333,         0.835103,         0.032180,        25.951327,        -0.051939,         0.031335,        -1.657506,         4.363612,         4.444680,        -0.081068,        -1.568201,         0.933434,         0.244617,         0.001779
   23, 24, 958777.0797, 1945693.3615,         0.871000,         1.427963,         0.609960,        -0.267279,         0.032022,        -8.346841,         0.176763,         0.016988,        10.405462,         0.035759,         0.018420,         1.941331,        -0.036183,         0.027586,        -1.311646,        -0.016412,         0.025798,        -0.636202,         1.643510,         0.769166,         2.136743,        -0.086466,         0.081738,        -1.057853,        -2.323454,         2.090549,        -1.111409,        -0.004078,         0.000864,        -4.720730,        -0.145073,         0.175070,        -0.828655,         0.104109,         0.065835,         1.581365,         0.869711,         0.030337,        28.667880,        -0.079065,         0.037387,        -2.114769,         4.407391,         4.392629,         0.014762,         0.360932,         0.935313,         0.527175,         0.000324
   24, 25, 959342.1555, 1946305.1906,         0.187569,         1.604144,         0.116928,        -0.232418,         0.032514,        -7.148134,         0.156749,         0.017981,         8.717408,         0.037057,         0.017720,         2.091321,         0.014323,         0.026693,         0.536599,        -0.033878,         0.027062,        -1.251849,         2.241013,         0.813968,         2.753196,        -0.120774,         0.093238,        -1.295334,        -4.999852,         2.170446,        -2.303606,        -0.004200,         0.000845,        -4.970472,        -0.168013,         0.189768,        -0.885361,         0.041835,         0.065194,         0.641694,         0.934639,         0.030872,        30.274535,        -0.118085,         0.039985,        -2.953216,         5.041393,         5.054526,        -0.013133,        -0.243676,         0.924414,         0.178943,         0.000029
   25, 26, 959240.284, 1946188.3265,         0.157817,         1.561772,         0.101050,        -0.241729,         0.032599,        -7.415175,         0.159107,         0.018051,         8.814411,         0.041113,         0.017874,         2.300074,         0.010487,         0.026884,         0.390065,        -0.028501,         0.026959,        -1.057217,         2.202631,         0.798703,         2.757759,        -0.117802,         0.090047,        -1.308226,        -4.749383,         2.151750,        -2.207219,        -0.004382,         0.000848,        -5.166644,        -0.156383,         0.186502,        -0.838508,         0.060464,         0.066539,         0.908700,         0.923808,         0.030798,        29.995239,        -0.113626,         0.040152,        -2.829857,         5.556714,         5.381895,         0.174819,         3.779060,         0.927673,         0.395096,         0.020835
   26, 27, 959203.1992, 1946017.0808,         0.354717,         1.520487,         0.233292,        -0.253217,         0.032819,        -7.715582,         0.163570,         0.018112,         9.030935,         0.042290,         0.018054,         2.342401,         0.000749,         0.027235,         0.027513,        -0.022174,         0.026875,        -0.825083,         2.026794,         0.782478,         2.590223,        -0.116733,         0.086496,        -1.349574,        -3.952242,         2.117500,        -1.866466,        -0.004459,         0.000840,        -5.307333,        -0.152852,         0.182393,        -0.838037,         0.083383,         0.067262,         1.239686,         0.909237,         0.030654,        29.661281,        -0.108989,         0.041393,        -2.633031,         4.854306,         4.850572,         0.003734,         0.068495,         0.929705,         0.160103,         0.000002
   27, 28, 959138.5562, 1945775.6629,         0.305515,         1.491626,         0.204820,        -0.274785,         0.033683,        -8.158034,         0.170472,         0.018292,         9.319376,         0.038373,         0.018613,         2.061566,        -0.025258,         0.028399,        -0.889394,        -0.012553,         0.026950,        -0.465790,         1.858977,         0.773595,         2.403037,        -0.063749,         0.085548,        -0.745178,        -2.646902,         2.122129,        -1.247286,        -0.004682,         0.000864,        -5.420763,        -0.069566,         0.183017,        -0.380105,         0.115215,         0.069218,         1.664513,         0.885172,         0.030718,        28.815594,        -0.097666,         0.043672,        -2.236335,         4.923762,         5.040609,        -0.116847,        -2.322031,         0.932104,         0.284227,         0.004782
   28, 29, 962034.7097, 1944554.4653,         3.589900,         0.949807,         3.779609,         0.028524,         0.036905,         0.772884,         0.137719,         0.014752,         9.335443,        -0.049143,         0.019248,        -2.553177,        -0.031586,         0.026194,        -1.205814,         0.004535,         0.033098,         0.137027,        -0.295749,         0.614288,        -0.481450,        -0.066916,         0.046104,        -1.451423,        -0.214502,         0.421588,        -0.508796,        -0.004994,         0.001116,        -4.473973,         0.102799,         0.081448,         1.262137,         0.098498,         0.037428,         2.631630,         0.868125,         0.039272,        22.105641,         0.078491,         0.038501,         2.038666,         4.988839,         4.970487,         0.018352,         0.359781,         0.912079,         0.264553,         0.000104
   29, 30, 961574.8277, 1944327.3266,         3.745314,         0.947490,         3.952881,        -0.006925,         0.035958,        -0.192585,         0.159900,         0.014583,        10.964711,        -0.021055,         0.018436,        -1.142061,        -0.072697,         0.025240,        -2.880195,        -0.008955,         0.030560,        -0.293017,        -0.282181,         0.603797,        -0.467344,         0.007023,         0.055081,         0.127496,        -0.280685,         0.568524,        -0.493707,        -0.003132,         0.000858,        -3.649901,         0.636436,         0.198877,         3.200151,        -0.013150,         0.050698,        -0.259374,         0.829568,         0.036319,        22.840915,         0.070426,         0.037696,         1.868272,         4.943380,         4.969067,        -0.025687,        -0.489446,         0.919096,         0.221420,         0.000152
   30, 31, 960762.4865, 1943587.7164,         5.669140,         1.092112,         5.190990,        -0.025967,         0.037796,        -0.687025,         0.193386,         0.015487,        12.486720,         0.029232,         0.018832,         1.552192,        -0.136135,         0.026155,        -5.204832,        -0.051706,         0.029448,        -1.755864,        -1.232701,         0.669487,        -1.841261,         0.061866,         0.060422,         1.023893,        -0.863796,         0.722085,        -1.196252,         0.000151,         0.000966,         0.156126,         0.566280,         0.181055,         3.127670,        -0.115577,         0.055292,        -2.090300,         0.798341,         0.034047,        23.448079,         0.025623,         0.037711,         0.679463,         5.112655,         5.029118,         0.083537,         1.826801,         0.929848,         0.408920,         0.005157
   31, 32, 961311.9362, 1943775.8531,         4.181747,         1.006258,         4.155742,         0.000287,         0.038430,         0.007465,         0.178686,         0.014995,        11.916273,        -0.001898,         0.018726,        -0.101353,        -0.094834,         0.025936,        -3.656498,        -0.034207,         0.030760,        -1.112041,        -0.524077,         0.635053,        -0.825250,         0.036366,         0.054383,         0.668711,        -0.313039,         0.600182,        -0.521574,        -0.002262,         0.000880,        -2.571703,         0.692688,         0.190603,         3.634200,        -0.035386,         0.051821,        -0.682862,         0.793448,         0.035616,        22.277750,         0.044578,         0.037573,         1.186441,         5.211675,         5.214789,        -0.003114,        -0.059735,         0.926428,         0.231799,         0.000002
   32, 33, 961754.6889, 1943881.208,         3.540690,         0.955646,         3.705024,         0.026238,         0.037054,         0.708123,         0.165514,         0.014795,        11.187217,        -0.019760,         0.018922,        -1.044281,        -0.071712,         0.026231,        -2.733860,        -0.024027,         0.032258,        -0.744833,        -0.224229,         0.617531,        -0.363106,         0.028582,         0.053531,         0.533944,        -0.367930,         0.406897,        -0.904232,        -0.003171,         0.000917,        -3.458530,         0.679473,         0.190633,         3.564308,        -0.004442,         0.048353,        -0.091874,         0.799481,         0.037820,        21.138978,         0.053446,         0.036947,         1.446529,         5.074949,         5.045380,         0.029569,         0.561260,         0.922216,         0.215438,         0.000193
   33, 34, 961185.6672, 1943971.1215,         4.554127,         1.022238,         4.455056,        -0.021559,         0.037743,        -0.571188,         0.177413,         0.014995,        11.831566,         0.002669,         0.018703,         0.142697,        -0.099273,         0.026049,        -3.810998,        -0.030455,         0.030159,        -1.009818,        -0.654347,         0.635949,        -1.028930,         0.011579,         0.055727,         0.207780,        -0.501416,         0.664836,        -0.754195,        -0.002101,         0.000866,        -2.427448,         0.667174,         0.194835,         3.424304,        -0.046940,         0.052938,        -0.886687,         0.807751,         0.034834,        23.188286,         0.047893,         0.037978,         1.261076,         4.857332,         4.849032,         0.008300,         0.156220,         0.927087,         0.202012,         0.000014
   34, 35, 961098.6732, 1944140.5605,         4.921904,         1.040354,         4.730988,        -0.043097,         0.037059,        -1.162927,         0.174804,         0.015002,        11.651947,         0.005875,         0.018674,         0.314595,        -0.101853,         0.026149,        -3.895072,        -0.026168,         0.029676,        -0.881797,        -0.773900,         0.636869,        -1.215164,        -0.018948,         0.057314,        -0.330605,        -0.710574,         0.681587,        -1.042528,        -0.002015,         0.000848,        -2.375878,         0.628662,         0.200238,         3.139564,        -0.055010,         0.053317,        -1.031756,         0.821867,         0.034438,        23.865185,         0.052701,         0.038396,         1.372595,         4.930863,         4.917648,         0.013215,         0.251463,         0.927229,         0.219312,         0.000040
   35, 36, 960726.4469, 1943818.1846,         5.956043,         1.117470,         5.329935,        -0.048408,         0.037319,        -1.297141,         0.190040,         0.015434,        12.313393,         0.029719,         0.018873,         1.574658,        -0.135381,         0.026670,        -5.076213,        -0.046658,         0.029280,        -1.593485,        -1.287384,         0.670774,        -1.919252,         0.004696,         0.063615,         0.073823,        -1.080292,         0.739822,        -1.460205,        -0.000247,         0.000946,        -0.260853,         0.539806,         0.188347,         2.866024,        -0.103504,         0.055373,        -1.869237,         0.811420,         0.033692,        24.083255,         0.032784,         0.038320,         0.855540,         5.258291,         5.190335,         0.067956,         1.247498,         0.931349,         0.161210,         0.000668
   36, 37, 960624.9449, 1944072.1291,         6.564949,         1.179638,         5.565221,        -0.083454,         0.036443,        -2.290000,         0.184758,         0.015555,        11.877577,         0.031003,         0.018923,         1.638375,        -0.132703,         0.026903,        -4.932682,        -0.039890,         0.028897,        -1.380412,        -1.458656,         0.683168,        -2.135136,        -0.085536,         0.068431,        -1.249957,        -1.438037,         0.793854,        -1.811464,        -0.000745,         0.000905,        -0.823533,         0.471490,         0.198521,         2.375014,        -0.086563,         0.055291,        -1.565600,         0.828122,         0.033382,        24.807618,         0.040918,         0.039180,         1.044349,         5.121560,         5.174751,        -0.053191,        -1.036307,         0.932513,         0.255309,         0.000822
   37, 38, 960358.7293, 1945084.6297,         7.435131,         1.331304,         5.584849,        -0.200857,         0.030903,        -6.499542,         0.158838,         0.015743,        10.089467,         0.023391,         0.017227,         1.357780,        -0.088209,         0.024548,        -3.593320,        -0.008174,         0.026866,        -0.304233,        -1.554888,         0.690595,        -2.251519,        -0.232566,         0.073377,        -3.169486,        -2.377372,         1.248969,        -1.903468,        -0.002166,         0.000859,        -2.523043,         0.307390,         0.206048,         1.491838,        -0.101252,         0.059550,        -1.700298,         0.876322,         0.031741,        27.608311,         0.022630,         0.036289,         0.623606,         4.640868,         4.739368,        -0.098500,        -1.877689,         0.923104,         0.222138,         0.002249
   38, 39, 960599.5962, 1945245.2311,         6.434386,         1.204733,         5.340925,        -0.182064,         0.030957,        -5.881201,         0.150533,         0.015449,         9.743755,         0.014908,         0.016936,         0.880271,        -0.075535,         0.024632,        -3.066516,        -0.006646,         0.027297,        -0.243478,        -1.119859,         0.644561,        -1.737399,        -0.208809,         0.068170,        -3.063085,        -2.407308,         0.999942,        -2.407447,        -0.002464,         0.000834,        -2.955465,         0.214866,         0.197668,         1.087004,        -0.064899,         0.056068,        -1.157514,         0.896222,         0.032402,        27.659360,         0.013260,         0.036773,         0.360599,         4.449102,         4.415179,         0.033923,         0.621438,         0.916373,         0.157681,         0.000161
   39, 40, 960561.6917, 1945186.7107,         6.735358,         1.228247,         5.483716,        -0.185068,         0.030972,        -5.975305,         0.152618,         0.015451,         9.877415,         0.016887,         0.016976,         0.994722,        -0.079736,         0.024577,        -3.244297,        -0.006804,         0.027169,        -0.250450,        -1.255686,         0.653487,        -1.921517,        -0.214185,         0.068836,        -3.111525,        -2.450196,         1.013679,        -2.417131,        -0.002339,         0.000833,        -2.808611,         0.246384,         0.199909,         1.232481,        -0.076588,         0.056294,        -1.360507,         0.890768,         0.032213,        27.652665,         0.019050,         0.036222,         0.525942,         4.347303,         4.402288,        -0.054985,        -0.996279,         0.918190,         0.138997,         0.000358
