Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960584.4767, 1942901.6994,         5.849111,         1.042497,         5.610675,        -0.004295,         0.030949,        -0.138769,         0.213893,         0.015321,        13.960612,         0.076730,         0.017558,         4.370155,        -0.125046,         0.019338,        -6.466363,        -0.099360,         0.029916,        -3.321263,        -1.619471,         0.612696,        -2.643190,         0.127370,         0.045635,         2.791076,        -0.957513,         1.095298,        -0.874203,         0.000118,         0.000968,         0.122390,         0.723739,         0.160340,         4.513776,        -0.133283,         0.056037,        -2.378484,         0.867575,         0.037961,        22.854260,        -0.040399,         0.027855,        -1.450330,         4.939519,         4.937865,         0.001654,         0.038115,         0.912497,         0.405421,         0.000002
   11, 12, 960747.8202, 1942840.7862,         5.386714,         0.998603,         5.394252,         0.003055,         0.030790,         0.099215,         0.211063,         0.015192,        13.893147,         0.066861,         0.017003,         3.932198,        -0.117431,         0.019143,        -6.134400,        -0.106091,         0.030167,        -3.516780,        -1.378183,         0.602664,        -2.286820,         0.136190,         0.045108,         3.019170,        -1.019402,         0.797562,        -1.278147,        -0.000093,         0.000907,        -0.101975,         0.700954,         0.156637,         4.475018,        -0.116038,         0.052534,        -2.208834,         0.858073,         0.038092,        22.526552,        -0.038902,         0.027916,        -1.393517,         5.064832,         5.084453,        -0.019621,        -0.387088,         0.910345,         0.189083,         0.000058
   12, 13, 960606.3806, 1942696.2666,         5.727490,         1.037060,         5.522813,         0.000427,         0.031508,         0.013562,         0.214613,         0.015833,        13.555045,         0.075655,         0.017869,         4.233932,        -0.126194,         0.019610,        -6.435229,        -0.094909,         0.030864,        -3.075072,        -1.579699,         0.616907,        -2.560676,         0.133783,         0.045680,         2.928687,        -0.724450,         1.029212,        -0.703888,        -0.000002,         0.000934,        -0.002314,         0.757768,         0.165958,         4.566030,        -0.130874,         0.055826,        -2.344316,         0.865678,         0.038849,        22.283094,        -0.036148,         0.028422,        -1.271839,         5.060698,         5.058871,         0.001827,         0.036248,         0.913170,         0.198433,         0.000001
   13, 14, 960451.4026, 1942588.0501,         5.962383,         1.099435,         5.423133,        -0.001573,         0.032531,        -0.048359,         0.218122,         0.016674,        13.081381,         0.082888,         0.019090,         4.341864,        -0.136497,         0.020514,        -6.653980,        -0.081407,         0.031789,        -2.560830,        -1.730816,         0.639898,        -2.704831,         0.133068,         0.046807,         2.842936,        -0.217461,         1.466895,        -0.148246,        -0.000047,         0.001038,        -0.044838,         0.823776,         0.179710,         4.583915,        -0.141690,         0.060876,        -2.327528,         0.872713,         0.039644,        22.013968,        -0.034225,         0.029014,        -1.179591,         4.821514,         4.774613,         0.046901,         0.933797,         0.916297,         0.203826,         0.000369
   14, 15, 960471.9094, 1942550.4,         5.926226,         1.094128,         5.416394,        -0.000418,         0.032611,        -0.012831,         0.217880,         0.016731,        13.022411,         0.082303,         0.019106,         4.307719,        -0.136049,         0.020502,        -6.636073,        -0.081060,         0.031922,        -2.539314,        -1.713173,         0.639954,        -2.677026,         0.133932,         0.046679,         2.869229,        -0.241227,         1.411128,        -0.170946,        -0.000047,         0.001020,        -0.045961,         0.820936,         0.179162,         4.582093,        -0.140629,         0.060290,        -2.332532,         0.872080,         0.039755,        21.936131,        -0.033467,         0.029122,        -1.149219,         4.804397,         4.757779,         0.046618,         0.928307,         0.916198,         0.204064,         0.000365
   15, 16, 960584.4818, 1942236.7969,         5.529880,         1.100165,         5.026410,         0.011543,         0.034140,         0.338101,         0.216759,         0.017749,        12.212579,         0.074580,         0.019738,         3.778453,        -0.133880,         0.021007,        -6.373149,        -0.075359,         0.034151,        -2.206662,        -1.536391,         0.663326,        -2.316192,         0.143218,         0.046863,         3.056065,         0.020557,         1.152121,         0.017843,        -0.000314,         0.000939,        -0.334358,         0.827221,         0.182738,         4.526820,        -0.125695,         0.058286,        -2.156529,         0.867149,         0.041333,        20.979537,        -0.028657,         0.030226,        -0.948086,         4.737910,         4.730673,         0.007237,         0.152579,         0.916012,         0.289985,         0.000016
   16, 17, 960818.2735, 1941987.041,         4.705407,         1.081010,         4.352789,         0.028930,         0.033781,         0.856401,         0.212670,         0.017847,        11.916021,         0.048592,         0.018876,         2.574300,        -0.115479,         0.020195,        -5.718317,        -0.085139,         0.034977,        -2.434107,        -1.108185,         0.670772,        -1.652104,         0.159167,         0.046487,         3.423938,        -0.024220,         0.781868,        -0.030977,        -0.000691,         0.000872,        -0.792759,         0.755675,         0.176375,         4.284470,        -0.092362,         0.054817,        -1.684927,         0.848878,         0.041693,        20.360305,        -0.028214,         0.030124,        -0.936588,         4.805809,         4.826558,        -0.020749,        -0.405801,         0.913560,         0.174902,         0.000058
   17, 18, 960635.8337, 1941825.2387,         5.066345,         1.128709,         4.488620,         0.014711,         0.032841,         0.447947,         0.216255,         0.018605,        11.623412,         0.061213,         0.019853,         3.083324,        -0.127312,         0.020642,        -6.167606,        -0.064300,         0.035515,        -1.810490,        -1.309513,         0.694554,        -1.885402,         0.147490,         0.046532,         3.169631,         0.424066,         0.999281,         0.424371,        -0.000672,         0.000877,        -0.765291,         0.778098,         0.177894,         4.373949,        -0.102721,         0.056139,        -1.829758,         0.858226,         0.041629,        20.615939,        -0.024829,         0.030279,        -0.819989,         4.553883,         4.655695,        -0.101812,        -2.046806,         0.917382,         0.219084,         0.001942
   18, 19, 960240.7514, 1942103.2658,         5.968036,         1.144945,         5.212510,        -0.000324,         0.032399,        -0.009999,         0.217852,         0.018011,        12.095291,         0.082766,         0.020270,         4.083263,        -0.147067,         0.021301,        -6.904147,        -0.046516,         0.032881,        -1.414707,        -1.728838,         0.674223,        -2.564192,         0.133889,         0.046484,         2.880288,        -0.119368,         1.675513,        -0.071243,         0.000151,         0.001043,         0.144958,         0.814194,         0.182220,         4.468196,        -0.154281,         0.059766,        -2.581401,         0.873151,         0.039542,        22.081692,        -0.031478,         0.029865,        -1.053998,         4.628389,         4.615998,         0.012391,         0.263449,         0.922429,         0.301839,         0.000050
   19, 20, 957816.4131, 1946266.7864,         2.234780,         2.296103,         0.973293,        -0.076254,         0.036835,        -2.070130,         0.127370,         0.018464,         6.898421,         0.075505,         0.022766,         3.316543,        -0.018153,         0.031497,        -0.576343,         0.036910,         0.031876,         1.157950,         0.482538,         1.330357,         0.362713,        -0.105295,         0.099456,        -1.058704,        -7.623002,         2.542618,        -2.998091,        -0.002105,         0.001306,        -1.612010,        -0.214696,         0.222740,        -0.963886,         0.125490,         0.070843,         1.771382,         0.894635,         0.045759,        19.550847,        -0.075117,         0.035748,        -2.101302,         4.728815,         4.714552,         0.014263,         0.307693,         0.894413,         0.321810,         0.000074
   20, 21, 957969.746, 1946081.7146,         4.166215,         2.440971,         1.706786,        -0.075068,         0.036478,        -2.057891,         0.144811,         0.018832,         7.689524,         0.055727,         0.023252,         2.396636,        -0.030678,         0.033063,        -0.927866,         0.020693,         0.033382,         0.619887,        -0.532299,         1.495796,        -0.355863,        -0.169765,         0.103353,        -1.642565,        -5.718149,         2.523156,        -2.266269,        -0.002499,         0.001499,        -1.666738,        -0.314067,         0.236692,        -1.326902,         0.137124,         0.096809,         1.416441,         0.908528,         0.047001,        19.329907,        -0.075465,         0.035808,        -2.107481,         5.195900,         5.115907,         0.079993,         2.025119,         0.893158,         0.507560,         0.006984
   21, 22, 958373.9516, 1946168.3064,         2.341825,         2.284386,         1.025144,        -0.115490,         0.038464,        -3.002579,         0.168916,         0.020026,         8.434753,         0.048266,         0.024397,         1.978359,        -0.023937,         0.032283,        -0.741479,         0.029050,         0.031186,         0.931536,         0.533244,         1.258185,         0.423820,        -0.106393,         0.114736,        -0.927282,        -8.150904,         2.824361,        -2.885929,        -0.004663,         0.001416,        -3.294394,        -0.074925,         0.252770,        -0.296415,         0.121277,         0.072062,         1.682955,         0.878935,         0.051546,        17.051629,        -0.056583,         0.032552,        -1.738274,         4.496778,         4.437909,         0.058869,         1.441515,         0.883250,         0.473629,         0.003089
   22, 23, 959185.8158, 1946804.5359,        -4.304988,         2.484359,        -1.732837,        -0.086698,         0.035382,        -2.450341,         0.147367,         0.019258,         7.652249,         0.061963,         0.020336,         3.046901,         0.024840,         0.026531,         0.936265,         0.043277,         0.030188,         1.433582,         4.160239,         1.383103,         3.007903,         0.221136,         0.129319,         1.710008,       -17.660421,         3.627823,        -4.868050,        -0.004451,         0.001133,        -3.929838,         0.397935,         0.227843,         1.746531,        -0.044614,         0.067297,        -0.662946,         0.887188,         0.042277,        20.985307,        -0.038027,         0.028018,        -1.357238,         4.623249,         4.652674,        -0.029425,        -0.578706,         0.877539,         0.184037,         0.000125
   23, 24, 959048.347, 1946774.3474,        -5.930416,         2.855522,        -2.076824,        -0.091789,         0.035933,        -2.554453,         0.144002,         0.019336,         7.447310,         0.066407,         0.020884,         3.179773,         0.024929,         0.026883,         0.927303,         0.049267,         0.030177,         1.632609,         4.911601,         1.541381,         3.186493,         0.302018,         0.154426,         1.955749,       -19.200437,         4.155972,        -4.619963,        -0.005012,         0.001217,        -4.119507,         0.541201,         0.254776,         2.124225,        -0.033138,         0.069193,        -0.478917,         0.877515,         0.042782,        20.511382,        -0.034953,         0.028096,        -1.244056,         4.941660,         4.930041,         0.011619,         0.241255,         0.879843,         0.267987,         0.000035
   24, 25, 959168.0651, 1946630.7486,        -3.701919,         3.601722,        -1.027819,        -0.086882,         0.035496,        -2.447643,         0.158860,         0.019453,         8.166466,         0.058549,         0.020216,         2.896206,         0.020004,         0.026393,         0.757918,         0.041850,         0.029989,         1.395517,         3.850818,         1.791410,         2.149602,         0.199046,         0.203340,         0.978880,       -16.586840,         5.044910,        -3.287837,        -0.004306,         0.001268,        -3.395376,         0.358500,         0.300596,         1.192632,        -0.045039,         0.074711,        -0.602845,         0.889832,         0.042150,        21.110922,        -0.034991,         0.028137,        -1.243589,         4.692892,         4.709162,        -0.016270,        -0.317139,         0.877770,         0.169338,         0.000034
   25, 26, 958507.2834, 1945391.3045,         6.513797,         1.591357,         4.093235,        -0.080357,         0.036516,        -2.200573,         0.230566,         0.019819,        11.633816,        -0.022636,         0.022511,        -1.005543,        -0.072583,         0.038799,        -1.870746,        -0.038071,         0.031366,        -1.213776,        -1.398647,         0.843340,        -1.658461,        -0.186704,         0.143166,        -1.304104,         0.107565,         2.694998,         0.039913,        -0.001221,         0.000914,        -1.334944,        -0.263390,         0.305391,        -0.862467,         0.013669,         0.097041,         0.140857,         0.887320,         0.045930,        19.319104,        -0.042650,         0.039717,        -1.073833,         4.544068,         4.701085,        -0.157017,        -3.230280,         0.907250,         0.254293,         0.005879
   26, 27, 958832.1591, 1946128.6926,         0.736938,         2.356409,         0.312738,        -0.125251,         0.039487,        -3.171937,         0.201170,         0.021553,         9.333596,         0.037484,         0.021767,         1.722084,        -0.026867,         0.031946,        -0.841019,         0.034673,         0.030846,         1.124069,         1.174221,         1.227824,         0.956343,         0.060177,         0.133635,         0.450310,        -8.369085,         3.459468,        -2.419182,        -0.004842,         0.001330,        -3.640840,         0.188465,         0.241976,         0.778859,         0.083407,         0.070855,         1.177157,         0.867037,         0.047066,        18.421583,        -0.021218,         0.029684,        -0.714792,         4.880814,         4.901602,        -0.020788,        -0.424547,         0.878220,         0.243297,         0.000096
   27, 28, 958702.9422, 1946030.8829,         2.822398,         2.182575,         1.293151,        -0.143548,         0.040626,        -3.533396,         0.206668,         0.021920,         9.428281,         0.030458,         0.022706,         1.341401,        -0.040324,         0.035221,        -1.144886,         0.025030,         0.031278,         0.800248,         0.115546,         1.151659,         0.100330,        -0.037963,         0.118140,        -0.321339,        -5.646524,         3.109339,        -1.815988,        -0.004647,         0.001375,        -3.381079,         0.046320,         0.243596,         0.190151,         0.108335,         0.072056,         1.503481,         0.868518,         0.049953,        17.386683,        -0.024053,         0.031327,        -0.767803,         4.822822,         4.919821,        -0.096999,        -1.948410,         0.881301,         0.217772,         0.001746
   28, 29, 959183.7233, 1946262.7582,         2.901981,         4.041770,         0.717997,        -0.088063,         0.037548,        -2.345342,         0.191446,         0.020615,         9.286862,         0.049430,         0.020638,         2.395093,        -0.006678,         0.027752,        -0.240623,         0.039859,         0.030085,         1.324887,         0.586234,         1.858103,         0.315501,        -0.089575,         0.233249,        -0.384030,        -7.420539,         5.382497,        -1.378642,        -0.002651,         0.001558,        -1.701138,        -0.082120,         0.334845,        -0.245247,        -0.055497,         0.092726,        -0.598505,         0.890860,         0.043204,        20.620031,        -0.019740,         0.029194,        -0.676186,         5.255273,         5.133270,         0.122003,         2.425020,         0.877792,         0.201151,         0.002447
   29, 30, 959239.6026, 1946129.1883,         4.788180,         3.922551,         1.220680,        -0.092930,         0.037876,        -2.453522,         0.203689,         0.020231,        10.068377,         0.043127,         0.019924,         2.164509,        -0.021387,         0.028173,        -0.759133,         0.035173,         0.028941,         1.215339,        -0.478015,         1.737391,        -0.275134,        -0.151505,         0.229680,        -0.659634,        -4.185681,         5.052750,        -0.828397,        -0.002335,         0.001646,        -1.418373,        -0.170242,         0.332179,        -0.512501,        -0.029691,         0.101023,        -0.293906,         0.888257,         0.042297,        21.000470,        -0.015503,         0.029154,        -0.531775,         4.915230,         4.872893,         0.042337,         0.819580,         0.882521,         0.157799,         0.000208
   30, 31, 959203.1992, 1946017.0808,         4.382922,         3.436838,         1.275278,        -0.106141,         0.039384,        -2.695031,         0.212915,         0.020399,        10.437302,         0.034424,         0.019999,         1.721313,        -0.041526,         0.029890,        -1.389306,         0.033161,         0.028475,         1.164574,        -0.554411,         1.512929,        -0.366449,        -0.078159,         0.203164,        -0.384706,        -3.261964,         4.464273,        -0.730682,        -0.002870,         0.001678,        -1.710102,        -0.047967,         0.306084,        -0.156711,         0.022017,         0.102667,         0.214454,         0.879730,         0.042465,        20.716464,        -0.008222,         0.029204,        -0.281526,         4.820067,         4.771245,         0.048822,         0.956486,         0.886970,         0.177689,         0.000327
   31, 32, 959138.5562, 1945775.6629,         2.915651,         2.286471,         1.275175,        -0.125702,         0.038440,        -3.270055,         0.227390,         0.018947,        12.001472,         0.017545,         0.018535,         0.946629,        -0.065421,         0.031328,        -2.088225,         0.012064,         0.026530,         0.454724,        -0.179368,         1.009491,        -0.177682,         0.035381,         0.138872,         0.254778,        -3.295868,         3.033543,        -1.086475,        -0.004072,         0.001457,        -2.795726,         0.149564,         0.237386,         0.630044,         0.120367,         0.094989,         1.267160,         0.870780,         0.040448,        21.528586,        -0.018427,         0.027388,        -0.672819,         4.945629,         4.944432,         0.001197,         0.025530,         0.899888,         0.306016,         0.000000
   32, 33, 961916.2663, 1944639.4684,         3.229148,         1.011155,         3.193524,         0.024401,         0.032882,         0.742089,         0.155065,         0.015588,         9.947810,         0.018649,         0.017748,         1.050721,        -0.059317,         0.023141,        -2.563286,        -0.084893,         0.034452,        -2.464070,        -0.351799,         0.626923,        -0.561151,         0.014610,         0.056975,         0.256425,        -1.234383,         0.643506,        -1.918215,        -0.005293,         0.001342,        -3.944378,         0.213179,         0.216993,         0.982421,         0.121391,         0.054484,         2.227995,         0.910182,         0.042029,        21.656005,        -0.083094,         0.036707,        -2.263692,         5.023657,         5.019226,         0.004431,         0.083550,         0.930339,         0.112272,         0.000001
   33, 34, 962034.7097, 1944554.4653,         2.963337,         0.985017,         3.008412,         0.041945,         0.033048,         1.269197,         0.153972,         0.015802,         9.744030,         0.011053,         0.017863,         0.618767,        -0.057600,         0.023400,        -2.461516,        -0.089976,         0.035403,        -2.541433,        -0.232770,         0.622904,        -0.373685,         0.027499,         0.054440,         0.505130,        -1.093328,         0.627805,        -1.741508,        -0.005566,         0.001318,        -4.223606,         0.245593,         0.210769,         1.165220,         0.129629,         0.052984,         2.446571,         0.897482,         0.042549,        21.092768,        -0.063380,         0.036727,        -1.725708,         5.113943,         5.061702,         0.052241,         1.018253,         0.931035,         0.169271,         0.000349
   34, 35, 962099.0949, 1944400.034,         2.774993,         0.962844,         2.882079,         0.055227,         0.033252,         1.660899,         0.156940,         0.015972,         9.825675,         0.003275,         0.017902,         0.182932,        -0.057823,         0.023664,        -2.443493,        -0.098551,         0.035869,        -2.747511,        -0.111186,         0.617414,        -0.180083,         0.034852,         0.052687,         0.661486,        -0.943104,         0.563034,        -1.675039,        -0.005550,         0.001298,        -4.276271,         0.324401,         0.206153,         1.573594,         0.126718,         0.050985,         2.485414,         0.880910,         0.042596,        20.680549,        -0.041725,         0.035708,        -1.168522,         5.085273,         5.071610,         0.013663,         0.269539,         0.929908,         0.189043,         0.000028
   35, 36, 961574.8277, 1944327.3266,         4.179843,         1.004727,         4.160179,        -0.000576,         0.033007,        -0.017466,         0.174638,         0.015005,        11.638314,         0.033009,         0.017713,         1.863611,        -0.073546,         0.022328,        -3.293958,        -0.102889,         0.032005,        -3.214749,        -0.644514,         0.601950,        -1.070710,         0.002576,         0.058292,         0.044186,        -1.578551,         0.651982,        -2.421158,        -0.002951,         0.001140,        -2.587440,         0.484578,         0.193273,         2.507221,         0.025642,         0.049850,         0.514380,         0.892292,         0.039318,        22.694190,        -0.075871,         0.029217,        -2.596789,         4.965706,         5.022287,        -0.056581,        -1.140456,         0.920795,         0.223138,         0.000617
   36, 37, 960762.4865, 1943587.7164,         5.540812,         1.026382,         5.398390,        -0.016017,         0.029675,        -0.539724,         0.205990,         0.013915,        14.803898,         0.064584,         0.017234,         3.747556,        -0.110525,         0.019341,        -5.714485,        -0.119190,         0.027599,        -4.318570,        -1.342108,         0.601974,        -2.229512,         0.089118,         0.062667,         1.422081,        -1.870470,         0.775423,        -2.412194,        -0.000062,         0.001138,        -0.054918,         0.509476,         0.147679,         3.449879,        -0.097172,         0.054291,        -1.789851,         0.868304,         0.034265,        25.340575,        -0.055982,         0.026161,        -2.139904,         5.133539,         4.992307,         0.141232,         2.939203,         0.912845,         0.271281,         0.005314
   37, 38, 960986.8406, 1943677.6799,         5.055449,         0.994900,         5.081364,        -0.011873,         0.030135,        -0.393986,         0.200985,         0.013819,        14.544245,         0.056980,         0.017565,         3.243987,        -0.102301,         0.019747,        -5.180525,        -0.123235,         0.027958,        -4.407823,        -1.080440,         0.592222,        -1.824383,         0.085838,         0.070299,         1.221048,        -1.820289,         0.688361,        -2.644381,        -0.000534,         0.001201,        -0.444825,         0.512711,         0.152352,         3.365296,        -0.075138,         0.055621,        -1.350878,         0.863244,         0.034919,        24.721593,        -0.055994,         0.026157,        -2.140649,         5.217300,         5.216622,         0.000678,         0.013218,         0.911140,         0.169774,         0.000000
   38, 39, 961311.9362, 1943775.8531,         4.166171,         0.954207,         4.366107,         0.000076,         0.031618,         0.002405,         0.190750,         0.014140,        13.490175,         0.040548,         0.018051,         2.246270,        -0.088626,         0.020659,        -4.289849,        -0.122984,         0.030006,        -4.098636,        -0.599207,         0.579885,        -1.033321,         0.070828,         0.075180,         0.942105,        -1.579210,         0.661952,        -2.385688,        -0.001628,         0.001201,        -1.355960,         0.613539,         0.164207,         3.736383,        -0.034760,         0.055374,        -0.627728,         0.851549,         0.037033,        22.994620,        -0.053075,         0.026905,        -1.972669,         5.148771,         5.132028,         0.016743,         0.328439,         0.908237,         0.179789,         0.000039
   39, 40, 961754.6889, 1943881.208,         2.917050,         0.922327,         3.162706,         0.027820,         0.033227,         0.837286,         0.178900,         0.014984,        11.939525,         0.010131,         0.017541,         0.577554,        -0.072328,         0.021979,        -3.290810,        -0.116373,         0.033119,        -3.513723,         0.060044,         0.585053,         0.102630,         0.029192,         0.056488,         0.516789,        -1.131412,         0.613185,        -1.845139,        -0.003423,         0.001119,        -3.059480,         0.760009,         0.189403,         4.012658,         0.041422,         0.045598,         0.908419,         0.843978,         0.039383,        21.430112,        -0.036370,         0.029724,        -1.223580,         5.104110,         5.097348,         0.006762,         0.132920,         0.913986,         0.183191,         0.000007
