Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 961384.8068, 1946429.3846,         0.676673,         1.463607,         0.462332,        -0.122901,         0.034790,        -3.532672,         0.122264,         0.017171,         7.120475,         0.027742,         0.018844,         1.472192,        -0.034778,         0.024824,        -1.401016,         0.066095,         0.027427,         2.409903,         0.607927,         0.752672,         0.807692,        -0.036502,         0.088323,        -0.413277,        -2.422567,         1.534174,        -1.579070,        -0.004915,         0.001331,        -3.693686,        -0.487350,         0.220020,        -2.215027,         0.280953,         0.043615,         6.441598,         1.170494,         0.041684,        28.080152,         0.008821,         0.035856,         0.246005,         4.977724,         5.019777,        -0.042053,        -0.712182,         0.884086,         0.168071,         0.000221
   11, 12, 961480.0146, 1946458.6766,         0.663983,         1.480067,         0.448617,        -0.125916,         0.035096,        -3.587784,         0.120236,         0.017308,         6.946691,         0.027831,         0.019016,         1.463539,        -0.040051,         0.024944,        -1.605606,         0.069915,         0.027705,         2.523574,         0.640979,         0.761670,         0.841545,        -0.048773,         0.090068,        -0.541520,        -2.283697,         1.546058,        -1.477110,        -0.004942,         0.001345,        -3.673254,        -0.526923,         0.229852,        -2.292448,         0.288447,         0.044814,         6.436473,         1.170145,         0.042271,        27.682098,         0.007317,         0.035621,         0.205405,         4.929419,         4.991668,        -0.062249,        -1.071500,         0.883412,         0.194707,         0.000599
   12, 13, 954028.0205, 1946525.9324,         4.745769,         1.577706,         3.008019,        -0.026938,         0.043647,        -0.617168,         0.063610,         0.019806,         3.211719,        -0.052251,         0.032751,        -1.595404,         0.018273,         0.034426,         0.530778,         0.053226,         0.025878,         2.056764,        -0.527649,         0.877459,        -0.601338,        -0.028539,         0.053555,        -0.532897,       -15.187814,         3.806014,        -3.990477,         0.001395,         0.002394,         0.582466,         0.420872,         0.098819,         4.259030,        -0.192136,         0.063959,        -3.004064,         0.984714,         0.053900,        18.269309,         0.052449,         0.054336,         0.965269,         5.072389,         5.019111,         0.053278,         0.950000,         0.849697,         0.249540,         0.000647
   13, 14, 942401.6135, 1946663.0682,         1.409130,         2.451712,         0.574753,        -0.232618,         0.042846,        -5.429227,         0.206812,         0.020673,        10.003771,        -0.000291,         0.020584,        -0.014148,        -0.122469,         0.038486,        -3.182178,        -0.029794,         0.025330,        -1.176272,        -0.171142,         1.205622,        -0.141953,         0.237663,         0.103067,         2.305904,         1.834446,         1.384732,         1.324766,        -0.002671,         0.001922,        -1.390244,         1.849397,         0.434130,         4.260007,         0.142943,         0.086321,         1.655942,         0.933921,         0.080784,        11.560694,        -0.004086,         0.037213,        -0.109788,         4.278754,         4.315643,        -0.036889,        -0.787191,         0.883941,         0.476019,         0.001215
   14, 15, 960499.4548, 1946706.4719,         0.642496,         1.394461,         0.460749,        -0.119682,         0.037819,        -3.164642,         0.147419,         0.019302,         7.637498,         0.032581,         0.020616,         1.580368,         0.013297,         0.027956,         0.475657,         0.032476,         0.029034,         1.118564,         0.735469,         0.733621,         1.002519,         0.000255,         0.076038,         0.003350,        -5.790953,         1.859210,        -3.114739,        -0.002410,         0.001316,        -1.831292,        -0.280514,         0.182505,        -1.537019,         0.182172,         0.046216,         3.941716,         1.162817,         0.040666,        28.594286,         0.011394,         0.036941,         0.308447,         5.257679,         5.341105,        -0.083426,        -1.582355,         0.883805,         0.336751,         0.002743
   15, 16, 967981.7198, 1947087.2146,        -1.602167,         3.754532,        -0.426729,        -0.036830,         0.054104,        -0.680722,         0.145270,         0.024727,         5.874897,         0.031666,         0.025087,         1.262262,        -0.022358,         0.031280,        -0.714769,        -0.009178,         0.024616,        -0.372857,         2.810135,         2.333343,         1.204339,         0.002287,         0.096955,         0.023591,        -3.882491,         5.383899,        -0.721130,        -0.004563,         0.001540,        -2.963296,         0.311532,         0.450725,         0.691179,         0.035761,         0.118834,         0.300934,         0.821238,         0.078577,        10.451332,        -0.096031,         0.050851,        -1.888465,         4.889101,         4.925835,        -0.036734,        -0.735448,         0.911470,         0.404727,         0.000793
   16, 17, 961046.6324, 1947199.698,         0.003259,         1.346476,         0.002421,        -0.148417,         0.041044,        -3.616087,         0.134999,         0.019888,         6.787988,         0.036225,         0.020736,         1.747000,        -0.019600,         0.027586,        -0.710511,         0.045496,         0.029847,         1.524323,         1.210835,         0.761163,         1.590769,        -0.088789,         0.071138,        -1.248124,        -5.979466,         1.930393,        -3.097538,        -0.002191,         0.001564,        -1.400543,        -0.615361,         0.174870,        -3.518966,         0.275293,         0.041974,         6.558719,         1.161488,         0.043539,        26.676681,         0.003287,         0.033493,         0.098136,         5.117259,         5.117721,        -0.000462,        -0.008369,         0.877567,         0.271527,         0.000000
   17, 18, 967133.0213, 1947558.1288,        -1.188095,         3.462662,        -0.343116,        -0.022388,         0.048130,        -0.465163,         0.152624,         0.022192,         6.877343,         0.033208,         0.024496,         1.355655,        -0.016602,         0.031211,        -0.531933,        -0.012578,         0.023575,        -0.533547,         1.672111,         2.107584,         0.793378,         0.174933,         0.076230,         2.294806,        -3.676663,         4.413319,        -0.833083,        -0.005654,         0.001287,        -4.391869,        -0.533830,         0.453097,        -1.178179,         0.215367,         0.083021,         2.594123,         0.861177,         0.071030,        12.124062,        -0.056946,         0.057440,        -0.991385,         4.480250,         4.502177,        -0.021927,        -0.398267,         0.893292,         0.276754,         0.000131
   18, 19, 957965.3057, 1947681.4411,        -2.762162,         1.321256,        -2.090558,         0.006917,         0.039495,         0.175139,         0.095332,         0.019530,         4.881193,         0.095174,         0.023909,         3.980718,         0.073422,         0.024427,         3.005751,         0.044869,         0.029887,         1.501263,         2.139641,         0.741595,         2.885190,         0.245259,         0.055037,         4.456233,       -10.338693,         2.061263,        -5.015708,        -0.000860,         0.001460,        -0.589310,         0.260400,         0.179730,         1.448841,         0.156546,         0.045403,         3.447957,         0.966417,         0.045632,        21.178385,        -0.034148,         0.025249,        -1.352446,         5.440769,         5.413052,         0.027717,         0.486751,         0.927370,         0.226356,         0.000150
   19, 20, 957966.3553, 1947841.7875,        -1.727000,         1.241440,        -1.391126,         0.016289,         0.040776,         0.399464,         0.089741,         0.020050,         4.475789,         0.097355,         0.023779,         4.094159,         0.081641,         0.024421,         3.343118,         0.051643,         0.030625,         1.686307,         1.541665,         0.703519,         2.191361,         0.213773,         0.053230,         4.016025,        -9.188598,         1.960798,        -4.686152,         0.000441,         0.001524,         0.289343,         0.229092,         0.180260,         1.270897,         0.149108,         0.041478,         3.594892,         0.972048,         0.046680,        20.823521,        -0.042916,         0.024777,        -1.732067,         5.174641,         5.203796,        -0.029155,        -0.494484,         0.930617,         0.170539,         0.000108
   20, 21, 942130.1842, 1948061.3855,         4.284591,         1.883983,         2.274219,        -0.222500,         0.043424,        -5.123862,         0.149694,         0.020479,         7.309801,         0.021022,         0.020437,         1.028624,        -0.017647,         0.040911,        -0.431347,        -0.007809,         0.023258,        -0.335738,        -1.498358,         1.055891,        -1.419046,         0.065414,         0.075610,         0.865147,        -2.163371,         1.599907,        -1.352185,        -0.000619,         0.001963,        -0.315504,         1.238819,         0.382239,         3.240953,         0.133648,         0.073702,         1.813355,         0.866934,         0.086160,        10.061941,         0.018679,         0.035617,         0.524425,         4.389166,         4.423076,        -0.033910,        -0.555187,         0.839734,         0.109860,         0.000082
   21, 22, 959247.0223, 1947984.5433,         1.077480,         1.556936,         0.692052,        -0.078590,         0.041822,        -1.879154,         0.135775,         0.020437,         6.643675,         0.046489,         0.024739,         1.879188,         0.074331,         0.028450,         2.612709,         0.009097,         0.032760,         0.277676,         0.306917,         0.879923,         0.348799,         0.020228,         0.062475,         0.323776,        -8.067115,         2.014085,        -4.005350,        -0.001293,         0.001489,        -0.868228,        -0.322069,         0.151767,        -2.122128,         0.205435,         0.045666,         4.498642,         1.098763,         0.046785,        23.485188,        -0.021818,         0.031767,        -0.686814,         4.913814,         4.809793,         0.104021,         1.831745,         0.900967,         0.230538,         0.002169
   22, 23, 959082.4319, 1948051.2434,         1.331941,         1.516724,         0.878170,        -0.065836,         0.041706,        -1.578578,         0.128977,         0.020632,         6.251270,         0.057248,         0.025715,         2.226206,         0.082065,         0.028664,         2.862967,         0.012339,         0.033312,         0.370395,         0.033670,         0.856028,         0.039333,         0.035887,         0.060048,         0.597644,        -7.696007,         1.992370,        -3.862740,        -0.001434,         0.001574,        -0.911232,        -0.247599,         0.155666,        -1.590583,         0.218307,         0.046164,         4.728912,         1.077956,         0.047866,        22.520099,        -0.027153,         0.031132,        -0.872171,         5.139879,         5.102036,         0.037843,         0.619000,         0.906865,         0.108213,         0.000100
   23, 24, 958202.1307, 1948092.6477,         0.218933,         1.200708,         0.182336,         0.003603,         0.041447,         0.086919,         0.094095,         0.020398,         4.612937,         0.100418,         0.023956,         4.191733,         0.093522,         0.024750,         3.778710,         0.050371,         0.031304,         1.609063,         0.380175,         0.687997,         0.552582,         0.147515,         0.052440,         2.813053,        -6.820896,         1.822138,        -3.743349,         0.001405,         0.001672,         0.840495,         0.118230,         0.178217,         0.663407,         0.172432,         0.037497,         4.598503,         0.995668,         0.047925,        20.775421,        -0.052272,         0.023816,        -2.194860,         5.117271,         5.011201,         0.106070,         1.850020,         0.931050,         0.215654,         0.002030
   24, 25, 963215.4356, 1949250.8867,         1.133929,         1.993769,         0.568737,        -0.103578,         0.048401,        -2.139970,         0.124574,         0.020890,         5.963227,        -0.048475,         0.025451,        -1.904674,        -0.146052,         0.042948,        -3.400682,        -0.038642,         0.035697,        -1.082508,         1.882175,         1.141594,         1.648725,        -0.356959,         0.072205,        -4.943682,        -6.194433,         2.451581,        -2.526710,        -0.005880,         0.001917,        -3.067424,        -0.768350,         0.245250,        -3.132931,         0.200390,         0.068923,         2.907428,         1.159292,         0.072922,        15.897788,        -0.029675,         0.042913,        -0.691517,         4.566993,         4.542177,         0.024816,         0.451933,         0.892709,         0.280545,         0.000172
   25, 26, 949900.9484, 1949483.2712,         0.914224,         1.249146,         0.731879,        -0.136954,         0.037398,        -3.662075,         0.067208,         0.020064,         3.349727,         0.030040,         0.017535,         1.713085,        -0.028287,         0.028262,        -1.000888,        -0.016548,         0.029632,        -0.558435,         1.449341,         0.814108,         1.780282,        -0.060249,         0.057061,        -1.055863,        -4.077216,         1.301690,        -3.132248,        -0.002453,         0.001138,        -2.155430,         0.007583,         0.083882,         0.090402,         0.092000,         0.027284,         3.371917,         0.801215,         0.052175,        15.356432,         0.022906,         0.054169,         0.422871,         4.598791,         4.627203,        -0.028412,        -0.465297,         0.878626,         0.110359,         0.000058
   26, 27, 941916.3053, 1949840.2521,         3.569002,         1.186366,         3.008349,        -0.054193,         0.051090,        -1.060737,         0.130150,         0.017097,         7.612473,         0.011173,         0.021527,         0.518998,        -0.023332,         0.034771,        -0.671030,        -0.005187,         0.024494,        -0.211765,        -0.730526,         0.759094,        -0.962366,        -0.066285,         0.068523,        -0.967330,         0.222064,         0.250382,         0.886902,        -0.004831,         0.001553,        -3.111364,         0.061863,         0.266498,         0.232133,         0.216713,         0.060506,         3.581697,         0.831754,         0.083162,        10.001576,         0.206994,         0.065213,         3.174120,         4.735002,         4.533978,         0.201024,         4.253234,         0.851022,         0.466992,         0.034195
   27, 28, 941727.4011, 1949949.3087,         3.590566,         1.160321,         3.094459,        -0.057119,         0.050980,        -1.120422,         0.130262,         0.017115,         7.611123,         0.015837,         0.022145,         0.715171,        -0.018889,         0.035769,        -0.528071,        -0.009263,         0.025329,        -0.365687,        -0.778560,         0.729975,        -1.066557,        -0.055874,         0.062342,        -0.896243,         0.281058,         0.244186,         1.151002,        -0.004698,         0.001522,        -3.087160,         0.057171,         0.253348,         0.225663,         0.211644,         0.059752,         3.542015,         0.838957,         0.079447,        10.559915,         0.202327,         0.062909,         3.216197,         4.521138,         4.479516,         0.041622,         0.775499,         0.855641,         0.312683,         0.000590
   28, 29, 941874.2645, 1949964.09,         3.441414,         1.162390,         2.960637,        -0.047491,         0.051553,        -0.921207,         0.130378,         0.016986,         7.675643,         0.009691,         0.022244,         0.435685,        -0.021313,         0.034909,        -0.610541,        -0.007261,         0.024690,        -0.294081,        -0.659369,         0.725609,        -0.908711,        -0.064887,         0.061864,        -1.048874,         0.269284,         0.245620,         1.096342,        -0.005023,         0.001535,        -3.273350,        -0.055525,         0.255443,        -0.217369,         0.215901,         0.060679,         3.558102,         0.852472,         0.079207,        10.762550,         0.212229,         0.064989,         3.265621,         4.587942,         4.510084,         0.077858,         1.427184,         0.852838,         0.289894,         0.001794
   29, 30, 949454.3076, 1950198.3257,         1.896033,         1.219959,         1.554178,        -0.153202,         0.043658,        -3.509110,         0.081446,         0.021128,         3.854813,         0.024821,         0.018909,         1.312639,        -0.061244,         0.030242,        -2.025136,        -0.020465,         0.029472,        -0.694397,         0.580595,         0.811015,         0.715888,         0.023377,         0.065837,         0.355079,        -3.217258,         1.334656,        -2.410551,        -0.002135,         0.001133,        -1.885026,        -0.048673,         0.050613,        -0.961662,         0.121312,         0.032827,         3.695455,         0.809549,         0.054487,        14.857742,         0.013012,         0.048465,         0.268478,         4.423246,         4.489962,        -0.066716,        -1.943961,         0.875209,         0.718962,         0.020858
   30, 31, 942149.6699, 1950488.4512,         2.699108,         1.161793,         2.323226,        -0.005659,         0.051166,        -0.110600,         0.120752,         0.016381,         7.371395,        -0.022824,         0.023183,        -0.984517,        -0.033050,         0.033358,        -0.990769,         0.009564,         0.024191,         0.395334,        -0.157800,         0.693555,        -0.227523,        -0.076525,         0.045995,        -1.663746,         0.192119,         0.244461,         0.785891,        -0.006436,         0.001710,        -3.763668,        -0.616111,         0.259724,        -2.372172,         0.236732,         0.066215,         3.575185,         0.920870,         0.069880,        13.177843,         0.115206,         0.052900,         2.177802,         4.487138,         4.502857,        -0.015719,        -0.262671,         0.858124,         0.145556,         0.000025
   31, 32, 948491.2955, 1952525.5185,         7.879951,         1.149914,         6.852642,        -0.212338,         0.046825,        -4.534759,         0.119825,         0.021769,         5.504374,        -0.033011,         0.020736,        -1.591999,        -0.049367,         0.026859,        -1.837978,         0.005688,         0.025470,         0.223314,        -2.148958,         0.621169,        -3.459537,        -0.159863,         0.049205,        -3.248949,        -0.222940,         0.951662,        -0.234264,        -0.000287,         0.000959,        -0.299111,        -0.015188,         0.037628,        -0.403625,        -0.048832,         0.052428,        -0.931401,         0.755060,         0.063544,        11.882463,        -0.056301,         0.036342,        -1.549172,         4.296884,         4.257481,         0.039403,         0.811868,         0.882046,         0.437950,         0.001108
   32, 33, 964076.1755, 1956172.3426,         2.852845,         1.015634,         2.808930,        -0.207042,         0.049561,        -4.177557,         0.064824,         0.019425,         3.337120,         0.052016,         0.023998,         2.167533,        -0.012561,         0.028390,        -0.442437,        -0.004028,         0.027943,        -0.144167,         0.194709,         0.636992,         0.305669,        -0.015732,         0.053660,        -0.293178,         0.298511,         0.728338,         0.409852,        -0.000645,         0.001877,        -0.343448,         0.321211,         0.398112,         0.806834,        -0.117434,         0.061877,        -1.897875,         1.004620,         0.077656,        12.936806,        -0.055040,         0.034149,        -1.611759,         4.579784,         4.580264,        -0.000480,        -0.007897,         0.868306,         0.118421,         0.000000
   33, 34, 963149.2861, 1960775.3378,         3.434638,         1.753053,         1.959233,        -0.067960,         0.073808,        -0.920775,         0.024689,         0.021651,         1.140301,        -0.052752,         0.021634,        -2.438333,         0.025058,         0.025656,         0.976693,         0.031189,         0.037385,         0.834251,        -0.908894,         0.841762,        -1.079752,         0.001969,         0.030880,         0.063748,         1.300982,         0.424286,         3.066285,        -0.003508,         0.002825,        -1.241439,         0.814772,         0.721130,         1.129855,         0.082663,         0.097861,         0.844700,         1.123793,         0.061272,        18.340947,        -0.080150,         0.035648,        -2.248344,         4.623249,         4.612842,         0.010407,         0.192308,         0.922654,         0.301190,         0.000034
   34, 35, 938779.3708, 1952593.7962,         3.372802,         1.172292,         2.877101,        -0.159880,         0.057189,        -2.795641,         0.114360,         0.018847,         6.067930,         0.001688,         0.026726,         0.063142,        -0.018684,         0.029886,        -0.625171,        -0.020673,         0.031688,        -0.652388,        -0.612387,         0.642052,        -0.953797,         0.009083,         0.033208,         0.273506,         0.410248,         0.249197,         1.646278,        -0.004095,         0.001759,        -2.327943,        -0.258657,         0.236035,        -1.095841,         0.180125,         0.065768,         2.738781,         0.871179,         0.068960,        12.633126,         0.085241,         0.056185,         1.517154,         4.246299,         4.244455,         0.001844,         0.036781,         0.909217,         0.400362,         0.000002
   35, 36, 939056.3618, 1952471.1137,         3.376297,         1.165865,         2.895959,        -0.155136,         0.056830,        -2.729816,         0.114602,         0.018717,         6.123028,         0.001308,         0.026405,         0.049549,        -0.017258,         0.029601,        -0.583033,        -0.020595,         0.031452,        -0.654823,        -0.618992,         0.638903,        -0.968836,         0.008573,         0.033117,         0.258869,         0.405237,         0.248456,         1.631021,        -0.004121,         0.001792,        -2.299210,        -0.264274,         0.236055,        -1.119547,         0.179784,         0.065855,         2.730020,         0.873392,         0.068027,        12.838843,         0.087506,         0.056356,         1.552722,         4.190332,         4.227474,        -0.037142,        -0.780815,         0.908282,         0.460115,         0.001121
   36, 37, 939095.3223, 1953313.7242,         3.398488,         1.183405,         2.871789,        -0.161460,         0.059250,        -2.725042,         0.110281,         0.019227,         5.735738,        -0.001783,         0.026398,        -0.067553,        -0.017908,         0.029706,        -0.602824,        -0.017599,         0.032172,        -0.547018,        -0.602823,         0.645101,        -0.934463,         0.010271,         0.034230,         0.300045,         0.417943,         0.253099,         1.651304,        -0.004338,         0.002111,        -2.054620,        -0.269434,         0.247407,        -1.089028,         0.168570,         0.069201,         2.435941,         0.880283,         0.068600,        12.832123,         0.075138,         0.057280,         1.311762,         4.293258,         4.279951,         0.013307,         0.223345,         0.911418,         0.153024,         0.000019
   37, 38, 939242.8181, 1952106.3444,         3.384945,         1.154601,         2.931700,        -0.149092,         0.055432,        -2.689645,         0.116367,         0.018405,         6.322482,         0.002309,         0.026081,         0.088548,        -0.015615,         0.029313,        -0.532715,        -0.021357,         0.030913,        -0.690872,        -0.637476,         0.634127,        -1.005281,         0.007409,         0.032733,         0.226352,         0.398750,         0.245694,         1.622953,        -0.004093,         0.001717,        -2.383195,        -0.265151,         0.234057,        -1.132849,         0.183061,         0.064714,         2.828793,         0.872025,         0.066870,        13.040678,         0.093275,         0.055528,         1.679776,         4.410777,         4.362713,         0.048064,         0.941339,         0.905987,         0.377951,         0.001162
   38, 39, 939267.8715, 1953580.3616,         3.432697,         1.188033,         2.889396,        -0.162274,         0.059769,        -2.715009,         0.108372,         0.019312,         5.611685,        -0.003410,         0.026273,        -0.129789,        -0.017459,         0.029599,        -0.589849,        -0.015846,         0.032208,        -0.492001,        -0.609000,         0.646126,        -0.942541,         0.010916,         0.034798,         0.313695,         0.422727,         0.254516,         1.660906,        -0.004466,         0.002280,        -1.958782,        -0.271429,         0.255634,        -1.061786,         0.161850,         0.070691,         2.289537,         0.883759,         0.068235,        12.951618,         0.069180,         0.056937,         1.215041,         4.559353,         4.519722,         0.039631,         0.674406,         0.912111,         0.176040,         0.000210
   39, 40, 939299.8379, 1953724.519,         3.469006,         1.188226,         2.919483,        -0.162426,         0.059874,        -2.712812,         0.107248,         0.019332,         5.547731,        -0.004228,         0.026245,        -0.161101,        -0.017682,         0.029567,        -0.598038,        -0.014816,         0.032218,        -0.459879,        -0.621588,         0.645774,        -0.962546,         0.012437,         0.034757,         0.357832,         0.423198,         0.254847,         1.660601,        -0.004449,         0.002328,        -1.910916,        -0.261722,         0.257220,        -1.017503,         0.155690,         0.070379,         2.212173,         0.885110,         0.068169,        12.984080,         0.065230,         0.056430,         1.155943,         4.655877,         4.680745,        -0.024868,        -0.438176,         0.912461,         0.231472,         0.000125
