Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960747.8202, 1942840.7862,         4.911449,         1.023908,         4.796766,        -0.050479,         0.029993,        -1.683025,         0.187215,         0.016661,        11.237013,         0.055579,         0.015313,         3.629650,        -0.092524,         0.020164,        -4.588594,        -0.095301,         0.030673,        -3.106978,        -1.160884,         0.640975,        -1.811122,         0.109580,         0.053002,         2.067481,        -0.959288,         0.700004,        -1.370403,        -0.001228,         0.000852,        -1.440933,         0.505265,         0.165175,         3.058974,        -0.051613,         0.057985,        -0.890117,         0.859532,         0.035415,        24.270110,         0.072665,         0.038306,         1.896947,         4.946825,         4.976160,        -0.029335,        -0.539422,         0.898065,         0.134629,         0.000111
   11, 12, 960606.3806, 1942696.2666,         5.107112,         1.022917,         4.992694,        -0.051127,         0.028821,        -1.773934,         0.187204,         0.016587,        11.286368,         0.055997,         0.015004,         3.732251,        -0.093282,         0.019761,        -4.720472,        -0.092583,         0.030255,        -3.060079,        -1.253931,         0.635289,        -1.973797,         0.110896,         0.052915,         2.095738,        -0.976781,         0.749547,        -1.303163,        -0.001028,         0.000853,        -1.205151,         0.491121,         0.161851,         3.034397,        -0.062403,         0.058124,        -1.073613,         0.857565,         0.034842,        24.613023,         0.070366,         0.038606,         1.822672,         5.041393,         5.000871,         0.040522,         0.750088,         0.898340,         0.146066,         0.000237
   12, 13, 960584.4818, 1942236.7969,         4.895158,         1.004689,         4.872312,        -0.046559,         0.025593,        -1.819182,         0.187040,         0.016495,        11.339550,         0.049556,         0.014654,         3.381783,        -0.087175,         0.018939,        -4.602836,        -0.089192,         0.029642,        -3.008989,        -1.151310,         0.619255,        -1.859186,         0.124853,         0.050799,         2.457803,        -0.791836,         0.598035,        -1.324064,        -0.001096,         0.000834,        -1.315159,         0.497707,         0.158488,         3.140338,        -0.064163,         0.057090,        -1.123887,         0.848178,         0.033878,        25.036592,         0.065675,         0.039423,         1.665908,         4.745719,         4.698043,         0.047676,         0.997290,         0.896948,         0.331291,         0.001213
   13, 14, 957816.4131, 1946266.7864,         1.872212,         1.559388,         1.200607,        -0.107921,         0.033737,        -3.198924,         0.133479,         0.017198,         7.761465,         0.066792,         0.020997,         3.181038,        -0.002742,         0.027305,        -0.100413,         0.041401,         0.027086,         1.528517,         1.003882,         0.887917,         1.130604,        -0.152323,         0.063316,        -2.405753,        -7.355261,         2.548593,        -2.886009,        -0.002687,         0.001006,        -2.671194,         0.203425,         0.182345,         1.115602,         0.069975,         0.044634,         1.567726,         0.814567,         0.045026,        18.090992,        -0.054963,         0.035350,        -1.554826,         4.509309,         4.504679,         0.004630,         0.102355,         0.927881,         0.401359,         0.000017
   14, 15, 958373.9516, 1946168.3064,         4.400954,         1.741173,         2.527579,        -0.132929,         0.036310,        -3.660966,         0.156048,         0.017341,         8.998698,         0.035268,         0.020714,         1.702568,        -0.016578,         0.026565,        -0.624065,         0.002999,         0.028227,         0.106239,        -0.199838,         1.048383,        -0.190615,        -0.316491,         0.082834,        -3.820801,        -4.664138,         2.507435,        -1.860123,        -0.004223,         0.001095,        -3.856785,        -0.047416,         0.232145,        -0.204251,         0.137912,         0.073109,         1.886385,         0.850914,         0.042770,        19.894953,        -0.043702,         0.029208,        -1.496212,         4.469817,         4.447753,         0.022064,         0.497868,         0.930154,         0.425332,         0.000452
   15, 16, 958696.2581, 1946892.837,        -1.339009,         2.059146,        -0.650274,        -0.137355,         0.034554,        -3.975134,         0.110879,         0.019295,         5.746537,         0.009300,         0.023263,         0.399799,        -0.005156,         0.026956,        -0.191259,         0.010086,         0.030473,         0.330974,         2.814997,         1.222368,         2.302904,        -0.032437,         0.084107,        -0.385670,       -15.273382,         2.497486,        -6.115503,        -0.006444,         0.001128,        -5.714560,         0.380747,         0.250979,         1.517049,         0.067351,         0.070329,         0.957667,         0.909464,         0.043670,        20.825883,        -0.057723,         0.029443,        -1.960469,         4.872156,         4.826598,         0.045558,         1.100450,         0.931079,         0.498512,         0.002964
   16, 17, 958371.893, 1945373.576,         6.235183,         1.515244,         4.114971,        -0.125701,         0.028705,        -4.379116,         0.191299,         0.017209,        11.116257,         0.024357,         0.017612,         1.382956,        -0.043739,         0.025579,        -1.709937,        -0.055022,         0.026673,        -2.062817,        -1.188666,         0.876870,        -1.355577,        -0.252012,         0.089012,        -2.831228,         0.242689,         2.347061,         0.103401,        -0.001919,         0.000808,        -2.374497,        -0.146693,         0.202012,        -0.726162,         0.052833,         0.073912,         0.714813,         0.845927,         0.041287,        20.489138,        -0.000192,         0.036004,        -0.005325,         4.924279,         4.845782,         0.078497,         1.506623,         0.912212,         0.205727,         0.001448
   17, 18, 959203.1992, 1946017.0808,         6.336196,         1.706979,         3.711935,        -0.172424,         0.035313,        -4.882748,         0.186945,         0.018506,        10.102097,         0.038524,         0.018497,         2.082775,        -0.039951,         0.026180,        -1.526013,        -0.051927,         0.031182,        -1.665286,        -0.869972,         0.920594,        -0.945011,        -0.436806,         0.095496,        -4.574086,         0.173267,         2.584347,         0.067045,        -0.003030,         0.000881,        -3.438542,        -0.458220,         0.195555,        -2.343179,         0.103906,         0.080643,         1.288468,         0.906736,         0.039255,        23.098661,        -0.023365,         0.029674,        -0.787392,         4.913814,         4.904040,         0.009774,         0.226299,         0.923072,         0.454147,         0.000105
   18, 19, 961916.2663, 1944639.4684,         2.277497,         0.960048,         2.372274,        -0.069810,         0.028929,        -2.413164,         0.153634,         0.015053,        10.206217,         0.040549,         0.017317,         2.341543,        -0.082793,         0.022370,        -3.701026,        -0.050957,         0.031989,        -1.592935,         0.199251,         0.606054,         0.328768,         0.012820,         0.046860,         0.273573,        -1.007456,         0.457503,        -2.202075,        -0.004678,         0.000950,        -4.923552,         0.194347,         0.139744,         1.390732,         0.145989,         0.040536,         3.601507,         0.897106,         0.036128,        24.831358,         0.027899,         0.032576,         0.856426,         4.933911,         4.906093,         0.027818,         0.506997,         0.910874,         0.119147,         0.000086
   19, 20, 962099.0949, 1944400.034,         2.121298,         0.943324,         2.248748,        -0.054488,         0.028995,        -1.879219,         0.152584,         0.014807,        10.304725,         0.031223,         0.017555,         1.778626,        -0.071890,         0.022466,        -3.199873,        -0.052424,         0.032409,        -1.617582,         0.241256,         0.600448,         0.401792,         0.006671,         0.040911,         0.163070,        -0.731747,         0.366147,        -1.998507,        -0.005509,         0.000982,        -5.607783,         0.044184,         0.041526,         1.064016,         0.184894,         0.029920,         6.179567,         0.880344,         0.036121,        24.372154,         0.040631,         0.034093,         1.191767,         5.094343,         5.111442,        -0.017099,        -0.324253,         0.909833,         0.186319,         0.000059
   20, 21, 961574.8277, 1944327.3266,         2.735311,         0.958705,         2.853130,        -0.069113,         0.030017,        -2.302469,         0.168365,         0.015385,        10.943348,         0.046659,         0.016969,         2.749724,        -0.088455,         0.021985,        -4.023428,        -0.073339,         0.031754,        -2.309610,         0.032079,         0.604032,         0.053108,         0.043345,         0.051636,         0.839435,        -1.317756,         0.550306,        -2.394588,        -0.003731,         0.000840,        -4.440576,         0.419781,         0.187458,         2.239328,         0.075986,         0.048545,         1.565274,         0.876543,         0.035823,        24.468856,         0.042787,         0.031405,         1.362427,         4.943137,         4.980093,        -0.036956,        -0.699611,         0.908714,         0.183541,         0.000271
   21, 22, 960762.4865, 1943587.7164,         4.900728,         1.021232,         4.798840,        -0.074401,         0.030216,        -2.462289,         0.185853,         0.016145,        11.511531,         0.065714,         0.015674,         4.192510,        -0.100089,         0.020763,        -4.820598,        -0.091278,         0.030291,        -3.013340,        -1.070392,         0.631332,        -1.695450,         0.052445,         0.052429,         1.000302,        -1.424284,         0.793293,        -1.795408,        -0.001599,         0.000791,        -2.022729,         0.443910,         0.174369,         2.545806,        -0.021628,         0.056018,        -0.386092,         0.869249,         0.035171,        24.714683,         0.068482,         0.032853,         2.084493,         5.068186,         4.932977,         0.135209,         2.758955,         0.905124,         0.297254,         0.007928
   22, 23, 960986.8406, 1943677.6799,         4.380058,         1.010337,         4.335246,        -0.071740,         0.030930,        -2.319421,         0.183308,         0.016200,        11.315599,         0.062759,         0.016130,         3.890900,        -0.095371,         0.021007,        -4.539888,        -0.092123,         0.031002,        -2.971473,        -0.811832,         0.630252,        -1.288107,         0.062897,         0.051877,         1.212414,        -1.472319,         0.756123,        -1.947195,        -0.002043,         0.000795,        -2.569094,         0.500791,         0.180991,         2.766938,        -0.009917,         0.055483,        -0.178745,         0.865554,         0.035616,        24.302658,         0.066329,         0.032667,         2.030481,         5.134825,         5.130916,         0.003909,         0.072584,         0.904586,         0.151270,         0.000002
   23, 24, 961311.9362, 1943775.8531,         3.583870,         0.999749,         3.584771,        -0.061119,         0.032283,        -1.893232,         0.179810,         0.016264,        11.055521,         0.055053,         0.016920,         3.253673,        -0.089103,         0.021776,        -4.091805,        -0.095243,         0.032695,        -2.913100,        -0.425137,         0.632030,        -0.672653,         0.077122,         0.051863,         1.487048,        -1.303504,         0.599417,        -2.174619,        -0.002823,         0.000826,        -3.415586,         0.583330,         0.188312,         3.097669,         0.013893,         0.053118,         0.261546,         0.859649,         0.036340,        23.655493,         0.065332,         0.033985,         1.922381,         5.153147,         5.124953,         0.028194,         0.526159,         0.903520,         0.159859,         0.000130
   24, 25, 961754.6889, 1943881.208,         2.661187,         0.955413,         2.785377,        -0.041970,         0.030616,        -1.370855,         0.172589,         0.015628,        11.043736,         0.038947,         0.017356,         2.244011,        -0.081471,         0.022323,        -3.649713,        -0.090078,         0.033020,        -2.727987,         0.015542,         0.611809,         0.025404,         0.071315,         0.047882,         1.489382,        -0.866342,         0.386781,        -2.239877,        -0.003954,         0.000887,        -4.456354,         0.523008,         0.163047,         3.207719,         0.071446,         0.045207,         1.580437,         0.857532,         0.036324,        23.608090,         0.061537,         0.035534,         1.731755,         5.083740,         5.077651,         0.006089,         0.117117,         0.904530,         0.209038,         0.000009
   25, 26, 961098.6732, 1944140.5605,         4.120944,         1.028669,         4.006094,        -0.084777,         0.031185,        -2.718523,         0.177191,         0.016138,        10.979739,         0.064199,         0.016881,         3.803134,        -0.096749,         0.021869,        -4.424055,        -0.082573,         0.031274,        -2.640311,        -0.624815,         0.635487,        -0.983206,         0.027920,         0.054721,         0.510216,        -1.825384,         0.793067,        -2.301678,        -0.002547,         0.000811,        -3.140027,         0.451350,         0.190893,         2.364409,         0.016448,         0.054080,         0.304150,         0.874608,         0.036151,        24.193287,         0.051632,         0.030837,         1.674380,         5.116608,         5.066654,         0.049954,         0.979951,         0.908966,         0.239649,         0.000745
   26, 27, 960726.4469, 1943818.1846,         5.166635,         1.049717,         4.921930,        -0.083594,         0.030430,        -2.747075,         0.184449,         0.016180,        11.399733,         0.070973,         0.016060,         4.419171,        -0.103494,         0.021160,        -4.890923,        -0.089237,         0.030411,        -2.934375,        -1.170644,         0.640585,        -1.827460,         0.021150,         0.054741,         0.386358,        -1.607191,         0.824778,        -1.948635,        -0.001622,         0.000790,        -2.052879,         0.405688,         0.179998,         2.253846,        -0.014322,         0.056112,        -0.255234,         0.876188,         0.035438,        24.724740,         0.064692,         0.031843,         2.031601,         5.299060,         5.237203,         0.061857,         1.123539,         0.907970,         0.113106,         0.000396
   27, 28, 960624.9449, 1944072.1291,         5.673378,         1.108349,         5.118764,        -0.095838,         0.030389,        -3.153716,         0.182832,         0.016244,        11.255574,         0.075987,         0.016401,         4.633184,        -0.108156,         0.021559,        -5.016755,        -0.083578,         0.030264,        -2.761657,        -1.372198,         0.659048,        -2.082090,        -0.033172,         0.058871,        -0.563468,        -1.832305,         0.874714,        -2.094747,        -0.001615,         0.000791,        -2.041594,         0.315518,         0.184937,         1.706089,        -0.000873,         0.055871,        -0.015622,         0.887181,         0.035790,        24.788763,         0.057267,         0.030723,         1.863998,         5.061010,         5.095573,        -0.034563,        -0.649362,         0.912096,         0.171063,         0.000214
   28, 29, 960358.7293, 1945084.6297,         5.662401,         1.327755,         4.264644,        -0.149153,         0.028185,        -5.291850,         0.166925,         0.016643,        10.029878,         0.063525,         0.016320,         3.892552,        -0.106530,         0.021671,        -4.915732,        -0.036440,         0.028990,        -1.256963,        -1.238513,         0.723610,        -1.711576,        -0.226429,         0.066719,        -3.393773,        -1.181035,         1.399429,        -0.843941,        -0.002970,         0.000876,        -3.391914,        -0.229796,         0.184624,        -1.244671,         0.152120,         0.055181,         2.756738,         0.942516,         0.037803,        24.932240,        -0.001932,         0.028054,        -0.068851,         4.672098,         4.729318,        -0.057220,        -1.069298,         0.920733,         0.162129,         0.000545
   29, 30, 960599.5962, 1945245.2311,         5.070168,         1.196191,         4.238594,        -0.158588,         0.027583,        -5.749482,         0.155304,         0.016049,         9.676654,         0.062117,         0.016205,         3.833099,        -0.105416,         0.021568,        -4.887622,        -0.024048,         0.028386,        -0.847174,        -0.906611,         0.674266,        -1.344589,        -0.240105,         0.061347,        -3.913913,        -1.750640,         1.066710,        -1.641158,        -0.003200,         0.000829,        -3.862149,        -0.361143,         0.179133,        -2.016066,         0.181663,         0.049947,         3.637148,         0.958502,         0.036815,        26.035318,        -0.013649,         0.027798,        -0.490997,         4.672098,         4.629913,         0.042185,         0.761849,         0.917129,         0.102856,         0.000164
   30, 31, 960561.6917, 1945186.7107,         5.274862,         1.230635,         4.286293,        -0.156173,         0.027879,        -5.601776,         0.158217,         0.016234,         9.745901,         0.062857,         0.016353,         3.843739,        -0.105860,         0.021700,        -4.878375,        -0.026878,         0.028662,        -0.937753,        -1.020840,         0.688275,        -1.483187,        -0.234528,         0.062848,        -3.731661,        -1.709390,         1.112661,        -1.536308,        -0.003118,         0.000843,        -3.700619,        -0.313874,         0.182223,        -1.722470,         0.169771,         0.051279,         3.310716,         0.954189,         0.037231,        25.628632,        -0.010266,         0.027951,        -0.367279,         4.356026,         4.371826,        -0.015800,        -0.294044,         0.918272,         0.155229,         0.000039
   31, 32, 960796.8645, 1945146.301,         4.907264,         1.156086,         4.244722,        -0.152645,         0.027869,        -5.477179,         0.154343,         0.015918,         9.696290,         0.062703,         0.016438,         3.814550,        -0.106348,         0.021712,        -4.898030,        -0.026085,         0.028641,        -0.910747,        -0.826661,         0.663406,        -1.246086,        -0.216555,         0.060483,        -3.580418,        -2.108367,         0.947851,        -2.224364,        -0.003178,         0.000820,        -3.875508,        -0.293485,         0.185149,        -1.585131,         0.165606,         0.049414,         3.351421,         0.952935,         0.036641,        26.007115,        -0.009048,         0.028024,        -0.322855,         4.958982,         4.867086,         0.091896,         1.690212,         0.916191,         0.135069,         0.001098
   32, 33, 960706.0783, 1944950.7139,         5.415039,         1.190023,         4.550365,        -0.142913,         0.028384,        -5.034958,         0.162528,         0.016035,        10.135713,         0.066053,         0.016462,         4.012487,        -0.106636,         0.021707,        -4.912502,        -0.037611,         0.028926,        -1.300260,        -1.088205,         0.676029,        -1.609701,        -0.196938,         0.062004,        -3.176203,        -2.178991,         0.960610,        -2.268342,        -0.002797,         0.000816,        -3.427037,        -0.152257,         0.188214,        -0.808957,         0.123671,         0.050755,         2.436651,         0.937424,         0.036724,        25.526509,         0.002415,         0.028009,         0.086209,         4.615950,         4.677432,        -0.061482,        -1.125100,         0.917927,         0.126243,         0.000450
   33, 34, 960791.6755, 1944904.3153,         5.248273,         1.164296,         4.507680,        -0.139329,         0.028569,        -4.876997,         0.162433,         0.015969,        10.171966,         0.066076,         0.016549,         3.992811,        -0.106367,         0.021788,        -4.881858,        -0.039545,         0.029044,        -1.361545,        -1.007320,         0.667732,        -1.508569,        -0.181685,         0.061330,        -2.962403,        -2.252263,         0.925208,        -2.434330,        -0.002809,         0.000813,        -3.455496,        -0.115822,         0.189723,        -0.610480,         0.116848,         0.050542,         2.311885,         0.933759,         0.036617,        25.500733,         0.004997,         0.028134,         0.177624,         4.801163,         4.988873,        -0.187710,        -3.669809,         0.917139,         0.234471,         0.010157
   34, 35, 961194.8203, 1944708.6601,         3.796299,         1.036852,         3.661371,        -0.112473,         0.029191,        -3.853022,         0.162626,         0.015778,        10.307177,         0.058303,         0.016840,         3.462199,        -0.099400,         0.022063,        -4.505258,        -0.050242,         0.030077,        -1.670426,        -0.370203,         0.630092,        -0.587537,        -0.071222,         0.056110,        -1.269340,        -2.025454,         0.818369,        -2.474989,        -0.003299,         0.000823,        -4.007030,         0.114189,         0.192464,         0.593297,         0.101116,         0.050608,         1.998039,         0.910878,         0.036444,        24.993630,         0.017888,         0.029311,         0.610284,         4.779859,         4.812700,        -0.032841,        -0.603328,         0.913025,         0.133032,         0.000138
   35, 36, 961593.836, 1944730.9175,         2.698196,         0.975009,         2.767354,        -0.093204,         0.028730,        -3.244160,         0.156219,         0.015331,        10.189444,         0.048476,         0.016987,         2.853729,        -0.092118,         0.022138,        -4.161094,        -0.048453,         0.030915,        -1.567266,         0.097368,         0.609834,         0.159663,        -0.019441,         0.052910,        -0.367436,        -1.678004,         0.733747,        -2.286898,        -0.003970,         0.000885,        -4.483400,         0.167226,         0.191379,         0.873796,         0.124304,         0.049449,         2.513754,         0.906093,         0.036105,        25.096121,         0.019386,         0.030647,         0.632549,         5.070038,         4.989177,         0.080861,         1.478292,         0.911278,         0.124544,         0.000766
   36, 37, 961449.2976, 1944677.8331,         2.961202,         0.979745,         3.022421,        -0.097519,         0.028838,        -3.381594,         0.160167,         0.015368,        10.422246,         0.050967,         0.016800,         3.033768,        -0.094123,         0.021946,        -4.288888,        -0.052225,         0.030465,        -1.714283,        -0.003250,         0.609653,        -0.005332,        -0.025764,         0.052744,        -0.488463,        -1.806536,         0.773341,        -2.336015,        -0.003698,         0.000843,        -4.386242,         0.185350,         0.188665,         0.982428,         0.110002,         0.049269,         2.232690,         0.902832,         0.035987,        25.087877,         0.021245,         0.029873,         0.711160,         4.845098,         4.811691,         0.033407,         0.628183,         0.911330,         0.172457,         0.000202
   37, 38, 961701.8955, 1945086.2864,         2.785435,         1.034109,         2.693561,        -0.114076,         0.028420,        -4.013990,         0.139042,         0.015713,         8.848563,         0.051605,         0.017316,         2.980150,        -0.093711,         0.022566,        -4.152809,        -0.017419,         0.031218,        -0.557982,         0.007432,         0.635921,         0.011688,        -0.086455,         0.056140,        -1.539983,        -1.608879,         0.782742,        -2.055440,        -0.004530,         0.000976,        -4.638862,        -0.135532,         0.201617,        -0.672222,         0.196400,         0.050381,         3.898326,         0.945646,         0.037128,        25.469856,        -0.004149,         0.031383,        -0.132207,         4.901458,         4.919981,        -0.018523,        -0.348372,         0.913194,         0.172831,         0.000062
   38, 39, 960952.4405, 1944217.2625,         4.714451,         1.069534,         4.407950,        -0.093793,         0.031091,        -3.016785,         0.177194,         0.016226,        10.920270,         0.069664,         0.016949,         4.110208,        -0.100698,         0.022025,        -4.571939,        -0.079643,         0.030975,        -2.571229,        -0.897245,         0.648518,        -1.383531,        -0.005723,         0.057423,        -0.099661,        -1.936150,         0.827140,        -2.340775,        -0.002291,         0.000809,        -2.832017,         0.387185,         0.192827,         2.007937,         0.014110,         0.054772,         0.257614,         0.883207,         0.036312,        24.322411,         0.048606,         0.030442,         1.596666,         4.858885,         4.930313,        -0.071428,        -1.307144,         0.911038,         0.126305,         0.000608
   39, 40, 960575.2305, 1944203.188,         5.891680,         1.143558,         5.152060,        -0.101994,         0.030231,        -3.373854,         0.181811,         0.016270,        11.174650,         0.076821,         0.016482,         4.660995,        -0.109440,         0.021656,        -5.053525,        -0.079151,         0.030064,        -2.632754,        -1.455180,         0.669994,        -2.171930,        -0.062702,         0.060963,        -1.028527,        -1.909802,         0.904088,        -2.112407,        -0.001673,         0.000791,        -2.116615,         0.261422,         0.186945,         1.398391,         0.009629,         0.055502,         0.173491,         0.893113,         0.035982,        24.821417,         0.051688,         0.030107,         1.716841,         5.089848,         5.143607,        -0.053759,        -1.089425,         0.914226,         0.287490,         0.001179
