Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 960584.4818, 1942236.7969,         4.509454,         1.070839,         4.211140,        -0.063360,         0.028623,        -2.213618,         0.177666,         0.016795,        10.578714,         0.054849,         0.016434,         3.337636,        -0.037769,         0.022217,        -1.700009,        -0.059758,         0.030923,        -1.932469,        -0.903599,         0.638110,        -1.416055,         0.112143,         0.040784,         2.749649,        -1.006835,         0.783326,        -1.285333,        -0.000160,         0.000905,        -0.176264,         0.145375,         0.139888,         1.039228,        -0.073547,         0.057089,        -1.288298,         0.880987,         0.037277,        23.633437,        -0.090258,         0.027031,        -3.339019,         4.729163,         4.684584,         0.044579,         0.889131,         0.911429,         0.259788,         0.000628
   11, 12, 957816.4131, 1946266.7864,         2.408463,         1.677412,         1.435820,        -0.175637,         0.032466,        -5.409818,         0.167196,         0.019510,         8.569580,         0.073413,         0.020066,         3.658568,         0.000557,         0.025575,         0.021781,         0.057575,         0.029941,         1.922957,         0.526542,         0.977476,         0.538675,        -0.177214,         0.070668,        -2.507687,       -11.164318,         2.176514,        -5.129450,        -0.004061,         0.000982,        -4.134552,        -0.354056,         0.178649,        -1.981853,         0.223671,         0.067446,         3.316305,         0.727537,         0.039596,        18.373952,        -0.033666,         0.039059,        -0.861926,         4.734834,         4.717578,         0.017256,         0.349996,         0.945609,         0.284206,         0.000110
   12, 13, 958373.9516, 1946168.3064,         3.238375,         1.561310,         2.074139,        -0.174320,         0.032982,        -5.285300,         0.185650,         0.019156,         9.691476,         0.046490,         0.019699,         2.360074,         0.009670,         0.025623,         0.377411,         0.038681,         0.028540,         1.355289,         0.146005,         0.868532,         0.168106,        -0.204376,         0.081562,        -2.505776,        -9.904330,         2.132802,        -4.643811,        -0.004646,         0.001162,        -3.999931,        -0.358429,         0.211041,        -1.698386,         0.208503,         0.067123,         3.106266,         0.749786,         0.037451,        20.020672,        -0.012016,         0.033863,        -0.354848,         4.491362,         4.422333,         0.069029,         1.356699,         0.946417,         0.237718,         0.001298
   13, 14, 958581.7806, 1946464.8589,         1.736387,         1.660383,         1.045775,        -0.162973,         0.032806,        -4.967797,         0.179458,         0.018637,         9.628938,         0.048463,         0.018625,         2.602000,         0.017262,         0.024625,         0.700991,         0.034991,         0.028008,         1.249346,         0.945708,         0.904279,         1.045815,        -0.147543,         0.087086,        -1.694228,       -11.703206,         2.252923,        -5.194677,        -0.005050,         0.001121,        -4.507186,        -0.259318,         0.213670,        -1.213639,         0.194390,         0.064538,         3.012008,         0.761783,         0.036071,        21.119205,         0.028991,         0.032324,         0.896889,         4.767156,         4.817032,        -0.049876,        -0.964347,         0.944901,         0.212339,         0.000567
   14, 15, 959048.347, 1946774.3474,        -0.620395,         1.508219,        -0.411343,        -0.155421,         0.032050,        -4.849354,         0.179757,         0.018651,         9.637842,         0.034029,         0.017864,         1.904853,         0.029029,         0.025310,         1.146942,         0.005004,         0.028535,         0.175372,         2.231674,         0.878636,         2.539930,        -0.016574,         0.078062,        -0.212317,       -14.745824,         1.913235,        -7.707272,        -0.004849,         0.000935,        -5.184042,        -0.118320,         0.203680,        -0.580911,         0.134332,         0.062832,         2.137961,         0.803301,         0.034766,        23.105645,         0.131120,         0.044696,         2.933580,         4.863323,         4.820241,         0.043082,         0.884530,         0.939463,         0.301458,         0.000764
   15, 16, 959099.6171, 1946925.3774,        -1.237863,         1.483944,        -0.834171,        -0.157447,         0.032008,        -4.918965,         0.173648,         0.019087,         9.097894,         0.034438,         0.018473,         1.864171,         0.026213,         0.025639,         1.022373,         0.003477,         0.029166,         0.119224,         2.626805,         0.865111,         3.036378,         0.007812,         0.075064,         0.104073,       -15.920019,         1.929947,        -8.248940,        -0.004722,         0.000925,        -5.104175,        -0.091964,         0.199275,        -0.461494,         0.113350,         0.058809,         1.927420,         0.805419,         0.035276,        22.831749,         0.128601,         0.046061,         2.791983,         4.788875,         4.774872,         0.014003,         0.270245,         0.936119,         0.209460,         0.000044
   16, 17, 958252.7715, 1945332.6195,         5.758952,         1.502347,         3.833305,        -0.186625,         0.032995,        -5.656183,         0.189755,         0.019463,         9.749667,         0.023740,         0.018804,         1.262520,        -0.004560,         0.026145,        -0.174426,         0.028647,         0.029229,         0.980093,        -1.259370,         0.855420,        -1.472224,        -0.032633,         0.103133,        -0.316418,        -2.739837,         2.165008,        -1.265509,        -0.002093,         0.000924,        -2.264763,         0.058387,         0.244958,         0.238355,        -0.035325,         0.090042,        -0.392320,         0.751306,         0.035130,        21.386223,         0.027507,         0.033484,         0.821499,         4.385606,         4.403232,        -0.017626,        -0.348404,         0.941993,         0.246325,         0.000090
   17, 18, 958777.0797, 1945693.3615,         5.362248,         1.479799,         3.623634,        -0.201958,         0.034536,        -5.847783,         0.208149,         0.019364,        10.749173,         0.007746,         0.017649,         0.438877,         0.002331,         0.028135,         0.082841,         0.021810,         0.029559,         0.737842,        -0.931750,         0.784080,        -1.188336,        -0.186609,         0.086243,        -2.163767,        -4.676167,         2.140110,        -2.185013,        -0.003237,         0.000960,        -3.372792,        -0.311551,         0.202688,        -1.537095,         0.104780,         0.071993,         1.455414,         0.794032,         0.034770,        22.836450,         0.026371,         0.036925,         0.714168,         4.358787,         4.298407,         0.060380,         1.658094,         0.944696,         0.609525,         0.009708
   18, 19, 958796.3022, 1945631.5767,         5.604179,         1.441796,         3.886943,        -0.202480,         0.033838,        -5.983849,         0.208938,         0.018817,        11.103602,         0.005700,         0.017218,         0.331035,        -0.000102,         0.027336,        -0.003738,         0.019871,         0.029111,         0.682584,        -1.069781,         0.762969,        -1.402129,        -0.185000,         0.085702,        -2.158649,        -4.020097,         2.099181,        -1.915079,        -0.003037,         0.000912,        -3.329962,        -0.308190,         0.198409,        -1.553307,         0.097113,         0.070519,         1.377112,         0.799230,         0.033894,        23.580217,         0.024377,         0.036910,         0.660442,         4.857332,         4.968605,        -0.111273,        -2.307630,         0.944968,         0.315346,         0.005548
   19, 20, 959361.4899, 1946461.5575,         1.577077,         1.626996,         0.969318,        -0.162574,         0.031136,        -5.221497,         0.194407,         0.018379,        10.577676,         0.023928,         0.016577,         1.443490,         0.033865,         0.025188,         1.344451,        -0.017572,         0.028243,        -0.622179,         1.186614,         0.855172,         1.387573,        -0.109993,         0.094735,        -1.161067,       -11.578838,         2.179580,        -5.312418,        -0.004300,         0.000896,        -4.799171,        -0.248591,         0.205130,        -1.211871,         0.106726,         0.069313,         1.539762,         0.840843,         0.033485,        25.110707,         0.148497,         0.047205,         3.145818,         5.041393,         5.050517,        -0.009124,        -0.221601,         0.942831,         0.500864,         0.000111
   20, 21, 959239.6026, 1946129.1883,         3.893838,         1.745154,         2.231229,        -0.167866,         0.032645,        -5.142152,         0.201588,         0.018652,        10.807543,         0.020122,         0.016364,         1.229664,         0.025659,         0.025565,         1.003658,        -0.005195,         0.028584,        -0.181754,         0.001317,         0.846151,         0.001557,        -0.212960,         0.102445,        -2.078772,        -8.131682,         2.325028,        -3.497456,        -0.003765,         0.000969,        -3.886111,        -0.395535,         0.206548,        -1.914972,         0.113620,         0.073078,         1.554777,         0.836411,         0.033618,        24.879790,         0.105291,         0.038896,         2.707014,         4.841985,         4.781868,         0.060117,         1.180077,         0.945463,         0.235824,         0.000972
   21, 22, 961916.2663, 1944639.4684,         1.623965,         0.961526,         1.688945,        -0.093817,         0.029440,        -3.186767,         0.157894,         0.016428,         9.611073,        -0.000092,         0.017354,        -0.005324,        -0.043952,         0.024533,        -1.791564,        -0.058217,         0.032688,        -1.781004,         0.863478,         0.590680,         1.461838,        -0.056388,         0.055095,        -1.023477,        -1.337413,         0.607124,        -2.202867,        -0.003913,         0.001049,        -3.729203,         0.092470,         0.199119,         0.464394,         0.119585,         0.053793,         2.223047,         0.962413,         0.032424,        29.681918,        -0.073672,         0.037516,        -1.963731,         5.060698,         5.048826,         0.011872,         0.217455,         0.957737,         0.122382,         0.000015
   22, 23, 962099.0949, 1944400.034,         1.380637,         0.939743,         1.469165,        -0.068489,         0.029810,        -2.297543,         0.160441,         0.015886,        10.099602,        -0.008831,         0.017594,        -0.501918,        -0.035871,         0.024412,        -1.469420,        -0.063755,         0.033239,        -1.918070,         0.958409,         0.585315,         1.637425,        -0.052622,         0.045807,        -1.148779,        -1.055361,         0.395069,        -2.671335,        -0.004491,         0.001028,        -4.367413,         0.088407,         0.106090,         0.833324,         0.141988,         0.039131,         3.628495,         0.938613,         0.032126,        29.216857,        -0.067175,         0.035918,        -1.870239,         5.078161,         5.034403,         0.043758,         0.833214,         0.954456,         0.187868,         0.000363
   23, 24, 961574.8277, 1944327.3266,         2.494808,         1.008064,         2.474851,        -0.089813,         0.031470,        -2.853965,         0.169810,         0.016826,        10.091825,         0.006501,         0.017887,         0.363460,        -0.047408,         0.025578,        -1.853444,        -0.069739,         0.032838,        -2.123767,         0.497097,         0.611679,         0.812676,        -0.060513,         0.057869,        -1.045695,        -1.751582,         0.691812,        -2.531875,        -0.003207,         0.000966,        -3.319272,         0.190143,         0.197353,         0.963466,         0.058319,         0.055492,         1.050945,         0.958878,         0.032018,        29.947824,        -0.097872,         0.038174,        -2.563867,         4.948552,         4.976651,        -0.028099,        -0.546369,         0.955348,         0.221168,         0.000192
   24, 25, 960986.8406, 1943677.6799,         4.191619,         1.016873,         4.122069,        -0.062385,         0.032797,        -1.902179,         0.184600,         0.015309,        12.058539,         0.040172,         0.015967,         2.515904,        -0.043480,         0.023129,        -1.879909,        -0.068559,         0.028651,        -2.392886,        -0.669978,         0.611820,        -1.095058,         0.062195,         0.051353,         1.211127,        -1.691401,         0.714341,        -2.367776,        -0.000619,         0.001011,        -0.612036,         0.064432,         0.147701,         0.436230,        -0.048203,         0.057574,        -0.837234,         0.957035,         0.030610,        31.265920,        -0.093174,         0.029055,        -3.206795,         5.322219,         5.289123,         0.033096,         0.628426,         0.944862,         0.183320,         0.000201
   25, 26, 961311.9362, 1943775.8531,         3.048879,         0.981083,         3.107667,        -0.066438,         0.032496,        -2.044515,         0.181741,         0.015471,        11.747429,         0.021160,         0.016564,         1.277491,        -0.037693,         0.023820,        -1.582441,        -0.072302,         0.030041,        -2.406767,         0.011720,         0.601833,         0.019475,         0.022928,         0.048442,         0.473311,        -1.477168,         0.673418,        -2.193538,        -0.002247,         0.000967,        -2.324066,         0.190719,         0.155767,         1.224387,         0.011031,         0.054826,         0.201201,         0.943247,         0.031081,        30.348356,        -0.094855,         0.031411,        -3.019826,         5.206826,         5.178200,         0.028626,         0.540151,         0.946157,         0.172967,         0.000138
   26, 27, 961754.6889, 1943881.208,         1.668146,         0.954625,         1.747435,        -0.056783,         0.032462,        -1.749228,         0.179873,         0.016100,        11.172554,        -0.003390,         0.017581,        -0.192806,        -0.039788,         0.025424,        -1.564976,        -0.080437,         0.032867,        -2.447379,         0.839697,         0.599402,         1.400891,        -0.007445,         0.048630,        -0.153089,        -1.251042,         0.475661,        -2.630114,        -0.003669,         0.000964,        -3.806438,         0.343868,         0.175381,         1.960693,         0.070041,         0.049812,         1.406096,         0.919742,         0.032015,        28.728816,        -0.082926,         0.033926,        -2.444318,         5.141922,         5.130010,         0.011912,         0.225713,         0.947643,         0.179934,         0.000025
   27, 28, 961098.6732, 1944140.5605,         4.679950,         1.131062,         4.137660,        -0.094838,         0.032273,        -2.938668,         0.173851,         0.016079,        10.812574,         0.031216,         0.017762,         1.757463,        -0.056503,         0.026121,        -2.163089,        -0.070903,         0.030966,        -2.289685,        -0.616104,         0.648467,        -0.950092,        -0.088692,         0.063392,        -1.399103,        -2.350226,         0.766111,        -3.067733,        -0.001586,         0.001021,        -1.553442,         0.038441,         0.174309,         0.220537,        -0.012398,         0.058146,        -0.213227,         0.982652,         0.031961,        30.745116,        -0.108085,         0.033723,        -3.205042,         4.963685,         4.901740,         0.061945,         1.198386,         0.953549,         0.213234,         0.000880
   28, 29, 960726.4469, 1943818.1846,         5.182386,         1.095542,         4.730430,        -0.068512,         0.032699,        -2.095241,         0.186334,         0.015400,        12.099302,         0.050663,         0.016079,         3.150948,        -0.053739,         0.023606,        -2.276488,        -0.066701,         0.028071,        -2.376192,        -1.135708,         0.634130,        -1.790970,         0.040316,         0.056246,         0.716790,        -2.369849,         0.799241,        -2.965125,         0.000288,         0.001033,         0.278753,        -0.026037,         0.147438,        -0.176596,        -0.081266,         0.058957,        -1.378411,         0.971743,         0.030136,        32.245373,        -0.092322,         0.028463,        -3.243583,         5.287090,         5.224994,         0.062096,         1.151645,         0.947853,         0.143910,         0.000504
   29, 30, 960624.9449, 1944072.1291,         5.588083,         1.196618,         4.669898,        -0.082230,         0.032403,        -2.537698,         0.184785,         0.015771,        11.716662,         0.049071,         0.016633,         2.950163,        -0.058528,         0.024600,        -2.379161,        -0.066711,         0.028598,        -2.332710,        -1.256324,         0.665338,        -1.888249,        -0.010130,         0.066719,        -0.151825,        -2.815488,         0.909507,        -3.095619,         0.000194,         0.001098,         0.177116,        -0.078629,         0.154996,        -0.507298,        -0.073955,         0.060787,        -1.216640,         0.985233,         0.030590,        32.208205,        -0.095845,         0.029496,        -3.249441,         5.195416,         5.217048,        -0.021632,        -0.428910,         0.952779,         0.251001,         0.000139
   30, 31, 960368.5034, 1945118.0775,         6.243140,         1.591530,         3.922729,        -0.181938,         0.028299,        -6.429007,         0.168558,         0.017220,         9.788760,         0.020034,         0.016343,         1.225835,        -0.030441,         0.023079,        -1.318995,        -0.030272,         0.027378,        -1.105725,        -1.324149,         0.771172,        -1.717061,        -0.301573,         0.084646,        -3.562735,        -2.501386,         1.909275,        -1.310124,        -0.002742,         0.000966,        -2.838398,        -0.549015,         0.199111,        -2.757327,         0.128311,         0.065354,         1.963326,         0.979700,         0.033300,        29.420331,        -0.052911,         0.031285,        -1.691285,         4.342423,         4.289601,         0.052822,         1.008274,         0.960163,         0.191854,         0.000546
   31, 32, 960599.5962, 1945245.2311,         6.118916,         1.569302,         3.899133,        -0.191814,         0.027205,        -7.050649,         0.162373,         0.016777,         9.678453,         0.021519,         0.015823,         1.359979,        -0.029663,         0.022918,        -1.294335,        -0.031726,         0.027106,        -1.170422,        -1.147233,         0.751990,        -1.525596,        -0.312522,         0.082199,        -3.802015,        -3.086839,         1.284330,        -2.403462,        -0.002659,         0.000953,        -2.788515,        -0.541268,         0.187286,        -2.890060,         0.104269,         0.064561,         1.615052,         0.994515,         0.033192,        29.962378,        -0.050395,         0.032012,        -1.574254,         4.431364,         4.406357,         0.025007,         0.457163,         0.960322,         0.118940,         0.000064
   32, 33, 960561.6917, 1945186.7107,         6.207197,         1.595858,         3.889567,        -0.188597,         0.027602,        -6.832821,         0.163352,         0.016956,         9.633849,         0.021734,         0.016045,         1.354529,        -0.031016,         0.023078,        -1.343960,        -0.032216,         0.027355,        -1.177715,        -1.208848,         0.764291,        -1.581660,        -0.310871,         0.084068,        -3.697853,        -2.960845,         1.361080,        -2.175364,        -0.002610,         0.000962,        -2.712452,        -0.535507,         0.192215,        -2.785982,         0.103756,         0.064962,         1.597184,         0.994412,         0.033412,        29.762017,        -0.055359,         0.032017,        -1.729054,         4.374748,         4.395105,        -0.020357,        -0.370841,         0.960679,         0.112676,         0.000040
   33, 34, 960562.0455, 1945124.9109,         6.167862,         1.580915,         3.901451,        -0.184813,         0.027625,        -6.690127,         0.163199,         0.016887,         9.664046,         0.022179,         0.016031,         1.383526,        -0.033559,         0.023014,        -1.458194,        -0.032727,         0.027348,        -1.196675,        -1.204177,         0.759214,        -1.586084,        -0.304506,         0.084008,        -3.624735,        -2.877028,         1.293457,        -2.224294,        -0.002591,         0.000943,        -2.746811,        -0.523281,         0.194639,        -2.688475,         0.103582,         0.062817,         1.648967,         0.995381,         0.033217,        29.965729,        -0.060231,         0.031793,        -1.894499,         4.311754,         4.351616,        -0.039862,        -0.744196,         0.960742,         0.155183,         0.000230
   34, 35, 960796.8645, 1945146.301,         5.566088,         1.490998,         3.733129,        -0.186045,         0.027625,        -6.734733,         0.157513,         0.016782,         9.386028,         0.022173,         0.016014,         1.384555,        -0.038872,         0.023429,        -1.659103,        -0.034352,         0.027817,        -1.234945,        -0.870956,         0.730876,        -1.191660,        -0.283108,         0.080792,        -3.504174,        -3.001643,         1.063083,        -2.823527,        -0.002643,         0.000907,        -2.915023,        -0.485307,         0.196730,        -2.466863,         0.096777,         0.060677,         1.594967,         1.009800,         0.033530,        30.116084,        -0.064892,         0.033591,        -1.931814,         4.989005,         4.956757,         0.032248,         0.595718,         0.961490,         0.137144,         0.000128
   35, 36, 960848.8963, 1945057.6082,         5.612833,         1.481173,         3.789450,        -0.180596,         0.028069,        -6.434110,         0.156769,         0.016824,         9.318314,         0.023119,         0.016215,         1.425761,        -0.043880,         0.023723,        -1.849690,        -0.036868,         0.028239,        -1.305568,        -0.886263,         0.731837,        -1.211011,        -0.278894,         0.081439,        -3.424561,        -2.991991,         1.024213,        -2.921259,        -0.002512,         0.000896,        -2.804185,        -0.458486,         0.203216,        -2.256155,         0.086497,         0.059375,         1.456793,         1.014177,         0.033584,        30.198586,        -0.074085,         0.034156,        -2.169036,         5.158969,         5.162563,        -0.003594,        -0.069340,         0.961842,         0.209092,         0.000003
   36, 37, 960450.3617, 1944595.7717,         5.719839,         1.506186,         3.797564,        -0.131782,         0.031590,        -4.171697,         0.172865,         0.017833,         9.693808,         0.029651,         0.017339,         1.710094,        -0.056868,         0.025810,        -2.203347,        -0.052365,         0.029566,        -1.771088,        -1.176220,         0.759072,        -1.549550,        -0.170723,         0.090013,        -1.896649,        -2.320177,         1.310761,        -1.770099,        -0.001629,         0.001000,        -1.628475,        -0.304443,         0.207562,        -1.466759,         0.047446,         0.064231,         0.738686,         1.000260,         0.033770,        29.619393,        -0.091730,         0.031887,        -2.876750,         4.736397,         4.803323,        -0.066926,        -1.284711,         0.960057,         0.200898,         0.000939
   37, 38, 960730.6351, 1944343.7424,         5.738551,         1.282402,         4.474846,        -0.111367,         0.031192,        -3.570414,         0.175158,         0.016165,        10.835836,         0.038927,         0.017178,         2.266037,        -0.057955,         0.025375,        -2.283962,        -0.064594,         0.029264,        -2.207273,        -1.144979,         0.688995,        -1.661810,        -0.134207,         0.069323,        -1.935969,        -2.791489,         0.910763,        -3.065002,        -0.001084,         0.000975,        -1.112434,        -0.139374,         0.173959,        -0.801191,        -0.013493,         0.057978,        -0.232725,         0.997089,         0.031711,        31.443316,        -0.104620,         0.031345,        -3.337646,         4.873321,         4.845309,         0.028012,         0.537647,         0.957001,         0.200711,         0.000164
   38, 39, 961194.8203, 1944708.6601,         5.291911,         1.299123,         4.073450,        -0.148553,         0.029936,        -4.962315,         0.155976,         0.016910,         9.223659,         0.024267,         0.017054,         1.422999,        -0.061700,         0.025471,        -2.422384,        -0.052083,         0.030469,        -1.709366,        -0.693576,         0.687732,        -1.008497,        -0.242769,         0.077270,        -3.141835,        -2.861406,         0.835010,        -3.426790,        -0.002253,         0.000885,        -2.545157,        -0.289917,         0.220069,        -1.317393,         0.052328,         0.057098,         0.916456,         1.014971,         0.033263,        30.513095,        -0.097187,         0.037660,        -2.580656,         4.999565,         5.039403,        -0.039838,        -0.738007,         0.960867,         0.141982,         0.000204
