Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA, se_AREA, t_AREA, est_FLOOR1, se_FLOOR1, t_FLOOR1, y, yhat, residual, std_residual, localR2, influence, CooksD
   10, 11, 951324.5534, 1945525.5364,         2.005958,         1.532727,         1.308751,        -0.113389,         0.039792,        -2.849544,         0.129588,         0.019159,         6.763771,        -0.035358,         0.022462,        -1.574088,        -0.023984,         0.032937,        -0.728174,        -0.045341,         0.031257,        -1.450617,         1.277994,         0.838771,         1.523650,        -0.295026,         0.073128,        -4.034355,        -1.564198,         1.810345,        -0.864033,        -0.009205,         0.002297,        -4.006865,        -0.096471,         0.127897,        -0.754286,         0.085592,         0.047812,         1.790176,         1.011853,         0.059624,        16.970435,        -0.031930,         0.034447,        -0.926938,         4.633468,         4.691398,        -0.057930,        -0.892644,         0.926507,         0.147921,         0.000383
   11, 12, 941684.3759, 1945932.0352,         7.496706,         1.919324,         3.905910,        -0.134215,         0.059971,        -2.238003,         0.190946,         0.024193,         7.892719,        -0.012899,         0.024565,        -0.525091,        -0.126105,         0.038226,        -3.298897,        -0.038985,         0.026713,        -1.459422,        -3.269866,         0.970843,        -3.368068,         0.125287,         0.064346,         1.947091,         2.085502,         1.468984,         1.419691,         0.000223,         0.001488,         0.149812,         1.143190,         0.340117,         3.361164,        -0.011845,         0.068419,        -0.173126,         0.982375,         0.073419,        13.380320,        -0.011574,         0.035613,        -0.324989,         4.707570,         4.610638,         0.096932,         1.523931,         0.873974,         0.181483,         0.001427
   12, 13, 954028.0205, 1946525.9324,         6.931353,         1.736696,         3.991114,        -0.005160,         0.044243,        -0.116636,         0.066490,         0.021022,         3.162867,        -0.001007,         0.032086,        -0.031374,         0.012661,         0.038471,         0.329098,        -0.020118,         0.029969,        -0.671282,        -1.968996,         0.949356,        -2.074034,        -0.192647,         0.064013,        -3.009496,        -6.400449,         3.852235,        -1.661489,         0.001003,         0.002055,         0.487977,         0.282784,         0.100474,         2.814510,        -0.067052,         0.066231,        -1.012389,         1.059717,         0.053384,        19.850743,        -0.165910,         0.039680,        -4.181235,         5.029384,         5.009411,         0.019973,         0.329761,         0.885304,         0.257835,         0.000105
   13, 14, 960499.4548, 1946706.4719,         1.681814,         1.351892,         1.244044,         0.009524,         0.047972,         0.198531,         0.149439,         0.022195,         6.733098,         0.046362,         0.021978,         2.109498,        -0.057700,         0.027319,        -2.112037,         0.034524,         0.034520,         1.000118,         0.332108,         0.746015,         0.445176,        -0.076049,         0.081258,        -0.935900,        -4.664844,         1.883192,        -2.477094,        -0.001832,         0.001068,        -1.714719,        -0.435048,         0.192979,        -2.254381,         0.165555,         0.036977,         4.477246,         1.158468,         0.045207,        25.625611,        -0.068450,         0.042682,        -1.603714,         5.311754,         5.379503,        -0.067749,        -1.174016,         0.932990,         0.326276,         0.001850
   14, 15, 967981.7198, 1947087.2146,        -1.041136,         3.234283,        -0.321906,         0.033530,         0.048179,         0.695943,         0.131525,         0.022950,         5.731037,         0.053377,         0.025026,         2.132839,        -0.049491,         0.031914,        -1.550745,        -0.011532,         0.032220,        -0.357911,         1.909565,         1.963133,         0.972713,         0.018592,         0.071892,         0.258605,        -3.392842,         4.249220,        -0.798462,        -0.004955,         0.001299,        -3.814897,         0.167306,         0.400785,         0.417447,         0.169927,         0.082934,         2.048945,         0.904394,         0.066123,        13.677476,        -0.047580,         0.042975,        -1.107160,         4.835366,         4.861727,        -0.026361,        -0.452270,         0.878391,         0.312709,         0.000258
   15, 16, 961046.6324, 1947199.698,        -0.169036,         1.251121,        -0.135108,         0.022416,         0.048430,         0.462844,         0.138084,         0.023088,         5.980711,         0.060434,         0.021536,         2.806226,        -0.064751,         0.026871,        -2.409727,         0.027387,         0.035118,         0.779870,         1.166801,         0.744129,         1.568010,        -0.029378,         0.070803,        -0.414922,        -2.995905,         1.997381,        -1.499917,        -0.001517,         0.001166,        -1.300330,        -0.469704,         0.173470,        -2.707693,         0.230588,         0.035632,         6.471299,         1.146518,         0.049358,        23.228564,        -0.084561,         0.042807,        -1.975407,         5.002736,         5.061889,        -0.059153,        -0.992290,         0.931126,         0.281046,         0.001067
   16, 17, 967133.0213, 1947558.1288,        -4.264258,         2.885011,        -1.478073,         0.035059,         0.046994,         0.746027,         0.127874,         0.021681,         5.898091,         0.040227,         0.024716,         1.627527,        -0.041080,         0.032261,        -1.273360,        -0.009945,         0.031214,        -0.318607,         3.913358,         1.672205,         2.340238,        -0.005518,         0.065457,        -0.084294,        -7.666484,         3.734338,        -2.052970,        -0.005187,         0.001278,        -4.058430,        -0.150201,         0.455466,        -0.329775,         0.223715,         0.075353,         2.968884,         0.928397,         0.065863,        14.095792,        -0.047450,         0.044137,        -1.075054,         4.529990,         4.553165,        -0.023175,        -0.375921,         0.877432,         0.231109,         0.000118
   17, 18, 957965.3057, 1947681.4411,        -4.594083,         1.681641,        -2.731904,        -0.042530,         0.047818,        -0.889419,         0.111915,         0.022009,         5.085058,         0.161098,         0.032656,         4.933265,        -0.007842,         0.029299,        -0.267644,         0.016470,         0.035368,         0.465689,         2.867932,         0.981451,         2.922133,         0.196683,         0.071345,         2.756781,       -11.163856,         2.732491,        -4.085597,        -0.002761,         0.001684,        -1.639583,         0.150303,         0.190080,         0.790739,         0.329164,         0.061082,         5.388871,         1.071572,         0.051583,        20.773619,        -0.028402,         0.035296,        -0.804669,         5.264864,         5.335545,        -0.070681,        -1.085175,         0.904992,         0.141711,         0.000539
   18, 19, 941925.5567, 1947894.1571,         4.540579,         1.440645,         3.151768,        -0.116001,         0.061608,        -1.882893,         0.180178,         0.022159,         8.131124,        -0.037308,         0.026217,        -1.423025,        -0.101039,         0.036324,        -2.781582,        -0.046711,         0.027255,        -1.713869,        -1.362905,         0.892525,        -1.527022,         0.119444,         0.075989,         1.571863,        -0.017257,         1.880733,        -0.009176,        -0.001870,         0.001648,        -1.134416,         1.219899,         0.428278,         2.848383,         0.075308,         0.058372,         1.290139,         0.771539,         0.083804,         9.206515,        -0.034933,         0.035082,        -0.995756,         4.397940,         4.398589,        -0.000649,        -0.010092,         0.845547,         0.163411,         0.000000
   19, 20, 957966.3553, 1947841.7875,        -3.971980,         1.493616,        -2.659305,        -0.046553,         0.047459,        -0.980917,         0.114290,         0.022135,         5.163353,         0.185291,         0.033610,         5.513027,        -0.000204,         0.029488,        -0.006925,         0.021461,         0.035655,         0.601910,         2.315823,         0.871160,         2.658322,         0.186987,         0.060752,         3.077893,        -8.101824,         2.480049,        -3.266800,        -0.002640,         0.001730,        -1.526437,         0.263746,         0.182886,         1.442134,         0.359417,         0.056712,         6.337621,         1.071450,         0.052920,        20.246751,        -0.032183,         0.034428,        -0.934817,         5.139515,         5.222676,        -0.083161,        -1.264466,         0.905102,         0.124911,         0.000633
   20, 21, 958371.1524, 1947964.887,        -3.687841,         1.488239,        -2.477990,         0.033452,         0.046452,         0.720145,         0.117642,         0.023883,         4.925651,         0.170969,         0.033949,         5.036080,         0.005059,         0.031235,         0.161955,         0.003242,         0.038574,         0.084056,         2.295557,         0.868843,         2.642085,         0.159318,         0.058343,         2.730715,        -5.998709,         2.425347,        -2.473341,        -0.003107,         0.001764,        -1.761232,         0.220435,         0.177005,         1.245358,         0.338524,         0.054102,         6.257152,         1.037469,         0.057202,        18.136891,        -0.043701,         0.035214,        -1.241026,         5.365701,         5.345679,         0.020022,         0.311638,         0.904560,         0.164927,         0.000053
   21, 22, 958236.5144, 1947980.9731,        -3.725609,         1.453028,        -2.564031,         0.005807,         0.046010,         0.126221,         0.118273,         0.022949,         5.153795,         0.180850,         0.033601,         5.382312,         0.005844,         0.030269,         0.193088,         0.009794,         0.037046,         0.264364,         2.217809,         0.842939,         2.631044,         0.169283,         0.056633,         2.989119,        -5.969076,         2.320158,        -2.572702,        -0.002942,         0.001737,        -1.693875,         0.270137,         0.176494,         1.530568,         0.352141,         0.052777,         6.672200,         1.050539,         0.055497,        18.929545,        -0.040356,         0.034326,        -1.175650,         5.185948,         5.095077,         0.090871,         1.362172,         0.905630,         0.099647,         0.000569
   22, 23, 959247.0223, 1947984.5433,        -1.004226,         1.433872,        -0.700359,         0.108133,         0.050787,         2.129165,         0.116177,         0.023447,         4.954778,         0.091173,         0.028842,         3.161096,        -0.016364,         0.029546,        -0.553846,         0.009254,         0.038792,         0.238557,         1.556150,         0.837893,         1.857218,         0.028221,         0.064029,         0.440754,        -7.680921,         2.181432,        -3.521045,        -0.001882,         0.001374,        -1.369381,        -0.319631,         0.147555,        -2.166179,         0.211257,         0.041722,         5.063454,         1.044468,         0.056722,        18.413658,        -0.050026,         0.038773,        -1.290224,         4.958362,         4.898633,         0.059729,         0.940705,         0.911246,         0.184382,         0.000555
   23, 24, 959082.4319, 1948051.2434,        -1.307309,         1.417432,        -0.922308,         0.112795,         0.048789,         2.311892,         0.116155,         0.023293,         4.986694,         0.103597,         0.030166,         3.434197,        -0.006690,         0.030420,        -0.219932,         0.005383,         0.038671,         0.139212,         1.546759,         0.823431,         1.878432,         0.056819,         0.060393,         0.940817,        -6.914797,         2.159553,        -3.201958,        -0.001888,         0.001512,        -1.248411,        -0.226227,         0.145679,        -1.552919,         0.235555,         0.043673,         5.393610,         1.034793,         0.058410,        17.716129,        -0.047582,         0.037982,        -1.252753,         5.177439,         5.205114,        -0.027675,        -0.408424,         0.909613,         0.071055,         0.000035
   24, 25, 958202.1307, 1948092.6477,        -3.928647,         1.482087,        -2.650753,        -0.013418,         0.048222,        -0.278251,         0.113658,         0.023509,         4.834682,         0.200172,         0.035629,         5.618226,         0.009416,         0.031976,         0.294487,         0.011904,         0.038188,         0.311725,         2.201108,         0.854320,         2.576445,         0.181371,         0.056520,         3.208948,        -4.997415,         2.271207,        -2.200335,        -0.002989,         0.001858,        -1.608896,         0.393295,         0.186549,         2.108270,         0.372187,         0.053324,         6.979720,         1.049470,         0.058234,        18.021620,        -0.042548,         0.034488,        -1.233725,         5.079181,         5.008506,         0.070675,         1.083456,         0.905698,         0.139126,         0.000526
   25, 26, 968277.8277, 1949340.2799,         1.018517,         1.827936,         0.557195,         0.018229,         0.041473,         0.439529,         0.129728,         0.017418,         7.447817,        -0.006534,         0.019760,        -0.330688,        -0.004188,         0.029051,        -0.144167,         0.021078,         0.026122,         0.806906,         1.123460,         1.125019,         0.998614,        -0.088407,         0.042447,        -2.082756,         0.770459,         2.726494,         0.282583,        -0.003362,         0.001095,        -3.069872,         0.762956,         0.426607,         1.788430,         0.108021,         0.056146,         1.923927,         0.734003,         0.060270,        12.178562,        -0.022262,         0.036969,        -0.602170,         4.596597,         4.635853,        -0.039256,        -0.587524,         0.814191,         0.096777,         0.000103
   26, 27, 941528.4429, 1949918.2651,         1.552685,         1.155117,         1.344181,         0.011410,         0.060471,         0.188681,         0.160346,         0.017534,         9.145021,        -0.065240,         0.024601,        -2.651922,        -0.086454,         0.039516,        -2.187840,         0.004316,         0.027586,         0.156449,         0.794412,         0.690597,         1.150326,        -0.065843,         0.052934,        -1.243853,        -0.057153,         0.266944,        -0.214100,        -0.005054,         0.001698,        -2.976758,        -0.111554,         0.322821,        -0.345559,         0.164624,         0.071701,         2.295965,         0.882288,         0.080737,        10.927897,        -0.080404,         0.038734,        -2.075792,         4.477121,         4.452165,         0.024956,         0.439879,         0.859531,         0.348820,         0.000287
   27, 28, 941874.2645, 1949964.09,         1.837886,         1.156470,         1.589221,        -0.000361,         0.058425,        -0.006172,         0.165471,         0.017004,         9.731118,        -0.063739,         0.021964,        -2.901963,        -0.085892,         0.037531,        -2.288558,        -0.004810,         0.026315,        -0.182801,         0.620745,         0.682050,         0.910117,        -0.054694,         0.052506,        -1.041665,        -0.018502,         0.264735,        -0.069891,        -0.004963,         0.001695,        -2.928264,        -0.039172,         0.327800,        -0.119500,         0.144317,         0.072890,         1.979936,         0.898394,         0.077465,        11.597422,        -0.075972,         0.038102,        -1.993897,         4.583591,         4.456075,         0.127516,         2.136793,         0.857697,         0.279508,         0.004910
   28, 29, 941568.3968, 1949998.2458,         1.491522,         1.164705,         1.280601,         0.015374,         0.060776,         0.252966,         0.160264,         0.017553,         9.130378,        -0.066218,         0.024667,        -2.684463,        -0.086212,         0.039812,        -2.165488,         0.005153,         0.027940,         0.184440,         0.822625,         0.696224,         1.181552,        -0.068443,         0.053185,        -1.286884,        -0.052794,         0.267284,        -0.197521,        -0.005110,         0.001720,        -2.970611,        -0.143956,         0.321859,        -0.447266,         0.164569,         0.073104,         2.251172,         0.900044,         0.079397,        11.335949,        -0.079112,         0.038765,        -2.040818,         4.740363,         4.750390,        -0.010027,        -0.169659,         0.860726,         0.293349,         0.000033
   29, 30, 949454.3076, 1950198.3257,         0.470323,         1.109345,         0.423964,        -0.157842,         0.050967,        -3.096954,         0.064712,         0.021629,         2.991955,        -0.004617,         0.017421,        -0.265018,        -0.026252,         0.030133,        -0.871188,         0.009421,         0.036002,         0.261691,         0.945691,         0.779388,         1.213376,         0.018770,         0.060613,         0.309674,        -1.240559,         0.924175,        -1.342341,        -0.003485,         0.000955,        -3.647002,        -0.058289,         0.055673,        -1.047001,         0.151738,         0.032964,         4.603199,         1.151255,         0.053410,        21.554965,        -0.036998,         0.036745,        -1.006881,         4.371068,         4.428412,        -0.057344,        -0.981004,         0.916218,         0.308718,         0.001191
   30, 31, 957060.723, 1952328.7993,         2.977474,         1.252176,         2.377839,        -0.204345,         0.040303,        -5.070205,         0.112242,         0.018502,         6.066620,         0.013853,         0.026302,         0.526705,        -0.107414,         0.029922,        -3.589819,        -0.039852,         0.027322,        -1.458620,        -0.043565,         0.725630,        -0.060038,         0.015932,         0.044724,         0.356234,        -4.028357,         1.596221,        -2.523683,         0.001680,         0.001152,         1.458966,         0.152651,         0.080342,         1.900020,         0.003024,         0.026394,         0.114555,         1.086400,         0.074695,        14.544392,        -0.101641,         0.043471,        -2.338130,         4.190332,         4.318775,        -0.128443,        -2.190481,         0.875361,         0.304388,         0.005821
   31, 32, 964076.1755, 1956172.3426,         3.606772,         1.034016,         3.488121,        -0.156074,         0.057292,        -2.724166,         0.091799,         0.019792,         4.638114,        -0.009860,         0.020415,        -0.482998,        -0.026981,         0.029316,        -0.920360,         0.005262,         0.032837,         0.160238,        -0.330988,         0.631594,        -0.524053,        -0.020808,         0.045004,        -0.462360,         0.926232,         0.550781,         1.681669,         0.001628,         0.001873,         0.869028,         0.228418,         0.409565,         0.557708,        -0.045841,         0.069488,        -0.659696,         0.950262,         0.065327,        14.546224,        -0.083529,         0.049837,        -1.676050,         4.602060,         4.578001,         0.024059,         0.363498,         0.867260,         0.113727,         0.000047
   32, 33, 963149.2861, 1960775.3378,         4.928250,         1.234095,         3.993411,         0.012890,         0.077108,         0.167164,         0.018902,         0.020448,         0.924393,        -0.033335,         0.019536,        -1.706348,         0.009970,         0.026210,         0.380390,        -0.007243,         0.034407,        -0.210509,        -1.840287,         0.638535,        -2.882044,         0.006951,         0.033764,         0.205882,         1.078455,         0.417064,         2.585825,        -0.001228,         0.002254,        -0.544777,         0.104279,         0.671742,         0.155236,         0.055561,         0.071948,         0.772237,         1.216215,         0.065803,        18.482665,        -0.015784,         0.056004,        -0.281829,         4.465963,         4.415739,         0.050224,         0.804833,         0.893783,         0.212174,         0.000484
   33, 34, 938779.3708, 1952593.7962,        -0.349645,         1.182677,        -0.295639,        -0.017856,         0.062391,        -0.286196,         0.145762,         0.017878,         8.153234,        -0.025160,         0.025443,        -0.988870,         0.028142,         0.032219,         0.873468,         0.013206,         0.032440,         0.407099,         1.348052,         0.619848,         2.174812,        -0.008846,         0.032850,        -0.269277,        -0.135815,         0.257875,        -0.526670,        -0.006729,         0.001929,        -3.488593,        -0.642559,         0.315193,        -2.038621,         0.244198,         0.077273,         3.160205,         0.996388,         0.068472,        14.551681,        -0.100887,         0.032864,        -3.069842,         4.390429,         4.418616,        -0.028187,        -0.461129,         0.866867,         0.244062,         0.000190
   34, 35, 938894.6953, 1951469.9694,        -0.195656,         1.152376,        -0.169785,        -0.006089,         0.058568,        -0.103959,         0.145077,         0.017374,         8.350304,        -0.024250,         0.024456,        -0.991583,         0.018390,         0.030993,         0.593336,         0.013781,         0.030559,         0.450958,         1.259226,         0.610626,         2.062188,        -0.016102,         0.031246,        -0.515327,        -0.074083,         0.249674,        -0.296718,        -0.006594,         0.001755,        -3.756992,        -0.660730,         0.297506,        -2.220896,         0.258408,         0.070494,         3.665694,         0.977437,         0.066413,        14.717452,        -0.092253,         0.031458,        -2.932581,         4.619645,         4.542812,         0.076833,         1.601390,         0.863295,         0.534275,         0.008156
   35, 36, 938903.3219, 1952524.4804,        -0.280530,         1.175028,        -0.238743,        -0.017318,         0.061761,        -0.280397,         0.146192,         0.017742,         8.239961,        -0.026147,         0.025088,        -1.042219,         0.026830,         0.031943,         0.839936,         0.012522,         0.032095,         0.390159,         1.314084,         0.616619,         2.131111,        -0.008624,         0.032590,        -0.264630,        -0.130434,         0.256609,        -0.508299,        -0.006706,         0.001913,        -3.505748,        -0.634221,         0.312801,        -2.027554,         0.241324,         0.076512,         3.154066,         0.996326,         0.067888,        14.676070,        -0.099435,         0.032611,        -3.049159,         4.583939,         4.527276,         0.056663,         0.996367,         0.867100,         0.345697,         0.001454
   36, 37, 938918.7192, 1952888.3572,        -0.231379,         1.174288,        -0.197038,        -0.022937,         0.061903,        -0.370529,         0.146911,         0.017740,         8.281294,        -0.027475,         0.024804,        -1.107676,         0.027229,         0.031982,         0.851404,         0.011429,         0.032108,         0.355953,         1.296666,         0.615652,         2.106165,        -0.005839,         0.032778,        -0.178132,        -0.137907,         0.257242,        -0.536099,        -0.006700,         0.001956,        -3.426084,        -0.611586,         0.315916,        -1.935913,         0.233473,         0.077383,         3.017127,         0.999290,         0.067852,        14.727550,        -0.099973,         0.032614,        -3.065296,         4.309630,         4.400538,        -0.090908,        -1.441302,         0.868461,         0.195147,         0.001396
   37, 38, 938930.0177, 1952414.7371,        -0.286274,         1.174921,        -0.243654,        -0.015583,         0.061680,        -0.252643,         0.145991,         0.017736,         8.231500,        -0.025879,         0.025149,        -1.029015,         0.026553,         0.031908,         0.832169,         0.012844,         0.032084,         0.400319,         1.315059,         0.616740,         2.132272,        -0.009297,         0.032545,        -0.285669,        -0.128187,         0.256430,        -0.499891,        -0.006700,         0.001904,        -3.518447,        -0.639059,         0.312067,        -2.047823,         0.242936,         0.076291,         3.184343,         0.995601,         0.067839,        14.675925,        -0.099133,         0.032606,        -3.040339,         4.176091,         4.268522,        -0.092431,        -1.693766,         0.866702,         0.397509,         0.005247
   38, 39, 939088.8169, 1953026.2875,        -0.154148,         1.170455,        -0.131699,        -0.025421,         0.061658,        -0.412283,         0.147484,         0.017668,         8.347746,        -0.028878,         0.024463,        -1.180477,         0.026597,         0.031837,         0.835408,         0.010629,         0.031985,         0.332324,         1.262559,         0.613623,         2.057548,        -0.003718,         0.032838,        -0.113217,        -0.140385,         0.257280,        -0.545650,        -0.006665,         0.001991,        -3.346869,        -0.590724,         0.317636,        -1.859749,         0.225832,         0.077743,         2.904847,         1.001586,         0.067463,        14.846547,        -0.099398,         0.032523,        -3.056235,         4.559308,         4.570852,        -0.011544,        -0.174123,         0.869329,         0.110685,         0.000010
   39, 40, 939095.3223, 1953313.7242,        -0.140224,         1.167633,        -0.120093,        -0.029514,         0.061844,        -0.477240,         0.147743,         0.017709,         8.342803,        -0.029372,         0.024330,        -1.207222,         0.027104,         0.031851,         0.850968,         0.010302,         0.032089,         0.321034,         1.260215,         0.612477,         2.057572,        -0.001961,         0.032842,        -0.059699,        -0.145931,         0.258230,        -0.565119,        -0.006673,         0.002025,        -3.294758,        -0.577963,         0.318617,        -1.813972,         0.221496,         0.077593,         2.854597,         1.003368,         0.067581,        14.846944,        -0.100194,         0.032540,        -3.079141,         4.209149,         4.209401,        -0.000252,        -0.004041,         0.870240,         0.213909,         0.000000
