Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
   20, 21, 959119.2751, 1946607.1226,        -2.748360,         2.648003,        -1.037899,        -0.064194,         0.036388,        -1.764164,         0.162810,         0.019392,         8.395947,         0.049830,         0.018208,         2.736722,         0.047357,         0.026349,         1.797337,         0.005560,         0.033366,         0.166636,         2.757241,         1.387648,         1.986989,         0.236367,         0.148960,         1.586782,       -13.932225,         3.719753,        -3.745470,        -0.004495,         0.001074,        -4.184112,         0.367380,         0.257176,         1.428515,         0.081688,         0.067497,         1.210251,         0.859328,         0.044492,        19.314122,        -0.032681,         0.034785,        -0.939492,         4.683491,         4.694459,        -0.010968,        -0.212345,         0.930410,         0.215968,         0.000025
   21, 22, 958252.7715, 1945332.6195,         5.404240,         1.719005,         3.143818,        -0.155181,         0.036115,        -4.296835,         0.155767,         0.019801,         7.866762,         0.081428,         0.019866,         4.098888,        -0.058862,         0.030850,        -1.908021,         0.042145,         0.030307,         1.390568,        -1.649890,         0.984398,        -1.676039,        -0.048514,         0.101021,        -0.480243,        -1.371587,         2.303100,        -0.595540,        -0.002610,         0.000982,        -2.657241,        -0.031993,         0.229918,        -0.139149,         0.152057,         0.084952,         1.789927,         0.818386,         0.043517,        18.806035,        -0.004767,         0.036797,        -0.129537,         4.371068,         4.428226,        -0.057158,        -1.129221,         0.940680,         0.247031,         0.000831
   22, 23, 958663.3137, 1946011.3377,         2.487723,         1.863550,         1.334937,        -0.132288,         0.037148,        -3.561137,         0.182067,         0.021141,         8.612175,         0.088733,         0.020017,         4.432851,        -0.017492,         0.029651,        -0.589949,         0.047576,         0.031437,         1.513369,        -0.215307,         1.013760,        -0.212385,         0.008720,         0.099894,         0.087291,        -4.404460,         2.593696,        -1.698140,        -0.005137,         0.001209,        -4.249193,         0.229272,         0.231169,         0.991793,         0.201726,         0.065366,         3.086083,         0.807437,         0.048057,        16.801624,        -0.017738,         0.036086,        -0.491561,         4.698970,         4.754470,        -0.055500,        -1.314931,         0.938892,         0.476452,         0.003126
   23, 24, 959183.7233, 1946262.7582,         1.159122,         2.841386,         0.407942,        -0.079293,         0.036757,        -2.157233,         0.179856,         0.019860,         9.056056,         0.060017,         0.018267,         3.285530,         0.035280,         0.026763,         1.318245,        -0.004280,         0.033460,        -0.127918,         0.853277,         1.372429,         0.621728,         0.049794,         0.167074,         0.298037,        -7.825048,         3.965253,        -1.973404,        -0.003331,         0.001200,        -2.776388,         0.086709,         0.273316,         0.317250,         0.076229,         0.072200,         1.055808,         0.866183,         0.044220,        19.588128,        -0.021449,         0.034989,        -0.613019,         5.231573,         5.083870,         0.147703,         2.862611,         0.932756,         0.217587,         0.004527
   24, 25, 959203.1992, 1946017.0808,         3.569418,         2.358332,         1.513535,        -0.099950,         0.036839,        -2.713173,         0.188250,         0.020016,         9.405183,         0.065439,         0.017950,         3.645588,         0.012152,         0.027534,         0.441359,         0.000330,         0.032266,         0.010240,        -0.364040,         1.124265,        -0.323802,        -0.057854,         0.139114,        -0.415874,        -3.574466,         3.263148,        -1.095404,        -0.002742,         0.001203,        -2.279295,        -0.057755,         0.242215,        -0.238445,         0.088576,         0.075158,         1.178527,         0.857482,         0.044309,        19.352413,        -0.017606,         0.034121,        -0.515980,         4.799341,         4.772106,         0.027235,         0.606202,         0.935800,         0.406781,         0.000501
   25, 26, 959185.5227, 1945809.8566,         4.484301,         2.003894,         2.237793,        -0.125795,         0.037796,        -3.328288,         0.191927,         0.020664,         9.288096,         0.067412,         0.018278,         3.688239,        -0.019702,         0.030045,        -0.655744,         0.008305,         0.031821,         0.260994,        -0.924891,         0.966643,        -0.956808,        -0.068111,         0.118353,        -0.575493,        -0.826107,         2.827358,        -0.292183,        -0.002675,         0.001230,        -2.175514,        -0.042071,         0.226491,        -0.185752,         0.106875,         0.077708,         1.375339,         0.846015,         0.046009,        18.387962,        -0.015384,         0.034041,        -0.451922,         4.778151,         4.756470,         0.021681,         0.433549,         0.939733,         0.265036,         0.000135
   26, 27, 959138.5562, 1945775.6629,         4.301752,         1.861205,         2.311273,        -0.132202,         0.037422,        -3.532684,         0.192204,         0.020543,         9.356069,         0.067374,         0.018221,         3.697589,        -0.025734,         0.030386,        -0.846921,         0.012163,         0.031668,         0.384068,        -0.904543,         0.918382,        -0.984930,        -0.048649,         0.109284,        -0.445165,        -0.718155,         2.660897,        -0.269892,        -0.002927,         0.001174,        -2.493241,         0.001577,         0.219159,         0.007194,         0.122601,         0.073577,         1.666296,         0.839605,         0.045808,        18.328650,        -0.015493,         0.034191,        -0.453138,         4.897627,         4.896109,         0.001518,         0.030659,         0.940387,         0.279150,         0.000001
   27, 28, 962034.7097, 1944554.4653,         2.993817,         0.953705,         3.139145,         0.003547,         0.033920,         0.104555,         0.141026,         0.014890,         9.471066,        -0.013921,         0.018629,        -0.747271,        -0.075630,         0.027301,        -2.770243,        -0.044341,         0.034188,        -1.296973,         0.016831,         0.612142,         0.027495,        -0.038633,         0.059143,        -0.653226,        -1.034793,         0.589723,        -1.754710,        -0.004702,         0.001329,        -3.538713,         0.336189,         0.227705,         1.476426,         0.107134,         0.061426,         1.744104,         0.882773,         0.039529,        22.332178,         0.004886,         0.050426,         0.096895,         5.021485,         4.956611,         0.064874,         1.214303,         0.904358,         0.161180,         0.000563
   28, 29, 962099.0949, 1944400.034,         2.783924,         0.934759,         2.978226,         0.013582,         0.034132,         0.397934,         0.144561,         0.014724,         9.817750,        -0.020064,         0.018601,        -1.078671,        -0.075161,         0.027317,        -2.751501,        -0.041757,         0.034140,        -1.223118,         0.132565,         0.603241,         0.219755,        -0.028999,         0.057393,        -0.505267,        -0.913629,         0.503194,        -1.815660,        -0.004820,         0.001333,        -3.615998,         0.388874,         0.221505,         1.755597,         0.108047,         0.058397,         1.850205,         0.860561,         0.039033,        22.046923,         0.017459,         0.051859,         0.336662,         4.965202,         4.924964,         0.040238,         0.766143,         0.902363,         0.189341,         0.000272
   29, 30, 961574.8277, 1944327.3266,         3.817023,         0.987112,         3.866858,        -0.036694,         0.034735,        -1.056393,         0.155074,         0.015348,        10.103660,         0.004659,         0.018854,         0.247079,        -0.106580,         0.027853,        -3.826575,        -0.037574,         0.032869,        -1.143146,        -0.279016,         0.615514,        -0.453305,        -0.038618,         0.058466,        -0.660519,        -1.413124,         0.644325,        -2.193185,        -0.002834,         0.001204,        -2.353273,         0.421769,         0.210991,         1.998987,         0.035827,         0.059478,         0.602349,         0.882241,         0.038092,        23.161034,         0.033477,         0.051295,         0.652633,         4.958285,         4.983605,        -0.025320,        -0.494391,         0.905377,         0.229143,         0.000144
   30, 31, 960762.4865, 1943587.7164,         5.385567,         1.016357,         5.298892,        -0.053527,         0.033443,        -1.600559,         0.182326,         0.014546,        12.534058,         0.045793,         0.016895,         2.710481,        -0.135848,         0.022661,        -5.994688,        -0.019776,         0.028442,        -0.695315,        -1.260083,         0.606539,        -2.077497,         0.074369,         0.051748,         1.437128,        -1.440733,         0.691340,        -2.083972,         0.000486,         0.001047,         0.464529,         0.466027,         0.146736,         3.175960,        -0.091162,         0.056694,        -1.607960,         0.873288,         0.032625,        26.767590,         0.028558,         0.040530,         0.704612,         5.103750,         4.958408,         0.145342,         3.041048,         0.911934,         0.328702,         0.008996
   31, 32, 960986.8406, 1943677.6799,         4.748748,         0.987117,         4.810724,        -0.046300,         0.033885,        -1.366372,         0.178452,         0.014456,        12.344358,         0.032543,         0.017054,         1.908190,        -0.127770,         0.023529,        -5.430452,        -0.023558,         0.028906,        -0.814992,        -0.895071,         0.599859,        -1.492136,         0.055941,         0.050758,         1.102122,        -1.328098,         0.654628,        -2.028784,        -0.000378,         0.001064,        -0.355535,         0.502293,         0.150368,         3.340427,        -0.056790,         0.055426,        -1.024612,         0.865856,         0.033183,        26.093630,         0.033977,         0.041817,         0.812518,         5.277974,         5.262433,         0.015541,         0.290171,         0.908597,         0.157033,         0.000031
   32, 33, 961311.9362, 1943775.8531,         3.780611,         0.956494,         3.952570,        -0.031555,         0.034395,        -0.917437,         0.171879,         0.014563,        11.802504,         0.010613,         0.017611,         0.602649,        -0.115642,         0.025029,        -4.620400,        -0.026867,         0.030268,        -0.887626,        -0.334424,         0.598179,        -0.559070,         0.031933,         0.048278,         0.661449,        -1.204443,         0.624001,        -1.930192,        -0.001696,         0.001070,        -1.584880,         0.564731,         0.159600,         3.538406,        -0.009093,         0.053370,        -0.170383,         0.849234,         0.034450,        24.651440,         0.040411,         0.044081,         0.916742,         5.208890,         5.248302,        -0.039412,        -0.770450,         0.903405,         0.230954,         0.000354
   33, 34, 961754.6889, 1943881.208,         2.761500,         0.923048,         2.991719,        -0.005201,         0.034880,        -0.149101,         0.162513,         0.014704,        11.051973,        -0.014192,         0.018301,        -0.775466,        -0.096539,         0.026677,        -3.618755,        -0.030727,         0.032247,        -0.952855,         0.221274,         0.594687,         0.372084,         0.009324,         0.049314,         0.189071,        -1.052851,         0.551595,        -1.908739,        -0.003461,         0.001194,        -2.897899,         0.557801,         0.183503,         3.039731,         0.052136,         0.052834,         0.986780,         0.829781,         0.036133,        22.964482,         0.044350,         0.047568,         0.932351,         5.065964,         5.064849,         0.001115,         0.021325,         0.899360,         0.196370,         0.000000
   34, 35, 961098.6732, 1944140.5605,         5.356034,         1.098007,         4.877962,        -0.073894,         0.035181,        -2.100400,         0.167192,         0.015334,        10.903322,         0.033574,         0.019847,         1.691629,        -0.142398,         0.027823,        -5.117968,        -0.033445,         0.031347,        -1.066927,        -0.996664,         0.649180,        -1.535266,        -0.045575,         0.059195,        -0.769913,        -1.830433,         0.699930,        -2.615166,        -0.000550,         0.001106,        -0.497505,         0.442859,         0.174291,         2.540923,        -0.046522,         0.058947,        -0.789220,         0.902779,         0.036938,        24.440574,         0.041270,         0.048948,         0.843139,         5.024131,         4.983902,         0.040229,         0.774005,         0.909699,         0.206077,         0.000309
   35, 36, 960726.4469, 1943818.1846,         5.688587,         1.066834,         5.332215,        -0.066809,         0.033969,        -1.966773,         0.180445,         0.014906,        12.105535,         0.048374,         0.017908,         2.701317,        -0.144138,         0.024075,        -5.986999,        -0.022202,         0.028960,        -0.766628,        -1.348943,         0.625351,        -2.157098,         0.044075,         0.058086,         0.758786,        -1.666995,         0.735088,        -2.267749,         0.000507,         0.001113,         0.454967,         0.455540,         0.152732,         2.982605,        -0.094799,         0.059311,        -1.598337,         0.888798,         0.033211,        26.762464,         0.029308,         0.041824,         0.700744,         5.248002,         5.203494,         0.044508,         0.820457,         0.914032,         0.135159,         0.000209
   36, 37, 960624.9449, 1944072.1291,         5.865767,         1.128513,         5.197786,        -0.080667,         0.034070,        -2.367708,         0.178314,         0.015454,        11.538488,         0.045204,         0.018715,         2.415344,        -0.151416,         0.025293,        -5.986448,        -0.024430,         0.029601,        -0.825290,        -1.388682,         0.649511,        -2.138042,         0.009413,         0.061610,         0.152782,        -1.682425,         0.830432,        -2.025964,         0.000248,         0.001101,         0.224931,         0.411669,         0.158332,         2.600047,        -0.079464,         0.061033,        -1.301980,         0.903694,         0.034170,        26.447251,         0.031422,         0.043075,         0.729460,         5.027328,         5.076752,        -0.049424,        -0.973478,         0.918680,         0.242471,         0.000603
   37, 38, 960453.6681, 1945099.8063,         6.470568,         1.467372,         4.409632,        -0.111267,         0.033291,        -3.342269,         0.167239,         0.016317,        10.249580,         0.038113,         0.018340,         2.078110,        -0.093006,         0.025021,        -3.717066,        -0.040330,         0.028303,        -1.424952,        -1.653832,         0.762594,        -2.168693,        -0.125041,         0.078075,        -1.601549,         0.636679,         2.102623,         0.302802,        -0.001722,         0.001018,        -1.691917,         0.160320,         0.202207,         0.792854,         0.002768,         0.068492,         0.040409,         0.930823,         0.042282,        22.014551,        -0.012308,         0.036083,        -0.341111,         4.618048,         4.674086,        -0.056038,        -1.040810,         0.929460,         0.148059,         0.000374
   38, 39, 960599.5962, 1945245.2311,         6.284618,         1.507280,         4.169508,        -0.108402,         0.033170,        -3.268072,         0.164223,         0.016158,        10.163577,         0.037940,         0.017934,         2.115559,        -0.071444,         0.025355,        -2.817747,        -0.053310,         0.028594,        -1.864414,        -1.498042,         0.766076,        -1.955473,        -0.137195,         0.079044,        -1.735686,         0.332361,         1.800639,         0.184579,        -0.001865,         0.001078,        -1.730947,         0.133579,         0.198611,         0.672564,        -0.009498,         0.070352,        -0.135003,         0.953312,         0.043290,        22.021737,        -0.022965,         0.035836,        -0.640817,         4.482104,         4.450403,         0.031701,         0.588870,         0.925619,         0.148312,         0.000120
   39, 40, 960561.6917, 1945186.7107,         6.350580,         1.476746,         4.300389,        -0.109499,         0.033131,        -3.305030,         0.164695,         0.016152,        10.196619,         0.037938,         0.017999,         2.107735,        -0.079920,         0.025145,        -3.178381,        -0.048053,         0.028438,        -1.689736,        -1.554806,         0.758420,        -2.050061,        -0.131296,         0.077825,        -1.687078,         0.255262,         1.792241,         0.142426,        -0.001783,         0.001043,        -1.710050,         0.150946,         0.198988,         0.758570,        -0.006443,         0.068626,        -0.093885,         0.945765,         0.042785,        22.104803,        -0.018986,         0.035885,        -0.529082,         4.350565,         4.395489,        -0.044924,        -0.833457,         0.926816,         0.146162,         0.000236
