Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_AGE, se_AGE, t_AGE, est_COMPLEX, se_COMPLEX, t_COMPLEX, est_COMDIST, se_COMDIST, t_COMDIST, est_SUBWAY, se_SUBWAY, t_SUBWAY, est_MAJROAD, se_MAJROAD, t_MAJROAD, est_AGEAVE, se_AGEAVE, t_AGEAVE, est_POPDEN, se_POPDEN, t_POPDEN, est_BLSPOPF, se_BLSPOPF, t_BLSPOPF, est_FIRENO, se_FIRENO, t_FIRENO, est_CAR2012R, se_CAR2012R, t_CAR2012R, est_TAX, se_TAX, t_TAX, est_AREA_1, se_AREA_1, t_AREA_1, est_FLOOR1_1, se_FLOOR1_1, t_FLOOR1_1, y, yhat, residual, std_residual, localR2, influence, CooksD
    0, 1, 962333.4335, 1943825.5937,         1.060173,         0.928335,         1.142016,        -0.023324,         0.028759,        -0.811023,         0.159869,         0.015041,        10.628924,        -0.034916,         0.016992,        -2.054824,        -0.045480,         0.023357,        -1.947190,        -0.018875,         0.030769,        -0.613445,         1.088517,         0.605757,         1.796954,        -0.023178,         0.045374,        -0.510815,        -0.892969,         0.350755,        -2.545851,        -0.005318,         0.001125,        -4.729561,        -0.046399,         0.044016,        -1.054135,         0.149739,         0.035653,         4.199935,         0.911975,         0.033303,        27.383778,         0.017213,         0.033242,         0.517808,         4.650676,         4.672659,        -0.021983,        -0.418935,         0.931045,         0.156169,         0.000064
    1, 2, 962576.2556, 1944199.8002,         1.658159,         0.972756,         1.704599,        -0.002407,         0.029933,        -0.080407,         0.143229,         0.015558,         9.205885,        -0.033874,         0.017478,        -1.938062,        -0.037629,         0.024840,        -1.514870,        -0.022103,         0.033354,        -0.662667,         0.697020,         0.633412,         1.100420,        -0.045911,         0.043870,        -1.046541,        -0.696914,         0.363662,        -1.916377,        -0.005823,         0.001250,        -4.658641,        -0.060151,         0.041315,        -1.455899,         0.166021,         0.035060,         4.735367,         0.921245,         0.035917,        25.649429,         0.015511,         0.034094,         0.454964,         5.091780,         5.125788,        -0.034008,        -0.673466,         0.935926,         0.218501,         0.000251
    2, 3, 961749.2586, 1942854.2381,         0.514849,         1.014831,         0.507325,        -0.061036,         0.030148,        -2.024534,         0.189438,         0.016121,        11.750892,        -0.023126,         0.016640,        -1.389773,        -0.061946,         0.021357,        -2.900532,        -0.015448,         0.029489,        -0.523858,         1.462389,         0.655371,         2.231391,         0.055863,         0.039404,         1.417682,        -1.157058,         0.392621,        -2.947007,        -0.003837,         0.000905,        -4.239788,         0.269227,         0.157380,         1.710685,         0.061683,         0.046118,         1.337522,         0.886773,         0.033017,        26.858082,         0.011768,         0.031774,         0.370372,         4.811799,         4.681708,         0.130091,         2.426344,         0.913205,         0.118995,         0.001577
    3, 4, 961493.89, 1942493.5085,         0.510715,         1.044057,         0.489164,        -0.074274,         0.029875,        -2.486190,         0.193347,         0.017003,        11.371497,        -0.016721,         0.016950,        -0.986512,        -0.065124,         0.021282,        -3.060028,        -0.011933,         0.030320,        -0.393580,         1.487909,         0.666045,         2.233946,         0.065294,         0.039103,         1.669795,        -1.182305,         0.453229,        -2.608623,        -0.003376,         0.000908,        -3.716431,         0.262415,         0.151804,         1.728648,         0.047260,         0.048862,         0.967199,         0.880958,         0.034405,        25.605393,         0.010540,         0.030750,         0.342772,         4.745413,         4.658284,         0.087129,         1.663379,         0.903950,         0.159127,         0.001038
    4, 5, 961233.2027, 1942230.3491,         0.671456,         1.069309,         0.627934,        -0.089221,         0.030772,        -2.899464,         0.197906,         0.018384,        10.764918,        -0.005084,         0.017438,        -0.291547,        -0.073034,         0.021562,        -3.387106,        -0.010093,         0.032239,        -0.313067,         1.422710,         0.675365,         2.106580,         0.069666,         0.041782,         1.667373,        -1.147064,         0.560703,        -2.045761,        -0.002908,         0.000943,        -3.084040,         0.280643,         0.155195,         1.808327,         0.030129,         0.053877,         0.559228,         0.878983,         0.036285,        24.224683,         0.008908,         0.030435,         0.292678,         4.879818,         4.776030,         0.103788,         2.099661,         0.897274,         0.251166,         0.002933
    5, 6, 961165.8318, 1943286.0279,         1.618661,         1.009140,         1.604000,        -0.087607,         0.035102,        -2.495813,         0.192377,         0.015876,        12.117377,         0.006772,         0.016058,         0.421749,        -0.083147,         0.021539,        -3.860288,        -0.015843,         0.028397,        -0.557907,         0.853273,         0.644972,         1.322961,         0.088202,         0.055993,         1.575235,        -1.428710,         0.610987,        -2.338365,        -0.001697,         0.000978,        -1.735511,         0.206854,         0.172830,         1.196863,        -0.010753,         0.056181,        -0.191401,         0.924706,         0.029918,        30.908412,         0.025741,         0.033510,         0.768165,         5.087482,         5.068484,         0.018998,         0.372351,         0.921742,         0.202222,         0.000070
    6, 7, 961313.2771, 1943305.3987,         1.334970,         1.007173,         1.325462,        -0.078935,         0.035526,        -2.221878,         0.191029,         0.015882,        12.027801,        -0.001613,         0.016277,        -0.099075,        -0.076413,         0.021774,        -3.509350,        -0.016527,         0.028696,        -0.575919,         0.997079,         0.649289,         1.535647,         0.083647,         0.055948,         1.495100,        -1.372418,         0.598873,        -2.291668,        -0.002237,         0.000988,        -2.263176,         0.227398,         0.175180,         1.298086,         0.006165,         0.055484,         0.111106,         0.919311,         0.030620,        30.023428,         0.022462,         0.032990,         0.680868,         4.869232,         4.852915,         0.016317,         0.307983,         0.921144,         0.139729,         0.000031
    7, 8, 962133.5667, 1943377.8241,         0.647962,         0.981756,         0.660003,        -0.036598,         0.030307,        -1.207591,         0.173814,         0.015819,        10.987447,        -0.035847,         0.017290,        -2.073290,        -0.051069,         0.023115,        -2.209338,        -0.015588,         0.030926,        -0.504057,         1.360815,         0.645763,         2.107299,         0.015247,         0.048907,         0.311763,        -1.065865,         0.367874,        -2.897365,        -0.004852,         0.001070,        -4.533468,         0.075698,         0.086221,         0.877955,         0.113606,         0.041328,         2.748908,         0.893709,         0.034028,        26.263820,         0.015517,         0.033794,         0.459167,         4.920713,         4.945521,        -0.024808,        -0.453333,         0.922236,         0.082237,         0.000037
    8, 9, 962106.2529, 1942949.4875,         0.327164,         1.053914,         0.310428,        -0.044469,         0.030666,        -1.450092,         0.179905,         0.016768,        10.729335,        -0.038259,         0.017932,        -2.133523,        -0.053100,         0.023295,        -2.279471,        -0.010536,         0.032107,        -0.328163,         1.580953,         0.692512,         2.282926,         0.034944,         0.043589,         0.801680,        -1.193348,         0.383405,        -3.112503,        -0.004734,         0.001086,        -4.357980,         0.185224,         0.141845,         1.305825,         0.092548,         0.044757,         2.067799,         0.873997,         0.036439,        23.985278,         0.013417,         0.033834,         0.396558,         4.822889,         4.796671,         0.026218,         0.499931,         0.912839,         0.157137,         0.000092
    9, 10, 960584.4767, 1942901.6994,         2.997332,         1.054008,         2.843746,        -0.128434,         0.032845,        -3.910267,         0.196745,         0.017146,        11.474759,         0.048894,         0.016712,         2.925781,        -0.128750,         0.022460,        -5.732504,        -0.005919,         0.029164,        -0.202962,         0.253240,         0.642458,         0.394173,         0.065819,         0.049663,         1.325323,        -1.629947,         0.782065,        -2.084158,        -0.000190,         0.000894,        -0.213139,         0.247623,         0.159439,         1.553092,        -0.076889,         0.057772,        -1.330909,         0.922086,         0.030142,        30.591878,         0.032582,         0.038601,         0.844068,         5.079181,         5.102852,        -0.023671,        -0.467431,         0.915005,         0.214091,         0.000118
   10, 11, 960606.3806, 1942696.2666,         2.834859,         1.069308,         2.651115,        -0.126648,         0.032173,        -3.936472,         0.198899,         0.018029,        11.032007,         0.051710,         0.017260,         2.995924,        -0.132479,         0.022989,        -5.762658,        -0.003855,         0.030604,        -0.125947,         0.336879,         0.652044,         0.516650,         0.068936,         0.045910,         1.501528,        -1.453880,         0.775655,        -1.874390,        -0.000457,         0.000916,        -0.499051,         0.337422,         0.156928,         2.150164,        -0.077758,         0.058493,        -1.329343,         0.915524,         0.032359,        28.292443,         0.026693,         0.037722,         0.707620,         5.075547,         5.070772,         0.004775,         0.093987,         0.907653,         0.208857,         0.000005
   11, 12, 960451.4026, 1942588.0501,         3.145550,         1.065987,         2.950834,        -0.133310,         0.029651,        -4.496019,         0.200504,         0.017852,        11.231282,         0.061926,         0.017158,         3.609147,        -0.144218,         0.022725,        -6.346103,        -0.001823,         0.029848,        -0.061091,         0.189482,         0.641777,         0.295246,         0.069569,         0.043854,         1.586380,        -1.439929,         0.886504,        -1.624278,        -0.000217,         0.000871,        -0.249667,         0.374354,         0.151485,         2.471224,        -0.094201,         0.058305,        -1.615661,         0.910134,         0.031164,        29.204649,         0.023549,         0.037316,         0.631066,         4.799341,         4.711632,         0.087709,         1.788467,         0.911979,         0.262910,         0.002263
   12, 13, 960584.4818, 1942236.7969,         2.443943,         1.086514,         2.249344,        -0.128153,         0.031037,        -4.129026,         0.204584,         0.019238,        10.634565,         0.056395,         0.017954,         3.141017,        -0.137248,         0.023142,        -5.930794,        -0.002436,         0.032938,        -0.073943,         0.554638,         0.664198,         0.835050,         0.066123,         0.043776,         1.510479,        -1.106992,         0.767323,        -1.442668,        -0.000986,         0.000898,        -1.097966,         0.450641,         0.160229,         2.812480,        -0.069715,         0.059194,        -1.177743,         0.904622,         0.035106,        25.768553,         0.017015,         0.034924,         0.487207,         4.741556,         4.714131,         0.027425,         0.560540,         0.902719,         0.266385,         0.000226
   13, 14, 960670.9779, 1941802.8315,         1.644121,         1.122599,         1.464566,        -0.119601,         0.031509,        -3.795819,         0.207543,         0.020168,        10.290670,         0.044944,         0.018524,         2.426268,        -0.123323,         0.022901,        -5.384977,        -0.005819,         0.035940,        -0.161911,         0.977677,         0.694509,         1.407726,         0.058153,         0.044818,         1.297526,        -0.846333,         0.708366,        -1.194767,        -0.001830,         0.000906,        -2.020601,         0.449075,         0.167825,         2.675843,        -0.032437,         0.059990,        -0.540703,         0.894252,         0.037809,        23.651595,         0.010435,         0.032528,         0.320797,         4.618048,         4.723050,        -0.105002,        -2.280317,         0.899253,         0.350177,         0.005557
   14, 15, 957816.4131, 1946266.7864,         3.124029,         1.764431,         1.770559,        -0.140037,         0.030862,        -4.537581,         0.134616,         0.019777,         6.806686,         0.060972,         0.022050,         2.765229,         0.049147,         0.027398,         1.793826,        -0.030892,         0.029710,        -1.039800,        -0.001417,         0.979902,        -0.001446,        -0.172991,         0.073802,        -2.343991,        -4.753711,         2.263803,        -2.099878,        -0.002335,         0.000996,        -2.345233,        -0.439137,         0.196461,        -2.235234,         0.186683,         0.048853,         3.821348,         0.893211,         0.036783,        24.283226,         0.049661,         0.076296,         0.650906,         4.607183,         4.593565,         0.013618,         0.285273,         0.958108,         0.301621,         0.000070
   15, 16, 957914.0362, 1946138.8909,         4.101562,         1.872404,         2.190532,        -0.149360,         0.030937,        -4.827906,         0.142469,         0.019740,         7.217252,         0.058256,         0.021878,         2.662764,         0.050904,         0.027446,         1.854736,        -0.031484,         0.029801,        -1.056467,        -0.559646,         1.100949,        -0.508331,        -0.204793,         0.080078,        -2.557407,        -3.809563,         2.212446,        -1.721879,        -0.002338,         0.001143,        -2.045050,        -0.493213,         0.212329,        -2.322870,         0.203504,         0.068827,         2.956751,         0.885513,         0.036800,        24.062989,         0.039642,         0.075872,         0.522492,         4.728354,         4.717230,         0.011124,         0.215446,         0.958760,         0.183019,         0.000021
   16, 17, 958373.9516, 1946168.3064,         2.848855,         1.812980,         1.571366,        -0.152799,         0.032184,        -4.747618,         0.159372,         0.021230,         7.506792,         0.064134,         0.022726,         2.822043,         0.059342,         0.027290,         2.174494,        -0.032991,         0.029306,        -1.125725,        -0.016874,         0.977495,        -0.017263,        -0.136889,         0.092997,        -1.471970,        -3.647415,         2.295825,        -1.588717,        -0.003719,         0.001327,        -2.802447,        -0.215037,         0.246722,        -0.871576,         0.196918,         0.070732,         2.783993,         0.900800,         0.037928,        23.750419,         0.027212,         0.085952,         0.316594,         4.477121,         4.440749,         0.036372,         0.734862,         0.956601,         0.249217,         0.000356
   17, 18, 959185.8158, 1946804.5359,        -2.049417,         1.982071,        -1.033978,        -0.096782,         0.031798,        -3.043691,         0.161399,         0.019868,         8.123506,         0.025541,         0.018865,         1.353909,         0.048455,         0.025702,         1.885245,        -0.083810,         0.029154,        -2.874695,         2.648739,         1.131522,         2.340864,         0.147593,         0.103246,         1.429529,       -10.104588,         3.110341,        -3.248707,        -0.003286,         0.001264,        -2.600234,         0.091375,         0.221933,         0.411724,         0.064969,         0.065336,         0.994386,         0.996066,         0.035227,        28.275974,        -0.064360,         0.090440,        -0.711628,         4.605106,         4.596527,         0.008579,         0.279503,         0.939500,         0.711283,         0.000382
   18, 19, 959048.347, 1946774.3474,        -1.766883,         2.049460,        -0.862121,        -0.098993,         0.031864,        -3.106716,         0.159314,         0.019782,         8.053669,         0.029724,         0.018956,         1.568001,         0.050500,         0.025576,         1.974504,        -0.077844,         0.029007,        -2.683608,         2.539067,         1.141657,         2.224020,         0.121094,         0.110303,         1.097837,        -9.566211,         3.128034,        -3.058218,        -0.003599,         0.001262,        -2.852805,         0.092036,         0.230126,         0.399935,         0.066655,         0.066021,         1.009596,         0.984133,         0.035451,        27.760013,        -0.057813,         0.095979,        -0.602352,         5.021189,         5.023628,        -0.002439,        -0.054742,         0.942009,         0.391525,         0.000004
   19, 20, 959073.7983, 1946533.2631,         0.822493,         2.495935,         0.329533,        -0.105701,         0.032494,        -3.252933,         0.167146,         0.020085,         8.322033,         0.043601,         0.018731,         2.327773,         0.049740,         0.025796,         1.928164,        -0.066357,         0.028760,        -2.307263,         1.327733,         1.233096,         1.076747,        -0.016801,         0.145382,        -0.115566,        -5.413705,         3.648347,        -1.483879,        -0.002627,         0.001285,        -2.044734,        -0.080952,         0.251298,        -0.322135,         0.049109,         0.075214,         0.652924,         0.973818,         0.035515,        27.420058,        -0.070156,         0.101194,        -0.693276,         4.778151,         4.894304,        -0.116153,        -2.338980,         0.945393,         0.244217,         0.003506
   20, 21, 957960.3977, 1945788.9777,         4.958058,         1.808947,         2.740854,        -0.165690,         0.029570,        -5.603373,         0.151653,         0.019173,         7.909840,         0.053574,         0.020616,         2.598682,         0.051847,         0.027334,         1.896783,        -0.029264,         0.028881,        -1.013261,        -0.878376,         1.103184,        -0.796219,        -0.215431,         0.077834,        -2.767845,        -2.639397,         2.083144,        -1.267025,        -0.001345,         0.000997,        -1.348718,        -0.553460,         0.182561,        -3.031641,         0.150698,         0.072969,         2.065242,         0.865829,         0.035030,        24.716772,         0.016266,         0.073378,         0.221677,         4.491362,         4.574360,        -0.082998,        -1.616853,         0.960050,         0.192426,         0.001235
   21, 22, 958371.893, 1945373.576,         4.479405,         1.642682,         2.726886,        -0.210461,         0.030786,        -6.836214,         0.192200,         0.021329,         9.011098,         0.041768,         0.022100,         1.889953,         0.045543,         0.029844,         1.526046,        -0.026275,         0.030317,        -0.866671,        -0.175393,         0.941177,        -0.186355,        -0.261523,         0.094094,        -2.779368,        -3.195718,         2.134761,        -1.496991,        -0.000795,         0.000857,        -0.927511,        -0.541488,         0.213200,        -2.539805,         0.079915,         0.076418,         1.045766,         0.850184,         0.036116,        23.540116,        -0.023999,         0.077239,        -0.310704,         4.942008,         4.938259,         0.003749,         0.075504,         0.958051,         0.244269,         0.000004
   22, 23, 958252.7715, 1945332.6195,         4.248309,         1.671978,         2.540888,        -0.196159,         0.029472,        -6.655812,         0.183361,         0.020673,         8.869786,         0.041596,         0.021190,         1.962986,         0.046797,         0.028688,         1.631234,        -0.032169,         0.030189,        -1.065575,        -0.106584,         0.977758,        -0.109009,        -0.215144,         0.089162,        -2.412946,        -3.147305,         2.052989,        -1.533036,        -0.000433,         0.000843,        -0.513296,        -0.506561,         0.204410,        -2.478165,         0.061494,         0.077876,         0.789641,         0.840579,         0.035145,        23.917486,        -0.017424,         0.074600,        -0.233561,         4.363324,         4.398289,        -0.034965,        -0.698209,         0.958475,         0.231443,         0.000291
   23, 24, 958777.0797, 1945693.3615,         3.825362,         1.741176,         2.196999,        -0.205575,         0.033521,        -6.132683,         0.206925,         0.020603,        10.043389,         0.059661,         0.020477,         2.913477,         0.018823,         0.030975,         0.607673,        -0.014960,         0.026573,        -0.562962,        -0.190582,         0.865734,        -0.220139,        -0.180610,         0.099575,        -1.813801,        -1.308001,         2.374191,        -0.550925,        -0.002151,         0.001099,        -1.958282,        -0.310831,         0.222313,        -1.398171,         0.119048,         0.085128,         1.398451,         0.885349,         0.035042,        25.265622,        -0.044172,         0.087264,        -0.506183,         4.384670,         4.336579,         0.048091,         1.529762,         0.955957,         0.697120,         0.010682
   24, 25, 959361.4899, 1946461.5575,         3.808373,         3.158673,         1.205688,        -0.105031,         0.030972,        -3.391186,         0.172789,         0.018931,         9.127111,         0.043892,         0.017492,         2.509203,         0.036381,         0.024874,         1.462594,        -0.065942,         0.027098,        -2.433438,         0.089172,         1.443782,         0.061763,        -0.182780,         0.180487,        -1.012701,        -1.849368,         4.277880,        -0.432309,        -0.001140,         0.001334,        -0.854668,        -0.345103,         0.264177,        -1.306331,        -0.004938,         0.089591,        -0.055113,         0.992044,         0.033375,        29.724135,        -0.075865,         0.081160,        -0.934753,         4.795880,         4.872178,        -0.076298,        -1.660413,         0.944473,         0.352881,         0.002982
   25, 26, 959183.7233, 1946262.7582,         3.895400,         2.481263,         1.569926,        -0.118540,         0.032527,        -3.644345,         0.179171,         0.020125,         8.902993,         0.057903,         0.018183,         3.184387,         0.038204,         0.025778,         1.482024,        -0.049730,         0.027500,        -1.808385,        -0.153421,         1.145430,        -0.133942,        -0.175281,         0.141934,        -1.234950,        -0.770402,         3.371987,        -0.228471,        -0.001229,         0.001303,        -0.943504,        -0.330781,         0.235614,        -1.403913,         0.044604,         0.086772,         0.514031,         0.964804,         0.034572,        27.906925,        -0.074812,         0.098714,        -0.757864,         5.267172,         5.154703,         0.112469,         2.246472,         0.948678,         0.231838,         0.003021
   26, 27, 961916.2663, 1944639.4684,         1.805175,         1.000256,         1.804713,        -0.060912,         0.030457,        -1.999896,         0.155748,         0.015618,         9.972482,        -0.006502,         0.016790,        -0.387272,        -0.062405,         0.024490,        -2.548202,        -0.033570,         0.030672,        -1.094483,         0.704284,         0.633664,         1.111447,        -0.038373,         0.059440,        -0.645577,        -1.182056,         0.609015,        -1.940930,        -0.004135,         0.001355,        -3.050458,         0.013631,         0.228698,         0.059601,         0.115008,         0.061447,         1.871646,         0.970070,         0.033444,        29.006142,         0.021648,         0.034155,         0.633802,         4.892095,         4.916061,        -0.023966,        -0.449775,         0.946736,         0.129860,         0.000060
   27, 28, 961574.8277, 1944327.3266,         1.990449,         0.994440,         2.001577,        -0.080173,         0.031318,        -2.559983,         0.173567,         0.015582,        11.139081,        -0.001055,         0.016586,        -0.063590,        -0.071175,         0.023756,        -2.996054,        -0.033168,         0.028587,        -1.160268,         0.707084,         0.622398,         1.136064,        -0.028390,         0.056663,        -0.501027,        -1.455370,         0.598559,        -2.431457,        -0.003022,         0.001027,        -2.942392,         0.105067,         0.196022,         0.535996,         0.065661,         0.054750,         1.199287,         0.962600,         0.031128,        30.923818,         0.030882,         0.033820,         0.913126,         4.977159,         5.010810,        -0.033651,        -0.671527,         0.942790,         0.230393,         0.000268
   28, 29, 960986.8406, 1943677.6799,         2.781421,         1.093249,         2.544180,        -0.106092,         0.035088,        -3.023564,         0.188118,         0.016158,        11.642640,         0.023253,         0.017141,         1.356591,        -0.097641,         0.023444,        -4.164795,        -0.021007,         0.028426,        -0.738994,         0.315889,         0.666554,         0.473914,         0.030234,         0.078890,         0.383243,        -1.824106,         0.658402,        -2.770503,        -0.000656,         0.001177,        -0.557798,         0.041787,         0.185540,         0.225220,        -0.022293,         0.062486,        -0.356767,         0.961327,         0.030209,        31.822841,         0.052830,         0.039004,         1.354461,         5.101108,         5.034956,         0.066152,         1.321613,         0.931505,         0.232153,         0.001047
   29, 30, 961311.9362, 1943775.8531,         1.770562,         1.003979,         1.763545,        -0.087193,         0.033522,        -2.601105,         0.186291,         0.015759,        11.821009,         0.002360,         0.016710,         0.141248,        -0.078063,         0.022889,        -3.410508,        -0.024521,         0.028216,        -0.869061,         0.818676,         0.633237,         1.292843,         0.030467,         0.062784,         0.485273,        -1.474264,         0.604323,        -2.439529,        -0.002266,         0.000991,        -2.285191,         0.179030,         0.180271,         0.993117,         0.021600,         0.055494,         0.389231,         0.941655,         0.030034,        31.353239,         0.031471,         0.034722,         0.906359,         5.198793,         5.175756,         0.023037,         0.453753,         0.932242,         0.210064,         0.000109
   30, 31, 961754.6889, 1943881.208,         1.104257,         0.962407,         1.147391,        -0.060754,         0.032899,        -1.846668,         0.179445,         0.015593,        11.508092,        -0.017623,         0.016702,        -1.055189,        -0.062515,         0.023358,        -2.676392,        -0.028054,         0.029402,        -0.954159,         1.151547,         0.619008,         1.860312,         0.012067,         0.054519,         0.221328,        -1.159938,         0.498327,        -2.327662,        -0.003761,         0.000995,        -3.780448,         0.250364,         0.183075,         1.367550,         0.070274,         0.050803,         1.383267,         0.924527,         0.031321,        29.517389,         0.019694,         0.032907,         0.598480,         5.075237,         5.055879,         0.019358,         0.378291,         0.932237,         0.197509,         0.000070
   31, 32, 961098.6732, 1944140.5605,         3.349227,         1.137314,         2.944856,        -0.113261,         0.032751,        -3.458241,         0.180076,         0.015984,        11.266008,         0.021738,         0.017763,         1.223800,        -0.092701,         0.023853,        -3.886307,        -0.030013,         0.027782,        -1.080281,         0.105670,         0.672521,         0.157125,        -0.070121,         0.069659,        -1.006638,        -1.990300,         0.658679,        -3.021652,        -0.001278,         0.001004,        -1.272269,        -0.023484,         0.192630,        -0.121910,         0.022505,         0.057329,         0.392556,         0.981203,         0.030680,        31.981914,         0.062219,         0.039725,         1.566235,         5.055816,         4.983481,         0.072335,         1.454891,         0.941826,         0.242432,         0.001343
   32, 33, 960726.4469, 1943818.1846,         3.758785,         1.188529,         3.162551,        -0.133952,         0.034025,        -3.936812,         0.187248,         0.016262,        11.514191,         0.037063,         0.017111,         2.166054,        -0.109616,         0.023017,        -4.762481,        -0.025036,         0.027670,        -0.904819,        -0.085400,         0.681390,        -0.125331,        -0.048160,         0.086830,        -0.554647,        -2.024176,         0.735094,        -2.753627,        -0.000161,         0.001092,        -0.147458,        -0.105378,         0.190365,        -0.553560,        -0.010769,         0.063074,        -0.170741,         0.974238,         0.029359,        33.184190,         0.074869,         0.044034,         1.700276,         5.257774,         5.211625,         0.046149,         0.860080,         0.938208,         0.117651,         0.000196
   33, 34, 960624.9449, 1944072.1291,         4.182330,         1.258350,         3.323663,        -0.142813,         0.033545,        -4.257353,         0.184687,         0.016477,        11.208460,         0.036164,         0.017450,         2.072460,        -0.110804,         0.023047,        -4.807732,        -0.030243,         0.027301,        -1.107775,        -0.263863,         0.706381,        -0.373542,        -0.114097,         0.089485,        -1.275051,        -1.904754,         0.840497,        -2.266222,        -0.000463,         0.001047,        -0.441665,        -0.202003,         0.199614,        -1.011969,         0.028153,         0.063943,         0.440282,         0.983836,         0.029969,        32.828779,         0.084971,         0.046830,         1.814454,         5.085251,         5.110981,        -0.025730,        -0.502735,         0.944422,         0.197214,         0.000123
   34, 35, 960278.0218, 1944998.8108,         4.711014,         1.562048,         3.015922,        -0.152753,         0.031965,        -4.778754,         0.186144,         0.017321,        10.746795,         0.030762,         0.017942,         1.714499,        -0.090839,         0.021990,        -4.131005,        -0.036186,         0.026061,        -1.388528,        -0.690613,         0.824681,        -0.837430,        -0.183929,         0.082796,        -2.221460,        -0.798623,         2.864000,        -0.278849,        -0.001257,         0.001069,        -1.176170,        -0.383415,         0.218848,        -1.751971,         0.129816,         0.075284,         1.724349,         0.980271,         0.031716,        30.907514,         0.084124,         0.058993,         1.426001,         4.311754,         4.363528,        -0.051774,        -0.994756,         0.956596,         0.169788,         0.000401
   35, 36, 960368.5034, 1945118.0775,         4.682246,         1.526979,         3.066345,        -0.148496,         0.029985,        -4.952414,         0.183505,         0.016650,        11.021340,         0.031028,         0.017251,         1.798621,        -0.081092,         0.021498,        -3.772026,        -0.034866,         0.025302,        -1.378003,        -0.671079,         0.804678,        -0.833972,        -0.166621,         0.078384,        -2.125712,        -1.111596,         2.795278,        -0.397669,        -0.001247,         0.001038,        -1.201255,        -0.318525,         0.205237,        -1.551985,         0.102506,         0.073690,         1.391041,         0.984116,         0.031531,        31.210879,         0.064765,         0.053193,         1.217555,         4.315925,         4.318450,        -0.002525,        -0.048044,         0.956161,         0.153506,         0.000001
   36, 37, 960599.5962, 1945245.2311,         4.629376,         1.551448,         2.983907,        -0.140053,         0.028846,        -4.855205,         0.177822,         0.016322,        10.894411,         0.031077,         0.016947,         1.833734,        -0.071951,         0.021776,        -3.304123,        -0.037739,         0.025415,        -1.484950,        -0.586116,         0.793794,        -0.738374,        -0.162350,         0.079019,        -2.054580,        -1.710783,         2.194569,        -0.779553,        -0.001336,         0.001066,        -1.253697,        -0.290822,         0.198870,        -1.462369,         0.070350,         0.072293,         0.973132,         1.002788,         0.032862,        30.515057,         0.044847,         0.050103,         0.895079,         4.653213,         4.650077,         0.003136,         0.057964,         0.955908,         0.102830,         0.000001
   37, 38, 960561.6917, 1945186.7107,         4.602470,         1.496974,         3.074516,        -0.142413,         0.028777,        -4.948873,         0.178962,         0.016230,        11.026488,         0.030683,         0.016925,         1.812857,        -0.075508,         0.021581,        -3.498781,        -0.036421,         0.025247,        -1.442593,        -0.582845,         0.777510,        -0.749631,        -0.157958,         0.076633,        -2.061239,        -1.851513,         2.085819,        -0.887667,        -0.001238,         0.001018,        -1.215986,        -0.279225,         0.198195,        -1.408837,         0.073417,         0.069167,         1.061449,         0.997788,         0.032248,        30.940745,         0.051831,         0.049097,         1.055682,         4.398808,         4.382786,         0.016022,         0.296033,         0.955776,         0.102269,         0.000020
   38, 39, 960595.6726, 1945130.8062,         4.625236,         1.501005,         3.081426,        -0.140787,         0.029441,        -4.782042,         0.178760,         0.016372,        10.918622,         0.030485,         0.017206,         1.771735,        -0.079264,         0.021900,        -3.619332,        -0.037834,         0.025635,        -1.475866,        -0.596940,         0.784684,        -0.760740,        -0.159349,         0.078133,        -2.039463,        -1.961660,         1.887698,        -1.039181,        -0.001199,         0.001015,        -1.181045,        -0.291848,         0.205530,        -1.419978,         0.076036,         0.068728,         1.106333,         1.001775,         0.032610,        30.720225,         0.060323,         0.049300,         1.223585,         4.648775,         4.678148,        -0.029373,        -0.549306,         0.956150,         0.123719,         0.000084
   39, 40, 960796.8645, 1945146.301,         4.352260,         1.409359,         3.088113,        -0.138787,         0.028508,        -4.868395,         0.173811,         0.015955,        10.894156,         0.029133,         0.016882,         1.725664,        -0.076676,         0.021885,        -3.503544,        -0.037474,         0.025609,        -1.463308,        -0.429280,         0.745086,        -0.576148,        -0.145568,         0.075939,        -1.916895,        -2.660391,         1.196909,        -2.222719,        -0.001357,         0.001001,        -1.355433,        -0.254219,         0.208564,        -1.218902,         0.060717,         0.063577,         0.955022,         1.010226,         0.032790,        30.808627,         0.046557,         0.046112,         1.009651,         4.964731,         4.943820,         0.020911,         0.395732,         0.955546,         0.144235,         0.000052
   40, 41, 960848.8963, 1945057.6082,         4.357572,         1.409615,         3.091320,        -0.135827,         0.029469,        -4.609083,         0.173573,         0.016177,        10.729377,         0.028595,         0.017293,         1.653583,        -0.081547,         0.022482,        -3.627267,        -0.039104,         0.026278,        -1.488077,        -0.439592,         0.753855,        -0.583126,        -0.146101,         0.078282,        -1.866340,        -2.690249,         1.123698,        -2.394104,        -0.001348,         0.001023,        -1.318148,        -0.266097,         0.220881,        -1.204708,         0.065207,         0.064665,         1.008377,         1.014491,         0.033283,        30.481137,         0.055533,         0.045742,         1.214031,         5.131939,         5.112177,         0.019762,         0.387826,         0.956005,         0.204259,         0.000077
